day,horizon,model,control_seed,latency,interpretation,blocks,adverse_before_fill,adverse_before_fill_defined_blocks,eligible_decisions,eligible_decisions_defined_blocks,eligible_decisions_total,excluded_invalid_placement,excluded_invalid_placement_defined_blocks,excluded_invalid_placement_total,fill_before_adverse,fill_before_adverse_defined_blocks,fill_probability,fill_probability_defined_blocks,fills,fills_defined_blocks,fills_total,markout_1,markout_1_defined_blocks,markout_10,markout_10_defined_blocks,markout_10_observations,markout_10_observations_defined_blocks,markout_10_observations_total,markout_1_observations,markout_1_observations_defined_blocks,markout_1_observations_total,markout_5,markout_5_defined_blocks,markout_5_observations,markout_5_observations_defined_blocks,markout_5_observations_total,markout_remaining,markout_remaining_defined_blocks,markout_remaining_observations,markout_remaining_observations_defined_blocks,markout_remaining_observations_total,mean_fill_time,mean_fill_time_defined_blocks,mean_queue_ahead,mean_queue_ahead_defined_blocks,median_fill_time,median_fill_time_defined_blocks,median_queue_ahead,median_queue_ahead_defined_blocks,no_event_fraction,no_event_fraction_defined_blocks,placed_orders,placed_orders_defined_blocks,placed_orders_total,queue_ahead_p10,queue_ahead_p10_defined_blocks,queue_ahead_p90,queue_ahead_p90_defined_blocks,simultaneous,simultaneous_defined_blocks,spread_1,spread_1_defined_blocks,spread_10,spread_10_defined_blocks,spread_10_observations,spread_10_observations_defined_blocks,spread_10_observations_total,spread_1_observations,spread_1_observations_defined_blocks,spread_1_observations_total,spread_5,spread_5_defined_blocks,spread_5_observations,spread_5_observations_defined_blocks,spread_5_observations_total,spread_remaining,spread_remaining_defined_blocks,spread_remaining_observations,spread_remaining_observations_defined_blocks,spread_remaining_observations_total,unfilled_fraction,unfilled_fraction_defined_blocks,zero_signal_decisions,zero_signal_decisions_defined_blocks,zero_signal_decisions_total
2017-12-28,20,xgboost,,0,retain,5,0.059308026876954065,5,30322.8,5,151614,0.0,5,0,0.01940129817947037,5,0.02361483269171278,5,645.8,5,3229,-0.19039124582806652,5,-0.5843637575372614,5,645.8,5,3229,645.8,5,3229,-0.3674118678217123,5,645.8,5,3229,-0.356836844211785,5,645.8,5,3229,14.197737152079267,5,1400.3209231791257,5,14.8,5,1090.4,5,0.9203097947256245,5,30322.8,5,151614,317.4,5,2712.06,5,0.0009808802179510979,5,4.111538186774905,5,3.3235713415967147,5,645.8,5,3229,645.8,5,3229,3.7574573156683093,5,645.8,5,3229,3.77862096942176,5,645.8,5,3229,0.9763851673082872,5,0.0,5,0
2017-12-28,20,xgboost,,1,reset,5,0.06212178757839868,5,30322.8,5,151614,0.0,5,0,0.020777074991086948,5,0.025535900412376744,5,699.8,5,3499,-0.19810770998116228,5,-0.5616081096666586,5,699.8,5,3499,699.8,5,3499,-0.34811251147950784,5,699.8,5,3499,-0.3381394399861423,5,634.2,5,3171,13.963303804034595,5,1382.5501255714398,5,14.7,5,1078.4,5,0.916006920197287,5,30322.8,5,151614,303.6,5,2694.4,5,0.0010942172332273068,5,4.181639276142431,5,3.4546355733611334,5,699.8,5,3499,699.8,5,3499,3.8816103933856154,5,699.8,5,3499,3.869827967769087,5,634.2,5,3171,0.9744640995876231,5,0.0,5,0
2017-12-28,20,xgboost,,1,retain,5,0.06212178757839868,5,30322.8,5,151614,0.0,5,0,0.020777074991086948,5,0.025535900412376744,5,699.8,5,3499,-0.19810770998116228,5,-0.5616081096666586,5,699.8,5,3499,699.8,5,3499,-0.34811251147950784,5,699.8,5,3499,-0.3381394399861423,5,634.2,5,3171,13.963303804034595,5,1382.5501255714398,5,14.7,5,1078.4,5,0.916006920197287,5,30322.8,5,151614,303.6,5,2694.4,5,0.0010942172332273068,5,4.181639276142431,5,3.4546355733611334,5,699.8,5,3499,699.8,5,3499,3.8816103933856154,5,699.8,5,3499,3.869827967769087,5,634.2,5,3171,0.9744640995876231,5,0.0,5,0
2017-12-28,20,xgboost,,5,reset,5,0.07086209351922057,5,30322.8,5,151614,0.0,5,0,0.02402822735751383,5,0.030273155698019232,5,833.6,5,4168,-0.21769292528693698,5,-0.5496710122572489,5,833.6,5,4168,833.6,5,4168,-0.33903157171055853,5,833.6,5,4168,-0.29702106991118105,5,497.0,5,2485,13.597420102158395,5,1328.3200275020422,5,14.2,5,1014.2,5,0.9037432107686779,5,30322.8,5,151614,257.0,5,2656.6,5,0.0013664683545877134,5,4.045991456589131,5,3.382078257600514,5,833.6,5,4168,833.6,5,4168,3.80329411393679,5,833.6,5,4168,3.700147047104564,5,497.0,5,2485,0.9697268443019809,5,0.0,5,0
2017-12-28,20,xgboost,,5,retain,5,0.07086209351922057,5,30322.8,5,151614,0.0,5,0,0.02402822735751383,5,0.030273155698019232,5,833.6,5,4168,-0.21769292528693698,5,-0.5496710122572489,5,833.6,5,4168,833.6,5,4168,-0.33903157171055853,5,833.6,5,4168,-0.29702106991118105,5,497.0,5,2485,13.597420102158395,5,1328.3200275020422,5,14.2,5,1014.2,5,0.9037432107686779,5,30322.8,5,151614,257.0,5,2656.6,5,0.0013664683545877134,5,4.045991456589131,5,3.382078257600514,5,833.6,5,4168,833.6,5,4168,3.80329411393679,5,833.6,5,4168,3.700147047104564,5,497.0,5,2485,0.9697268443019809,5,0.0,5,0
2017-12-28,50,linear,,0,reset,5,0.14984340347349762,5,30292.8,5,151464,0.0,5,0,0.0803436609168002,5,0.10214084494810818,5,2845.0,5,14225,-0.21048567791996095,5,-0.7992772103424401,5,2845.0,5,14225,2845.0,5,14225,-0.5250460936721704,5,2845.0,5,14225,-0.9317197864268586,5,2845.0,5,14225,30.964543471656178,5,1411.388749069639,5,31.8,5,1101.2,5,0.7626513461977928,5,30292.8,5,151464,322.0,5,2739.8,5,0.007161589411909216,5,5.012304041516215,5,3.8347493286030954,5,2845.0,5,14225,2845.0,5,14225,4.383245113659194,5,2845.0,5,14225,3.5697783610301164,5,2845.0,5,14225,0.8978591550518917,5,0.0,5,0
2017-12-28,50,linear,,0,retain,5,0.14984340347349762,5,30292.8,5,151464,0.0,5,0,0.0803436609168002,5,0.10214084494810818,5,2845.0,5,14225,-0.21048567791996095,5,-0.7992772103424401,5,2845.0,5,14225,2845.0,5,14225,-0.5250460936721704,5,2845.0,5,14225,-0.9317197864268586,5,2845.0,5,14225,30.964543471656178,5,1411.388749069639,5,31.8,5,1101.2,5,0.7626513461977928,5,30292.8,5,151464,322.0,5,2739.8,5,0.007161589411909216,5,5.012304041516215,5,3.8347493286030954,5,2845.0,5,14225,2845.0,5,14225,4.383245113659194,5,2845.0,5,14225,3.5697783610301164,5,2845.0,5,14225,0.8978591550518917,5,0.0,5,0
2017-12-28,50,linear,,1,reset,5,0.1536177247318209,5,30292.8,5,151464,0.0,5,0,0.08296180593111081,5,0.10577885401644035,5,2949.8,5,14749,-0.21075438369753416,5,-0.7755343336729446,5,2949.8,5,14749,2949.8,5,14749,-0.5069039450168906,5,2949.8,5,14749,-0.8871680749517065,5,2871.4,5,14357,30.62635450737602,5,1391.5477716391767,5,31.2,5,1085.4,5,0.7560540796416522,5,30292.8,5,151464,305.2,5,2713.7599999999998,5,0.007366389695416112,5,4.9922564765582225,5,3.862735331653069,5,2949.8,5,14749,2949.8,5,14749,4.4000215994273315,5,2949.8,5,14749,3.6134096981576382,5,2871.4,5,14357,0.8942211459835596,5,0.0,5,0
2017-12-28,50,linear,,1,retain,5,0.1536177247318209,5,30292.8,5,151464,0.0,5,0,0.08296180593111081,5,0.10577885401644035,5,2949.8,5,14749,-0.21075438369753416,5,-0.7755343336729446,5,2949.8,5,14749,2949.8,5,14749,-0.5069039450168906,5,2949.8,5,14749,-0.8871680749517065,5,2871.4,5,14357,30.62635450737602,5,1391.5477716391767,5,31.2,5,1085.4,5,0.7560540796416522,5,30292.8,5,151464,305.2,5,2713.7599999999998,5,0.007366389695416112,5,4.9922564765582225,5,3.862735331653069,5,2949.8,5,14749,2949.8,5,14749,4.4000215994273315,5,2949.8,5,14749,3.6134096981576382,5,2871.4,5,14357,0.8942211459835596,5,0.0,5,0
2017-12-28,50,linear,,5,reset,5,0.16459266313962945,5,30292.8,5,151464,0.0,5,0,0.08964257751782842,5,0.11559143369775012,5,3236.2,5,16181,-0.21323116020214372,5,-0.7430523374531168,5,3236.2,5,16181,3236.2,5,16181,-0.4920073801513179,5,3236.2,5,16181,-0.7982255993948978,5,2819.6,5,14098,30.147329121989447,5,1335.5622809867562,5,30.9,5,1022.6,5,0.7378399315576234,5,30292.8,5,151464,259.4,5,2669.4,5,0.007924827784918756,5,4.892887759168987,5,3.83329616509276,5,3236.2,5,16181,3236.2,5,16181,4.335385433346717,5,3236.2,5,16181,3.587240054645251,5,2819.6,5,14098,0.8844085663022498,5,0.0,5,0
2017-12-28,50,linear,,5,retain,5,0.16459266313962945,5,30292.8,5,151464,0.0,5,0,0.08964257751782842,5,0.11559143369775012,5,3236.2,5,16181,-0.21323116020214372,5,-0.7430523374531168,5,3236.2,5,16181,3236.2,5,16181,-0.4920073801513179,5,3236.2,5,16181,-0.7982255993948978,5,2819.6,5,14098,30.147329121989447,5,1335.5622809867562,5,30.9,5,1022.6,5,0.7378399315576234,5,30292.8,5,151464,259.4,5,2669.4,5,0.007924827784918756,5,4.892887759168987,5,3.83329616509276,5,3236.2,5,16181,3236.2,5,16181,4.335385433346717,5,3236.2,5,16181,3.587240054645251,5,2819.6,5,14098,0.8844085663022498,5,0.0,5,0
2017-12-28,50,xgboost,,0,reset,5,0.14604662195954268,5,30292.8,5,151464,0.0,5,0,0.08133000328012993,5,0.10238429815839227,5,2853.0,5,14265,-0.20179227305838024,5,-0.7821948869381424,5,2853.0,5,14265,2853.0,5,14265,-0.5257419370833954,5,2853.0,5,14265,-0.9102002616567958,5,2853.0,5,14265,31.098064150093528,5,1394.0087865570144,5,32.0,5,1082.6,5,0.7653741558055647,5,30292.8,5,151464,314.8,5,2700.8,5,0.007249218954762911,5,5.121576170411496,5,3.9608020169689353,5,2853.0,5,14265,2853.0,5,14265,4.473740498164429,5,2853.0,5,14265,3.7047243346025005,5,2853.0,5,14265,0.8976157018416077,5,0.0,5,0
2017-12-28,50,xgboost,,0,retain,5,0.14604662195954268,5,30292.8,5,151464,0.0,5,0,0.08133000328012993,5,0.10238429815839227,5,2853.0,5,14265,-0.20179227305838024,5,-0.7821948869381424,5,2853.0,5,14265,2853.0,5,14265,-0.5257419370833954,5,2853.0,5,14265,-0.9102002616567958,5,2853.0,5,14265,31.098064150093528,5,1394.0087865570144,5,32.0,5,1082.6,5,0.7653741558055647,5,30292.8,5,151464,314.8,5,2700.8,5,0.007249218954762911,5,5.121576170411496,5,3.9608020169689353,5,2853.0,5,14265,2853.0,5,14265,4.473740498164429,5,2853.0,5,14265,3.7047243346025005,5,2853.0,5,14265,0.8976157018416077,5,0.0,5,0
2017-12-28,50,xgboost,,1,reset,5,0.14985087772797162,5,30292.8,5,151464,0.0,5,0,0.08363717546925217,5,0.10572086476709161,5,2950.4,5,14752,-0.20185653354342156,5,-0.7605812832931524,5,2950.4,5,14752,2950.4,5,14752,-0.5119354589029981,5,2950.4,5,14752,-0.87181530639068,5,2870.2,5,14351,30.780365151294188,5,1376.8428372867745,5,31.4,5,1070.2,5,0.7591016590922784,5,30292.8,5,151464,302.7,5,2689.6,5,0.007410287710497737,5,5.086217265076322,5,3.9688046531410337,5,2950.4,5,14752,2950.4,5,14752,4.46612083616669,5,2950.4,5,14752,3.71770190909277,5,2870.2,5,14351,0.8942791352329083,5,0.0,5,0
2017-12-28,50,xgboost,,1,retain,5,0.14985087772797162,5,30292.8,5,151464,0.0,5,0,0.08363717546925217,5,0.10572086476709161,5,2950.4,5,14752,-0.20185653354342156,5,-0.7605812832931524,5,2950.4,5,14752,2950.4,5,14752,-0.5119354589029981,5,2950.4,5,14752,-0.87181530639068,5,2870.2,5,14351,30.780365151294188,5,1376.8428372867745,5,31.4,5,1070.2,5,0.7591016590922784,5,30292.8,5,151464,302.7,5,2689.6,5,0.007410287710497737,5,5.086217265076322,5,3.9688046531410337,5,2950.4,5,14752,2950.4,5,14752,4.46612083616669,5,2950.4,5,14752,3.71770190909277,5,2870.2,5,14351,0.8942791352329083,5,0.0,5,0
2017-12-28,50,xgboost,,5,reset,5,0.16172259518191132,5,30292.8,5,151464,0.0,5,0,0.09031882790423304,5,0.11573310073072562,5,3240.8,5,16204,-0.20559507789673553,5,-0.7250650326250089,5,3240.8,5,16204,3240.8,5,16204,-0.4887412335392846,5,3240.8,5,16204,-0.7779518153233826,5,2823.8,5,14119,30.21619044612845,5,1323.8888913131236,5,31.0,5,1009.2,5,0.7400432119125208,5,30292.8,5,151464,254.18000000000012,5,2657.320000000001,5,0.007915365001334763,5,4.9394289225346935,5,3.900533443046816,5,3240.8,5,16204,3240.8,5,16204,4.373179636044337,5,3240.8,5,16204,3.6630708562044845,5,2823.8,5,14119,0.8842668992692744,5,0.0,5,0
2017-12-28,50,xgboost,,5,retain,5,0.16172259518191132,5,30292.8,5,151464,0.0,5,0,0.09031882790423304,5,0.11573310073072562,5,3240.8,5,16204,-0.20559507789673553,5,-0.7250650326250089,5,3240.8,5,16204,3240.8,5,16204,-0.4887412335392846,5,3240.8,5,16204,-0.7779518153233826,5,2823.8,5,14119,30.21619044612845,5,1323.8888913131236,5,31.0,5,1009.2,5,0.7400432119125208,5,30292.8,5,151464,254.18000000000012,5,2657.320000000001,5,0.007915365001334763,5,4.9394289225346935,5,3.900533443046816,5,3240.8,5,16204,3240.8,5,16204,4.373179636044337,5,3240.8,5,16204,3.6630708562044845,5,2823.8,5,14119,0.8842668992692744,5,0.0,5,0
2017-12-29,10,linear,,0,reset,5,0.03972243309525241,5,32809.0,5,164045,0.0,5,0,0.004250407734811985,5,0.005361457341296634,5,176.4,5,882,0.0005353373121611431,5,-0.46948332464943404,5,176.4,5,882,176.4,5,882,-0.261502234201804,5,176.4,5,882,-0.013637242333033577,5,176.4,5,882,7.73498028729708,5,1211.9834550409632,5,8.2,5,897.4,5,0.955736303820516,5,32809.0,5,164045,256.4,5,2371.0,5,0.0002908553494194395,5,5.610246744630721,5,4.670100630379961,5,176.4,5,882,176.4,5,882,5.086189818735533,5,176.4,5,882,5.581853854949763,5,176.4,5,882,0.9946385426587033,5,0.0,5,0
2017-12-29,10,linear,,0,retain,5,0.03972243309525241,5,32809.0,5,164045,0.0,5,0,0.004250407734811985,5,0.005361457341296634,5,176.4,5,882,0.0005353373121611431,5,-0.46948332464943404,5,176.4,5,882,176.4,5,882,-0.261502234201804,5,176.4,5,882,-0.013637242333033577,5,176.4,5,882,7.73498028729708,5,1211.9834550409632,5,8.2,5,897.4,5,0.955736303820516,5,32809.0,5,164045,256.4,5,2371.0,5,0.0002908553494194395,5,5.610246744630721,5,4.670100630379961,5,176.4,5,882,176.4,5,882,5.086189818735533,5,176.4,5,882,5.581853854949763,5,176.4,5,882,0.9946385426587033,5,0.0,5,0
2017-12-29,10,linear,,1,reset,5,0.041928697788629565,5,32809.0,5,164045,0.0,5,0,0.00486383655470791,5,0.006209452151703791,5,205.4,5,1027,-0.0002968184247048006,5,-0.45722459890801187,5,205.4,5,1027,205.4,5,1027,-0.25579325596426705,5,205.4,5,1027,0.08195999517302824,5,163.4,5,817,7.536201976471747,5,1193.7064693637922,5,8.1,5,884.6,5,0.9528728230356315,5,32809.0,5,164045,241.8,5,2361.0,5,0.00033464262103101124,5,5.624644698304109,5,4.710645038540216,5,205.4,5,1027,205.4,5,1027,5.113645208582983,5,205.4,5,1027,5.519899865521239,5,163.4,5,817,0.993790547848296,5,0.0,5,0
2017-12-29,10,linear,,1,retain,5,0.041928697788629565,5,32809.0,5,164045,0.0,5,0,0.00486383655470791,5,0.006209452151703791,5,205.4,5,1027,-0.0002968184247048006,5,-0.45722459890801187,5,205.4,5,1027,205.4,5,1027,-0.25579325596426705,5,205.4,5,1027,0.08195999517302824,5,163.4,5,817,7.536201976471747,5,1193.7064693637922,5,8.1,5,884.6,5,0.9528728230356315,5,32809.0,5,164045,241.8,5,2361.0,5,0.00033464262103101124,5,5.624644698304109,5,4.710645038540216,5,205.4,5,1027,205.4,5,1027,5.113645208582983,5,205.4,5,1027,5.519899865521239,5,163.4,5,817,0.993790547848296,5,0.0,5,0
2017-12-29,10,linear,,5,reset,5,0.04729678740903631,5,32809.0,5,164045,0.0,5,0,0.005837505486111058,5,0.007520008341957098,5,244.2,5,1221,-0.06409725500805581,5,-0.4947410803212346,5,244.2,5,1221,244.2,5,1221,-0.3020800681874837,5,244.2,5,1221,0.17830604865932403,5,49.2,5,246,7.547379314666022,5,1145.3990747560579,5,8.0,5,837.4,5,0.9464279215238907,5,32809.0,5,164045,216.4,5,2293.8,5,0.0004377855809620651,5,5.5156167175737805,5,4.654387974982463,5,244.2,5,1221,244.2,5,1221,5.039807751517561,5,244.2,5,1221,4.451099671738862,5,49.2,5,246,0.9924799916580429,5,0.0,5,0
2017-12-29,10,linear,,5,retain,5,0.04729678740903631,5,32809.0,5,164045,0.0,5,0,0.005837505486111058,5,0.007520008341957098,5,244.2,5,1221,-0.06409725500805581,5,-0.4947410803212346,5,244.2,5,1221,244.2,5,1221,-0.3020800681874837,5,244.2,5,1221,0.17830604865932403,5,49.2,5,246,7.547379314666022,5,1145.3990747560579,5,8.0,5,837.4,5,0.9464279215238907,5,32809.0,5,164045,216.4,5,2293.8,5,0.0004377855809620651,5,5.5156167175737805,5,4.654387974982463,5,244.2,5,1221,244.2,5,1221,5.039807751517561,5,244.2,5,1221,4.451099671738862,5,49.2,5,246,0.9924799916580429,5,0.0,5,0
2017-12-29,10,xgboost,,0,reset,5,0.0385611804499693,5,32809.0,5,164045,0.0,5,0,0.0037667107135673306,5,0.004808192460000972,5,159.4,5,797,-0.12870585874242527,5,-0.6418325682418782,5,159.4,5,797,159.4,5,797,-0.41445871140972035,5,159.4,5,797,-0.11784480326698259,5,159.4,5,797,7.783808504124269,5,1203.2980865826119,5,8.2,5,885.2,5,0.9573652787207184,5,32809.0,5,164045,252.8,5,2363.0,5,0.0003068301157448639,5,5.548281833008763,5,4.5222193768617425,5,159.4,5,797,159.4,5,797,4.976858602454773,5,159.4,5,797,5.57000055669867,5,159.4,5,797,0.9951918075399989,5,0.0,5,0
2017-12-29,10,xgboost,,0,retain,5,0.0385611804499693,5,32809.0,5,164045,0.0,5,0,0.0037667107135673306,5,0.004808192460000972,5,159.4,5,797,-0.12870585874242527,5,-0.6418325682418782,5,159.4,5,797,159.4,5,797,-0.41445871140972035,5,159.4,5,797,-0.11784480326698259,5,159.4,5,797,7.783808504124269,5,1203.2980865826119,5,8.2,5,885.2,5,0.9573652787207184,5,32809.0,5,164045,252.8,5,2363.0,5,0.0003068301157448639,5,5.548281833008763,5,4.5222193768617425,5,159.4,5,797,159.4,5,797,4.976858602454773,5,159.4,5,797,5.57000055669867,5,159.4,5,797,0.9951918075399989,5,0.0,5,0
2017-12-29,10,xgboost,,1,reset,5,0.040902169648427786,5,32809.0,5,164045,0.0,5,0,0.004340438004682042,5,0.005595768941917577,5,186.6,5,933,-0.09652470254771603,5,-0.5390620438481772,5,186.6,5,933,186.6,5,933,-0.35641978625604576,5,186.6,5,933,0.000410011713996028,5,147.4,5,737,7.58953339685834,5,1186.4909996017427,5,8.1,5,874.8,5,0.9544274917592432,5,32809.0,5,164045,239.2,5,2344.4,5,0.00032990058764709624,5,5.469713802897111,5,4.584602118517594,5,186.6,5,933,186.6,5,933,4.949935350791532,5,186.6,5,933,5.487395068416957,5,147.4,5,737,0.9944042310580825,5,0.0,5,0
2017-12-29,10,xgboost,,1,retain,5,0.040902169648427786,5,32809.0,5,164045,0.0,5,0,0.004340438004682042,5,0.005595768941917577,5,186.6,5,933,-0.09652470254771603,5,-0.5390620438481772,5,186.6,5,933,186.6,5,933,-0.35641978625604576,5,186.6,5,933,0.000410011713996028,5,147.4,5,737,7.58953339685834,5,1186.4909996017427,5,8.1,5,874.8,5,0.9544274917592432,5,32809.0,5,164045,239.2,5,2344.4,5,0.00032990058764709624,5,5.469713802897111,5,4.584602118517594,5,186.6,5,933,186.6,5,933,4.949935350791532,5,186.6,5,933,5.487395068416957,5,147.4,5,737,0.9944042310580825,5,0.0,5,0
2017-12-29,10,xgboost,,5,reset,5,0.04652021530814068,5,32809.0,5,164045,0.0,5,0,0.005446782409523812,5,0.007066839949324176,5,233.4,5,1167,-0.06482160340507512,5,-0.4492544104138073,5,233.4,5,1167,233.4,5,1167,-0.28906003471022446,5,233.4,5,1167,0.18806227773588421,5,45.0,5,225,7.573334451927539,5,1139.1027321013307,5,8.0,5,826.9,5,0.9476105517726815,5,32809.0,5,164045,215.4,5,2280.2,5,0.0004224505096539834,5,5.682023188389094,5,4.913162275263144,5,233.4,5,1167,233.4,5,1167,5.233630177101935,5,233.4,5,1167,4.7538103675094225,5,45.0,5,225,0.9929331600506759,5,0.0,5,0
2017-12-29,10,xgboost,,5,retain,5,0.04652021530814068,5,32809.0,5,164045,0.0,5,0,0.005446782409523812,5,0.007066839949324176,5,233.4,5,1167,-0.06482160340507512,5,-0.4492544104138073,5,233.4,5,1167,233.4,5,1167,-0.28906003471022446,5,233.4,5,1167,0.18806227773588421,5,45.0,5,225,7.573334451927539,5,1139.1027321013307,5,8.0,5,826.9,5,0.9476105517726815,5,32809.0,5,164045,215.4,5,2280.2,5,0.0004224505096539834,5,5.682023188389094,5,4.913162275263144,5,233.4,5,1167,233.4,5,1167,5.233630177101935,5,233.4,5,1167,4.7538103675094225,5,45.0,5,225,0.9929331600506759,5,0.0,5,0
2017-12-29,20,linear,,0,reset,5,0.07807895135299543,5,32799.0,5,163995,0.0,5,0,0.0187090761811509,5,0.0237328567983404,5,736.8,5,3684,-0.30475775176875675,5,-0.7474643032662487,5,736.8,5,3684,736.8,5,3684,-0.5880658065249549,5,736.8,5,3684,-0.5371922487793197,5,736.8,5,3684,14.019490652168201,5,1211.9556002077848,5,14.6,5,897.0,5,0.901735693214911,5,32799.0,5,163995,255.8,5,2371.0,5,0.0014762792509427519,5,5.554675993011417,5,4.669153285058949,5,736.8,5,3684,736.8,5,3684,4.988105707736651,5,736.8,5,3684,5.0897546358579575,5,736.8,5,3684,0.9762671432016596,5,0.0,5,0
2017-12-29,20,linear,,0,retain,5,0.07807895135299543,5,32799.0,5,163995,0.0,5,0,0.0187090761811509,5,0.0237328567983404,5,736.8,5,3684,-0.30475775176875675,5,-0.7474643032662487,5,736.8,5,3684,736.8,5,3684,-0.5880658065249549,5,736.8,5,3684,-0.5371922487793197,5,736.8,5,3684,14.019490652168201,5,1211.9556002077848,5,14.6,5,897.0,5,0.901735693214911,5,32799.0,5,163995,255.8,5,2371.0,5,0.0014762792509427519,5,5.554675993011417,5,4.669153285058949,5,736.8,5,3684,736.8,5,3684,4.988105707736651,5,736.8,5,3684,5.0897546358579575,5,736.8,5,3684,0.9762671432016596,5,0.0,5,0
2017-12-29,20,linear,,1,reset,5,0.0809319445675075,5,32799.0,5,163995,0.0,5,0,0.019973736823352083,5,0.025451251328335457,5,795.6,5,3978,-0.2798967916017058,5,-0.7206865741104521,5,795.6,5,3978,795.6,5,3978,-0.5565560019941234,5,795.6,5,3978,-0.5112494311254967,5,725.4,5,3627,13.772608496779256,5,1193.6469618441956,5,14.4,5,883.2,5,0.8975282997885762,5,32799.0,5,163995,241.4,5,2361.0,5,0.0015660188205643417,5,5.560490662872811,5,4.678823440300748,5,795.6,5,3978,795.6,5,3978,5.007225515976855,5,795.6,5,3978,5.075389961150124,5,725.4,5,3627,0.9745487486716644,5,0.0,5,0
2017-12-29,20,linear,,1,retain,5,0.0809319445675075,5,32799.0,5,163995,0.0,5,0,0.019973736823352083,5,0.025451251328335457,5,795.6,5,3978,-0.2798967916017058,5,-0.7206865741104521,5,795.6,5,3978,795.6,5,3978,-0.5565560019941234,5,795.6,5,3978,-0.5112494311254967,5,725.4,5,3627,13.772608496779256,5,1193.6469618441956,5,14.4,5,883.2,5,0.8975282997885762,5,32799.0,5,163995,241.4,5,2361.0,5,0.0015660188205643417,5,5.560490662872811,5,4.678823440300748,5,795.6,5,3978,795.6,5,3978,5.007225515976855,5,795.6,5,3978,5.075389961150124,5,725.4,5,3627,0.9745487486716644,5,0.0,5,0
2017-12-29,20,linear,,5,reset,5,0.08774831874975102,5,32799.0,5,163995,0.0,5,0,0.021721558617556234,5,0.02812607630019796,5,885.8,5,4429,-0.24989106252588705,5,-0.6852064859148417,5,885.8,5,4429,885.8,5,4429,-0.5191661429557166,5,885.8,5,4429,-0.395879428288509,5,543.8,5,2719,13.522082938637013,5,1145.430794273879,5,14.0,5,837.4,5,0.8887377862257345,5,32799.0,5,163995,216.4,5,2293.8,5,0.001792336406958217,5,5.461666621052705,5,4.590969968805873,5,885.8,5,4429,885.8,5,4429,4.923175904827907,5,885.8,5,4429,5.072181296065906,5,543.8,5,2719,0.9718739236998021,5,0.0,5,0
2017-12-29,20,linear,,5,retain,5,0.08774831874975102,5,32799.0,5,163995,0.0,5,0,0.021721558617556234,5,0.02812607630019796,5,885.8,5,4429,-0.24989106252588705,5,-0.6852064859148417,5,885.8,5,4429,885.8,5,4429,-0.5191661429557166,5,885.8,5,4429,-0.395879428288509,5,543.8,5,2719,13.522082938637013,5,1145.430794273879,5,14.0,5,837.4,5,0.8887377862257345,5,32799.0,5,163995,216.4,5,2293.8,5,0.001792336406958217,5,5.461666621052705,5,4.590969968805873,5,885.8,5,4429,885.8,5,4429,4.923175904827907,5,885.8,5,4429,5.072181296065906,5,543.8,5,2719,0.9718739236998021,5,0.0,5,0
2017-12-29,20,xgboost,7.0,0,reset,5,0.10562416937737909,5,32799.0,5,163995,0.0,5,0,0.029516804294139977,5,0.041512498729981515,5,1351.6,5,6758,-0.3075644709601655,5,-0.7235398369436861,5,1351.6,5,6758,1351.6,5,6758,-0.5972212026647143,5,1351.6,5,6758,-0.5585691188288512,5,1351.6,5,6758,13.494621631536223,5,836.0183708566799,5,14.0,5,559.0,5,0.8616413229860658,5,32799.0,5,163995,102.6,5,1852.3400000000006,5,0.003217703342415057,5,4.419483120171693,5,3.587450787237563,5,1351.6,5,6758,1351.6,5,6758,3.8400864580035714,5,1351.6,5,6758,3.9173875836166006,5,1351.6,5,6758,0.9584875012700186,5,0.0,5,0
2017-12-29,20,xgboost,7.0,0,retain,5,0.10562416937737909,5,32799.0,5,163995,0.0,5,0,0.029516804294139977,5,0.041512498729981515,5,1351.6,5,6758,-0.3075644709601655,5,-0.7235398369436861,5,1351.6,5,6758,1351.6,5,6758,-0.5972212026647143,5,1351.6,5,6758,-0.5585691188288512,5,1351.6,5,6758,13.494621631536223,5,836.0183708566799,5,14.0,5,559.0,5,0.8616413229860658,5,32799.0,5,163995,102.6,5,1852.3400000000006,5,0.003217703342415057,5,4.419483120171693,5,3.587450787237563,5,1351.6,5,6758,1351.6,5,6758,3.8400864580035714,5,1351.6,5,6758,3.9173875836166006,5,1351.6,5,6758,0.9584875012700186,5,0.0,5,0
2017-12-29,20,xgboost,7.0,1,reset,5,0.10617575824602457,5,32799.0,5,163995,0.0,5,0,0.02965238083846137,5,0.04163505850612287,5,1356.6,5,6783,-0.28727105060670705,5,-0.7258364465890639,5,1356.6,5,6783,1356.6,5,6783,-0.595435334036341,5,1356.6,5,6783,-0.5534164649309241,5,1254.6,5,6273,13.474880019436426,5,834.5060808068101,5,14.0,5,556.2,5,0.8609070966996084,5,32799.0,5,163995,102.6,5,1848.78,5,0.003264764215905616,5,4.543183344222047,5,3.6659802100688905,5,1356.6,5,6783,1356.6,5,6783,3.9268002605054635,5,1356.6,5,6783,3.9729311842961343,5,1254.6,5,6273,0.9583649414938773,5,0.0,5,0
