symbol,horizon,model,control_seed,adverse_before_fill,bin,day,eligible_decisions,fill_before_adverse,fill_probability,fills,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions
KGHM,10,linear,,0.05814987769624194,1,all,8994,0.015232377140315766,0.018345563709139426,165,retain,1,0.3253670838090863,0.06810062645992161,165,165,0.4727412954260618,165,0.3845276118187296,139,6.787878787878788,129.1977985323549,7.0,125.0,0.9263953746942406,8994,66.0,190.0,0.00022237046920169,6.996187481531971,6.481378692072865,165,165,7.290859444999562,165,6.859025950966649,139,0.9816544362908606,0
KGHM,10,linear,,0.033195510927347904,2,all,8465,0.00850561134081512,0.010632014176018901,90,retain,1,0.07251997770513077,-0.10052626217087778,90,90,0.27074390017586236,90,0.3120651415297298,71,7.644444444444445,270.7380980507974,8.0,267.0,0.958298877731837,8465,212.4000000000001,325.0,0.0,3.4567054767938865,3.110802045601125,90,90,3.8532748313316145,90,3.756514022060733,71,0.9893679858239811,0
KGHM,10,linear,,0.028551771585827314,3,all,8721,0.004357298474945534,0.006077284715055613,53,retain,1,0.7547020195933721,0.16846045034905724,53,53,0.16790285939013744,53,0.5965464938415699,41,7.867924528301887,416.37277835110655,8.0,413.0,0.9670909299392272,8721,359.0,477.0,0.0,3.273253558207307,2.1005833417605473,53,53,2.0996172967383604,53,2.4970951873954355,41,0.9939227152849444,0
KGHM,10,linear,,0.03176053924368788,4,all,8753,0.0014852050725465554,0.0022849308808408544,20,retain,1,1.4454422086751375,-0.6632583170123408,20,20,-0.21967635615160996,20,1.588621637665705,14,8.6,556.7149548726151,9.0,551.0,0.9667542556837656,8753,500.0,612.0,0.0,3.1206607542871945,-1.0977252813926839,20,20,-0.210512119307241,20,3.1831364846353876,14,0.9977150691191592,0
KGHM,10,linear,,0.021691473404869044,5,all,8667,0.0016153224875966308,0.002307603553709473,20,retain,1,-0.3300686314806024,-0.8847859628296051,20,20,0.22462406876346228,20,0.3716913383002229,12,8.8,701.0864197530864,9.0,698.0,0.9766932041075344,8667,640.0,765.0,0.0,0.6704393940464015,-0.4392908420265124,20,20,1.7800709963544352,20,1.8533507169660937,12,0.9976923964462905,0
KGHM,10,linear,,0.016280669571199266,6,all,8722,0.0016051364365971107,0.0025223572575097455,22,retain,1,0.09972081732740809,-2.722080383312821,22,22,-1.109980991176956,22,0.00021223627286737212,15,8.545454545454545,883.5737216234809,9.0,881.0,0.9819995413895896,8722,801.0,970.0,0.00011465260261407934,0.20088223831344398,-5.442407609006636,22,22,-2.2183426403187316,22,0.0027995947976837245,15,0.9974776427424903,0
KGHM,10,linear,,0.017521759047182776,7,all,8732,0.00034356390288593677,0.00034356390288593677,3,retain,1,1.4868177557340594,-0.7345969789367479,3,3,0.7435996212114079,3,1.121579183489972,2,8.333333333333334,1091.0414567109483,8.0,1093.0,0.9821346770499313,8732,1000.0,1177.0,0.0,4.459740430475738,0.017242311171806968,3,3,2.9736355114681188,3,4.472315745491374,2,0.9996564360971141,0
KGHM,10,linear,,0.015400528674864957,8,all,8701,0.0017239397770371222,0.0025284450063211127,22,retain,1,0.30588523186090144,1.5182741810021638,22,22,0.10318937699108742,22,0.0003901338841398378,18,7.409090909090909,1406.0490748189864,7.5,1394.0,0.9828755315480979,8701,1237.0,1580.0,0.0,5.276203809477907,7.700442869725751,22,22,4.8709024679303745,22,4.95880902402392,18,0.9974715549936789,0
KGHM,10,linear,,0.029280055115397864,9,all,8709,0.0009185899644046389,0.0009185899644046389,8,retain,1,-0.2774694783574438,-1.3873473917869035,8,8,-1.3873473917869035,8,0.0,5,8.875,2090.223791480078,9.0,2053.0,0.9698013549201975,8709,1711.0,2520.0,0.0,5.58089383906262,3.3606451712119463,8,8,3.3606451712119463,8,6.2496453138102925,5,0.9990814100355954,0
KGHM,10,linear,,0.011698589287762358,10,all,8719,0.0005734602592040372,0.0005734602592040372,5,retain,1,0.0,0.0,5,5,0.0,5,0.0,4,8.0,8685.036242688382,8.0,6281.0,0.9877279504530336,8719,3069.0,16884.0,0.0,0.0,0.0,5,5,0.0,5,0.0,4,0.999426539740796,0
KGHM,10,linear,,0.06396396396396396,1,2017-12-27,1110,0.00990990990990991,0.012612612612612612,14,retain,1,0.47988739177470235,1.4286526067653007,14,14,-0.0005383519437553679,14,0.0,12,7.571428571428571,137.69819819819818,8.0,148.0,0.9261261261261261,1110,82.9,192.0,0.0,3.8185247219163396,5.716065900259555,14,14,2.858032950129148,14,3.338852349545111,12,0.9873873873873874,0
KGHM,10,linear,,0.02211126961483595,2,2017-12-27,1402,0.007845934379457917,0.012838801711840228,18,retain,1,-0.49866793007330873,0.2468747401902889,18,18,0.2468747401902889,18,-0.32112400021194876,14,7.833333333333333,278.422967189729,8.0,274.0,0.9700427960057061,1402,223.0,328.0,0.0,0.23632290730982852,1.7277448225410796,18,18,1.7277448225410796,18,-0.33080510534679874,14,0.9871611982881597,0
KGHM,10,linear,,0.028925619834710745,3,2017-12-27,1452,0.0027548209366391185,0.0027548209366391185,4,retain,1,0.0,1.110124333925021,4,4,1.110124333925021,4,0.0,2,9.5,421.90909090909093,9.5,417.0,0.9683195592286501,1452,359.0,484.0,0.0,4.438526409233144,6.657789613848454,4,4,6.657789613848454,4,4.438526409233144,2,0.9972451790633609,0
KGHM,10,linear,,0.01834862385321101,4,2017-12-27,1417,0.0007057163020465773,0.0014114326040931546,2,retain,1,2.2339262357705363,2.2339262357705363,2,2,2.2339262357705363,2,2.2339262357705363,2,5.5,556.4170783345095,5.5,553.0,0.9809456598447424,1417,500.0,611.0,0.0,2.243158366979944,2.243158366979944,2,2,2.243158366979944,2,2.243158366979944,2,0.9985885673959068,0
KGHM,10,linear,,0.02364394993045897,5,2017-12-27,2157,0.0004636068613815484,0.0023180343069077423,5,retain,1,1.7797552836489028,1.7797552836489028,5,5,1.7797552836489028,5,1.4831294030407525,3,8.8,711.058414464534,9.0,700.0,0.9758924432081595,2157,650.0,776.0,0.0,0.0,0.0,5,5,0.0,5,-1.482799525504489,3,0.9976819656930923,0
KGHM,10,linear,,0.014200641319285386,6,2017-12-27,2183,0.00320659642693541,0.00320659642693541,7,retain,1,-0.9505198265781416,-0.6306426594102612,7,7,-0.9505198265781416,7,-0.44104804190670466,5,7.857142857142857,881.6124599175447,8.0,870.0,0.9825927622537792,2183,800.0,968.0,0.0,-1.2629997118558125,-0.6232453775200517,7,7,-1.2629997118558125,7,0.011159834007249358,5,0.9967934035730646,0
KGHM,10,linear,,0.027077848815344113,7,2017-12-27,2659,0.000376081233546446,0.000376081233546446,1,retain,1,2.243158366979944,2.243158366979944,1,1,2.243158366979944,1,2.243158366979944,1,7.0,1088.242948476871,7.0,1073.0,0.9725460699511095,2659,1000.0,1170.0,0.0,4.486316733959888,4.486316733959888,1,1,4.486316733959888,1,4.486316733959888,1,0.9996239187664535,0
KGHM,10,linear,,0.010714285714285714,8,2017-12-27,2800,0.0032142857142857142,0.0032142857142857142,9,retain,1,0.7477194556599813,0.7477194556599813,9,9,0.7477194556599813,9,0.32045119528284915,7,8.11111111111111,1416.8482142857142,8.0,1400.0,0.9860714285714286,2800,1237.9,1576.1,0.0,4.471191825505399,4.471191825505399,9,9,4.471191825505399,9,3.8288304817893613,7,0.9967857142857143,0
KGHM,10,linear,,0.01098901098901099,9,2017-12-27,2730,0.0014652014652014652,0.0014652014652014652,4,retain,1,0.0,0.0,4,4,0.0,4,0.0,3,8.5,2119.3761904761905,8.5,2088.0,0.9875457875457876,2730,1735.0,2570.0,0.0,4.450378282152466,4.450378282152466,4,4,4.450378282152466,4,4.450378282152466,3,0.9985347985347985,0
KGHM,10,linear,,0.0044603033006244425,10,2017-12-27,4484,0.0,0.0,0,retain,1,,,0,0,,0,,0,,11587.363291703836,,14066.5,0.9955396966993756,4484,3253.0,17321.0,0.0,,,0,0,,0,,0,1.0,0
KGHM,10,linear,,0.06838565022421525,1,2017-12-28,3568,0.017376681614349777,0.021860986547085202,78,retain,1,0.05678409479437562,-0.20003689980715939,78,78,0.39723081436302693,78,0.26010581942265726,68,6.256410256410256,130.40723094170403,6.0,122.5,0.9136771300448431,3568,58.0,197.0,0.0005605381165919282,3.98403922829312,3.470435793397386,78,78,4.664693401768606,78,4.306549141042644,68,0.9781390134529148,0
KGHM,10,linear,,0.02243211334120425,2,2017-12-28,3388,0.010920897284533649,0.011806375442739079,40,retain,1,-0.33213752528993334,-0.6652862679106553,40,40,-0.27755631298252836,40,0.07486256253721273,30,7.75,270.83530106257376,8.0,269.0,0.9666469893742621,3388,215.0,324.0,0.0,3.332992895890699,2.6667689852297722,40,40,3.442277258480278,40,4.147956380440055,30,0.9881936245572609,0
KGHM,10,linear,,0.02114561027837259,3,2017-12-28,3736,0.004550321199143469,0.008565310492505354,32,retain,1,1.040711827094332,0.34836148697238933,32,32,0.34743797694667844,32,0.8885338588790995,25,7.6875,420.4089935760171,8.0,416.0,0.974304068522484,3736,364.0,478.0,0.0,2.0837802606212223,0.6990787746502953,32,32,0.6974787625822982,32,1.2465091381741245,25,0.9914346895074947,0
KGHM,10,linear,,0.02741486399657314,4,2017-12-28,4669,0.0008567144998929107,0.0021417862497322766,10,retain,1,2.665976250293844,-0.882925834326608,10,10,0.004238087394853896,10,2.538978636539828,7,8.8,555.5617905333048,9.0,550.0,0.971728421503534,4669,504.0,612.0,0.0,2.665883590069061,-4.433791408440763,10,10,-2.659365084269877,10,2.539411291092038,7,0.9978582137502677,0
KGHM,10,linear,,0.017507185785210346,5,2017-12-28,3827,0.0023517115233864646,0.0026130128037627383,10,retain,1,-1.9977806818309893,-3.1072153445289947,10,10,-0.8883952813428599,10,-0.3702058344438246,6,9.1,696.2931800365822,9.0,695.0,0.9801411026914032,3827,639.0,762.0,0.0,-0.4438412246342974,-2.663301696780125,10,10,1.77542197998177,10,2.9616630802348425,6,0.9973869871962373,0
KGHM,10,linear,,0.014271151885830785,6,2017-12-28,3924,0.0007645259938837921,0.0028032619775739042,11,retain,1,1.6123986960128072,-4.234761902556303,11,11,-0.8070049209959209,11,0.9504097425817127,7,9.0,886.0272680937818,9.0,882.0,0.9847094801223242,3924,800.0,973.0,0.00025484199796126404,2.8216531821516613,-8.8720429070658,11,11,-2.016796575112691,11,1.2678690915457025,7,0.9971967380224261,0
KGHM,10,linear,,0.006078147612156295,7,2017-12-28,3455,0.0002894356005788712,0.0002894356005788712,1,retain,1,2.2172949002222335,-2.2172949002222335,1,1,2.2172949002222335,1,,0,10.0,1092.0367583212735,10.0,1091.0,0.9936324167872649,3455,1004.0,1171.0,0.0,4.434589800444467,-4.434589800444467,1,1,4.434589800444467,1,,0,0.9997105643994211,0
