symbol,horizon,model,control_seed,bin,day,latency,long_crossed_bps,prediction_bps,rows,short_crossed_bps
PKNORLEN,20,linear,,3.0,2017-12-28,5,-13.422757229451529,-0.3584005553336864,2478,-12.958043588243909
PKNORLEN,20,linear,,4.0,2017-12-28,5,-13.14122833517861,-0.18970383669282637,2834,-12.193570020047552
PKNORLEN,20,linear,,5.0,2017-12-28,5,-13.407371704821374,-0.040067764124963434,2643,-12.86907475643764
PKNORLEN,20,linear,,6.0,2017-12-28,5,-13.223609134735046,0.11244668351043274,2825,-13.08316570381443
PKNORLEN,20,linear,,7.0,2017-12-28,5,-13.412750209960365,0.2522463040006761,2939,-13.292963296157799
PKNORLEN,20,linear,,8.0,2017-12-28,5,-11.258089989047958,0.3984720715761581,3167,-11.765897969520971
PKNORLEN,20,linear,,9.0,2017-12-28,5,-9.847593385110972,0.5676290411154206,3154,-11.335078282175454
PKNORLEN,20,linear,,10.0,2017-12-28,5,-7.999168610431622,0.8243275261281058,2852,-9.452558106592127
PKNORLEN,20,linear,,1.0,2017-12-29,5,-9.450225248225072,-0.8692603848812019,5806,-8.283619754943278
PKNORLEN,20,linear,,2.0,2017-12-29,5,-12.186775856674299,-0.5810808342081264,4880,-11.1786043464219
PKNORLEN,20,linear,,3.0,2017-12-29,5,-12.850907116355918,-0.36669198281238924,4660,-12.174184475758613
PKNORLEN,20,linear,,4.0,2017-12-29,5,-14.546377274650228,-0.19653235390731702,4321,-14.330250251484411
PKNORLEN,20,linear,,5.0,2017-12-29,5,-16.409146714854447,-0.03947551421607134,4453,-15.864687773697854
PKNORLEN,20,linear,,6.0,2017-12-29,5,-14.00973371385839,0.10600740127955814,3828,-14.06324104822488
PKNORLEN,20,linear,,7.0,2017-12-29,5,-13.221613413771705,0.25472793080629713,3435,-13.061570778162995
PKNORLEN,20,linear,,8.0,2017-12-29,5,-12.438273911304384,0.4024583564705764,3541,-12.671895252349463
PKNORLEN,20,linear,,9.0,2017-12-29,5,-10.084824145574958,0.5739690403293772,3025,-10.722977719323216
PKNORLEN,20,linear,,10.0,2017-12-29,5,-8.245199742892398,0.8126789822190147,3048,-9.879313430501982
PKNORLEN,20,xgboost,,1.0,all,0,-10.025640187572115,-1.0802996930125583,9813,-7.618488138454465
PKNORLEN,20,xgboost,,2.0,all,0,-12.685378945541581,-0.6430498292116613,9811,-11.000919244509664
PKNORLEN,20,xgboost,,3.0,all,0,-12.796069073715206,-0.37479133562444666,9808,-11.560422671662499
PKNORLEN,20,xgboost,,4.0,all,0,-12.666385997965616,-0.19294481465396224,9817,-11.818703506479142
PKNORLEN,20,xgboost,,5.0,all,0,-12.923224689098015,-0.03484704019638906,9810,-12.62779606579265
PKNORLEN,20,xgboost,,6.0,all,0,-12.923303332260451,0.1170470557531031,9807,-12.935352171183823
PKNORLEN,20,xgboost,,7.0,all,0,-12.846012943592065,0.25807141807631906,9807,-13.074468291823564
PKNORLEN,20,xgboost,,8.0,all,0,-10.901391238951978,0.42826654275930714,9811,-11.975895957058626
PKNORLEN,20,xgboost,,9.0,all,0,-11.145713377545794,0.6577033529443297,9821,-12.746830062732814
PKNORLEN,20,xgboost,,10.0,all,0,-7.665105711660521,1.1197845689617858,9800,-10.297421516322736
PKNORLEN,20,xgboost,,1.0,2017-12-27,0,-8.365011855622285,-1.1555019495009888,1958,-5.446341326555715
PKNORLEN,20,xgboost,,2.0,2017-12-27,0,-10.861487493230893,-0.6292024878633989,2220,-9.064643871624034
PKNORLEN,20,xgboost,,3.0,2017-12-27,0,-10.937573034331091,-0.38153842564930585,2682,-9.423055554257868
PKNORLEN,20,xgboost,,4.0,2017-12-27,0,-11.097692381669892,-0.19318567557923977,2908,-10.40010386418444
PKNORLEN,20,xgboost,,5.0,2017-12-27,0,-10.783087181572283,-0.03082266404753438,2869,-10.430198360823974
PKNORLEN,20,xgboost,,6.0,2017-12-27,0,-12.184724004023371,0.12003067630180744,3137,-12.110105913853287
PKNORLEN,20,xgboost,,7.0,2017-12-27,0,-12.104422561241634,0.25774577660092585,3408,-12.308527162520067
PKNORLEN,20,xgboost,,8.0,2017-12-27,0,-10.68293102521572,0.4306956599063604,2901,-11.711256535625122
PKNORLEN,20,xgboost,,9.0,2017-12-27,0,-10.517086724615892,0.6631338448562571,3755,-12.464185221341255
PKNORLEN,20,xgboost,,10.0,2017-12-27,0,-7.504889252782841,1.1296693277255965,3702,-10.246162047242322
PKNORLEN,20,xgboost,,1.0,2017-12-28,0,-10.557142616172937,-1.0978904960385938,2214,-7.879969154146631
PKNORLEN,20,xgboost,,2.0,2017-12-28,0,-12.507733055967197,-0.6332085619290029,2480,-10.494727100840317
PKNORLEN,20,xgboost,,3.0,2017-12-28,0,-13.094933647959186,-0.36713807749620564,2241,-11.575621597119921
PKNORLEN,20,xgboost,,4.0,2017-12-28,0,-12.62293167734563,-0.19453187853543835,2807,-11.375408799131739
PKNORLEN,20,xgboost,,5.0,2017-12-28,0,-13.20425155839133,-0.03558731753053895,2822,-12.580732230735764
PKNORLEN,20,xgboost,,6.0,2017-12-28,0,-12.621351348685018,0.11887196693723029,2789,-12.616164134888246
PKNORLEN,20,xgboost,,7.0,2017-12-28,0,-13.4638100542095,0.25874414123614015,3096,-13.638095209901124
PKNORLEN,20,xgboost,,8.0,2017-12-28,0,-11.300773261443329,0.4303071041510239,3348,-12.471779489352121
PKNORLEN,20,xgboost,,9.0,2017-12-28,0,-11.060004748544703,0.6502794652702242,2886,-12.84142579359026
PKNORLEN,20,xgboost,,10.0,2017-12-28,0,-7.252945069435559,1.121721406288742,2885,-9.91181380733794
PKNORLEN,20,xgboost,,1.0,2017-12-29,0,-10.393440913868083,-1.0472927693990164,5641,-8.269816712990062
PKNORLEN,20,xgboost,,2.0,2017-12-29,0,-13.56379820405737,-0.6538397804255403,5111,-12.087573097788098
PKNORLEN,20,xgboost,,3.0,2017-12-29,0,-13.679330254216213,-0.37459793869890234,4885,-12.726923760081972
PKNORLEN,20,xgboost,,4.0,2017-12-29,0,-13.80820396826505,-0.19168803457448624,4102,-13.127727398072793
PKNORLEN,20,xgboost,,5.0,2017-12-29,0,-14.221354498261787,-0.03714295486841943,4119,-14.190729291839181
PKNORLEN,20,xgboost,,6.0,2017-12-29,0,-13.737286180720025,0.11332397022004043,3881,-13.83177395486696
PKNORLEN,20,xgboost,,7.0,2017-12-29,0,-13.032098371560181,0.2577768480627962,3303,-13.336453889855111
PKNORLEN,20,xgboost,,8.0,2017-12-29,0,-10.703924104967655,0.42437022934463303,3562,-11.725334726137788
PKNORLEN,20,xgboost,,9.0,2017-12-29,0,-11.965791423158667,0.6580284607110534,3180,-12.994731981025492
PKNORLEN,20,xgboost,,10.0,2017-12-29,0,-8.219791296342807,1.1066562923878998,3213,-10.702725218456823
PKNORLEN,20,xgboost,,1.0,all,1,-9.988913139808703,-1.0802996930125583,9813,-7.82572595976862
PKNORLEN,20,xgboost,,2.0,all,1,-12.587577161834938,-0.6430498292116613,9811,-11.05883974032964
PKNORLEN,20,xgboost,,3.0,all,1,-12.708783875369233,-0.37479133562444666,9808,-11.584611013040085
PKNORLEN,20,xgboost,,4.0,all,1,-12.599808410984334,-0.19294481465396224,9817,-11.805510240964999
PKNORLEN,20,xgboost,,5.0,all,1,-12.881110923273809,-0.03484704019638906,9810,-12.598108085661508
PKNORLEN,20,xgboost,,6.0,all,1,-12.894556315388408,0.1170470557531031,9807,-12.893043018197185
PKNORLEN,20,xgboost,,7.0,all,1,-12.839533842608818,0.25807141807631906,9807,-13.015730728975116
PKNORLEN,20,xgboost,,8.0,all,1,-10.926239763514259,0.42826654275930714,9811,-11.940613874008292
PKNORLEN,20,xgboost,,9.0,all,1,-11.260995949411372,0.6577033529443297,9821,-12.679855876048315
PKNORLEN,20,xgboost,,10.0,all,1,-7.88537716446934,1.1197845689617858,9800,-10.249660737435894
PKNORLEN,20,xgboost,,1.0,2017-12-27,1,-8.342488596098141,-1.1555019495009888,1958,-5.627850867121845
PKNORLEN,20,xgboost,,2.0,2017-12-27,1,-10.777519563555233,-0.6292024878633989,2220,-9.09883914364803
PKNORLEN,20,xgboost,,3.0,2017-12-27,1,-10.839940962038053,-0.38153842564930585,2682,-9.466120941460154
PKNORLEN,20,xgboost,,4.0,2017-12-27,1,-11.025946123895352,-0.19318567557923977,2908,-10.403227040119774
PKNORLEN,20,xgboost,,5.0,2017-12-27,1,-10.721199947611149,-0.03082266404753438,2869,-10.43490628673445
PKNORLEN,20,xgboost,,6.0,2017-12-27,1,-12.126727374645416,0.12003067630180744,3137,-12.095915850332
PKNORLEN,20,xgboost,,7.0,2017-12-27,1,-12.100484668747537,0.25774577660092585,3408,-12.275965291768198
PKNORLEN,20,xgboost,,8.0,2017-12-27,1,-10.686019489368256,0.4306956599063604,2901,-11.695921093301827
PKNORLEN,20,xgboost,,9.0,2017-12-27,1,-10.598681600215098,0.6631338448562571,3755,-12.413293802399805
PKNORLEN,20,xgboost,,10.0,2017-12-27,1,-7.704981026639877,1.1296693277255965,3702,-10.193177690867113
PKNORLEN,20,xgboost,,1.0,2017-12-28,1,-10.527341641785018,-1.0978904960385938,2214,-8.189995858107904
PKNORLEN,20,xgboost,,2.0,2017-12-28,1,-12.362664043402155,-0.6332085619290029,2480,-10.586347596877419
PKNORLEN,20,xgboost,,3.0,2017-12-28,1,-12.993625358332443,-0.36713807749620564,2241,-11.605435051290925
PKNORLEN,20,xgboost,,4.0,2017-12-28,1,-12.550053396169277,-0.19453187853543835,2807,-11.37071659819432
PKNORLEN,20,xgboost,,5.0,2017-12-28,1,-13.16499707047691,-0.03558731753053895,2822,-12.53360625710981
PKNORLEN,20,xgboost,,6.0,2017-12-28,1,-12.597345253142132,0.11887196693723029,2789,-12.6033799200808
PKNORLEN,20,xgboost,,7.0,2017-12-28,1,-13.462415858847448,0.25874414123614015,3096,-13.577633491328381
PKNORLEN,20,xgboost,,8.0,2017-12-28,1,-11.30992307354356,0.4303071041510239,3348,-12.429188119564193
PKNORLEN,20,xgboost,,9.0,2017-12-28,1,-11.192348252144972,0.6502794652702242,2886,-12.73788383957399
PKNORLEN,20,xgboost,,10.0,2017-12-28,1,-7.462518611173555,1.121721406288742,2885,-9.846735417885593
PKNORLEN,20,xgboost,,1.0,2017-12-29,1,-10.349065338569513,-1.0472927693990164,5641,-8.445641910216983
PKNORLEN,20,xgboost,,2.0,2017-12-29,1,-13.482922965375193,-0.6538397804255403,5111,-12.13944663533936
PKNORLEN,20,xgboost,,3.0,2017-12-29,1,-13.604158886676021,-0.37459793869890234,4885,-12.738167553932046
PKNORLEN,20,xgboost,,4.0,2017-12-29,1,-13.749602135372589,-0.19168803457448624,4102,-13.097149759081825
PKNORLEN,20,xgboost,,5.0,2017-12-29,1,-14.191054570219434,-0.03714295486841943,4119,-14.149030669127063
PKNORLEN,20,xgboost,,6.0,2017-12-29,1,-13.728774568342711,0.11332397022004043,3881,-13.745518747710118
PKNORLEN,20,xgboost,,7.0,2017-12-29,1,-13.01823104583148,0.2577768480627962,3303,-13.25232463080844
PKNORLEN,20,xgboost,,8.0,2017-12-29,1,-10.761250233283898,0.42437022934463303,3562,-11.680677653544594
PKNORLEN,20,xgboost,,9.0,2017-12-29,1,-12.10536941970786,0.6580284607110534,3180,-12.941953952719716
PKNORLEN,20,xgboost,,10.0,2017-12-29,1,-8.472919470259258,1.1066562923878998,3213,-10.676532752779881
PKNORLEN,20,xgboost,,1.0,all,5,-9.933882921768209,-1.0802996930125583,9813,-8.221474682218387
PKNORLEN,20,xgboost,,2.0,all,5,-12.338453523493529,-0.6430498292116613,9811,-11.282117736931102
PKNORLEN,20,xgboost,,3.0,all,5,-12.452717993151698,-0.37479133562444666,9808,-11.692539142838696
PKNORLEN,20,xgboost,,4.0,all,5,-12.4297421041665,-0.19294481465396224,9817,-11.832056140049998
PKNORLEN,20,xgboost,,5.0,all,5,-12.750790317645313,-0.03484704019638906,9810,-12.557565673155551
PKNORLEN,20,xgboost,,6.0,all,5,-12.83505775302077,0.1170470557531031,9807,-12.73191087052245
PKNORLEN,20,xgboost,,7.0,all,5,-12.816365340574045,0.25807141807631906,9807,-12.861335405670259
PKNORLEN,20,xgboost,,8.0,all,5,-11.062890478413427,0.42826654275930714,9811,-11.835422648942057
PKNORLEN,20,xgboost,,9.0,all,5,-11.554927746116594,0.6577033529443297,9821,-12.517364103850039
PKNORLEN,20,xgboost,,10.0,all,5,-8.376464222434066,1.1197845689617858,9800,-10.10154749789447
PKNORLEN,20,xgboost,,1.0,2017-12-27,5,-8.245378258887412,-1.1555019495009888,1958,-5.941045818183518
PKNORLEN,20,xgboost,,2.0,2017-12-27,5,-10.549722160256081,-0.6292024878633989,2220,-9.203312125330145
PKNORLEN,20,xgboost,,3.0,2017-12-27,5,-10.54052123168539,-0.38153842564930585,2682,-9.57235337569228
PKNORLEN,20,xgboost,,4.0,2017-12-27,5,-10.853424396214912,-0.19318567557923977,2908,-10.436875296196222
PKNORLEN,20,xgboost,,5.0,2017-12-27,5,-10.52808087369141,-0.03082266404753438,2869,-10.500095672220887
PKNORLEN,20,xgboost,,6.0,2017-12-27,5,-11.8563817706433,0.12003067630180744,3137,-12.067474639219919
PKNORLEN,20,xgboost,,7.0,2017-12-27,5,-12.027329016865464,0.25774577660092585,3408,-12.206894160617926
PKNORLEN,20,xgboost,,8.0,2017-12-27,5,-10.7102991149622,0.4306956599063604,2901,-11.634514550209184
PKNORLEN,20,xgboost,,9.0,2017-12-27,5,-10.98776429402364,0.6631338448562571,3755,-12.300495479020434
PKNORLEN,20,xgboost,,10.0,2017-12-27,5,-8.25855222860407,1.1296693277255965,3702,-10.041929408886647
PKNORLEN,20,xgboost,,1.0,2017-12-28,5,-10.550075109353616,-1.0978904960385938,2214,-8.753201955166436
PKNORLEN,20,xgboost,,2.0,2017-12-28,5,-12.086641808336932,-0.6332085619290029,2480,-10.857583965759368
PKNORLEN,20,xgboost,,3.0,2017-12-28,5,-12.62843846634017,-0.36713807749620564,2241,-11.866316908994891
PKNORLEN,20,xgboost,,4.0,2017-12-28,5,-12.36657642192314,-0.19453187853543835,2807,-11.543864629777614
PKNORLEN,20,xgboost,,5.0,2017-12-28,5,-12.960667385670066,-0.03558731753053895,2822,-12.478422582120974
PKNORLEN,20,xgboost,,6.0,2017-12-28,5,-12.592221797450149,0.11887196693723029,2789,-12.365639510084765
PKNORLEN,20,xgboost,,7.0,2017-12-28,5,-13.457900904618132,0.25874414123614015,3096,-13.334012081631144
PKNORLEN,20,xgboost,,8.0,2017-12-28,5,-11.456973449428855,0.4303071041510239,3348,-12.350623042528477
PKNORLEN,20,xgboost,,9.0,2017-12-28,5,-11.407771535060933,0.6502794652702242,2886,-12.520243355032848
PKNORLEN,20,xgboost,,10.0,2017-12-28,5,-7.937268618858891,1.121721406288742,2885,-9.639782102960112
PKNORLEN,20,xgboost,,1.0,2017-12-29,5,-10.278120224836197,-1.0472927693990164,5641,-8.804320903362386
PKNORLEN,20,xgboost,,2.0,2017-12-29,5,-13.23758807250067,-0.6538397804255403,5111,-12.391057711546642
PKNORLEN,20,xgboost,,3.0,2017-12-29,5,-13.421954868041622,-0.37459793869890234,4885,-12.776858949088572
PKNORLEN,20,xgboost,,4.0,2017-12-29,5,-13.590453455892566,-0.19168803457448624,4102,-13.018340748353598
PKNORLEN,20,xgboost,,5.0,2017-12-29,5,-14.155179807506418,-0.03714295486841943,4119,-14.044874057613217
PKNORLEN,20,xgboost,,6.0,2017-12-29,5,-13.800627461035353,0.11332397022004043,3881,-13.532185872289196
PKNORLEN,20,xgboost,,7.0,2017-12-29,5,-13.029154224896889,0.2577768480627962,3303,-13.093526981317682
PKNORLEN,20,xgboost,,8.0,2017-12-29,5,-10.97964448133661,0.42437022934463303,3562,-11.514800379626145
PKNORLEN,20,xgboost,,9.0,2017-12-29,5,-12.35819554099574,0.6580284607110534,3180,-12.770833338856827
PKNORLEN,20,xgboost,,10.0,2017-12-29,5,-8.906681937178236,1.1066562923878998,3213,-10.584865060886248
PKNORLEN,50,linear,,1.0,all,0,-11.595340619700522,-1.3338013899532617,9804,-7.655572410876018
PKNORLEN,50,linear,,2.0,all,0,-12.399384183473119,-0.9059117249231345,9799,-10.094614919031832
PKNORLEN,50,linear,,3.0,all,0,-13.047338421180564,-0.5796514274817954,9802,-11.66622730974627
PKNORLEN,50,linear,,4.0,all,0,-12.786497598786456,-0.3120287001492097,9803,-11.728739384781335
PKNORLEN,50,linear,,5.0,all,0,-13.139211208503616,-0.06059257300995916,9801,-12.139118993085173
PKNORLEN,50,linear,,6.0,all,0,-13.005320378061878,0.18155133740244225,9800,-12.680954719096146
PKNORLEN,50,linear,,7.0,all,0,-11.957560929880414,0.4129215820541061,9801,-12.236529332016739
PKNORLEN,50,linear,,8.0,all,0,-11.218239097442225,0.6390656950484781,9802,-12.60299421621779
PKNORLEN,50,linear,,9.0,all,0,-10.31394745766689,0.8962906692108906,9801,-12.520860654393532
PKNORLEN,50,linear,,10.0,all,0,-7.777811520628787,1.2424078063954147,9802,-11.617728409808606
PKNORLEN,50,linear,,1.0,2017-12-27,0,-10.573601759105413,-1.3441742118025226,1779,-4.8594971842306265
PKNORLEN,50,linear,,2.0,2017-12-27,0,-10.831161325174198,-0.8937715855974931,2279,-8.744567097083216
PKNORLEN,50,linear,,3.0,2017-12-27,0,-11.014282998488838,-0.5817046408684936,2691,-10.229117222811205
PKNORLEN,50,linear,,4.0,2017-12-27,0,-10.92208794433221,-0.3097002576612534,2768,-9.863064317708723
PKNORLEN,50,linear,,5.0,2017-12-27,0,-10.84961176192052,-0.05687345457704039,2813,-10.088789296481524
PKNORLEN,50,linear,,6.0,2017-12-27,0,-12.374399208488938,0.18327159484437375,3169,-12.133643065150268
PKNORLEN,50,linear,,7.0,2017-12-27,0,-11.331905756354743,0.4089752694481096,3506,-12.33333661192398
PKNORLEN,50,linear,,8.0,2017-12-27,0,-10.912076688448229,0.6410302039276217,3150,-12.213581664947602
PKNORLEN,50,linear,,9.0,2017-12-27,0,-9.235144761674807,0.9043062088932465,3519,-12.102448685204953
PKNORLEN,50,linear,,10.0,2017-12-27,0,-7.199943825959764,1.2390902898860268,3836,-11.211175383260336
PKNORLEN,50,linear,,1.0,2017-12-28,0,-12.32009107999661,-1.345217026602617,2342,-8.288237720744547
PKNORLEN,50,linear,,2.0,2017-12-28,0,-13.411094832702187,-0.8947978566799406,2401,-10.30079491040345
PKNORLEN,50,linear,,3.0,2017-12-28,0,-13.22770538424372,-0.5712003403869617,2462,-12.160169569678812
PKNORLEN,50,linear,,4.0,2017-12-28,0,-13.166422442645446,-0.30577140772844325,2776,-11.51002520847591
PKNORLEN,50,linear,,5.0,2017-12-28,0,-13.058261347854028,-0.06266282234381003,2684,-11.522590343533404
PKNORLEN,50,linear,,6.0,2017-12-28,0,-12.813540762745065,0.188134658683556,2801,-12.09605366027835
PKNORLEN,50,linear,,7.0,2017-12-28,0,-12.386611198683418,0.41466311443160975,2993,-12.251587072246773
PKNORLEN,50,linear,,8.0,2017-12-28,0,-11.043687722001225,0.6349869616351854,3068,-12.82696227595368
PKNORLEN,50,linear,,9.0,2017-12-28,0,-9.940640239702306,0.8898922106688121,3235,-12.712799494669069
PKNORLEN,50,linear,,10.0,2017-12-28,0,-7.5281946239929445,1.2513640834929025,2776,-11.267926045807501
PKNORLEN,50,linear,,1.0,2017-12-29,0,-11.616510398863863,-1.3258498377620551,5683,-8.270127341808633
PKNORLEN,50,linear,,2.0,2017-12-29,0,-12.62303384654486,-0.9165293797727233,5119,-10.598955772115959
PKNORLEN,50,linear,,3.0,2017-12-29,0,-14.12862228424831,-0.5829384524772516,4649,-12.236495625510596
PKNORLEN,50,linear,,4.0,2017-12-29,0,-13.750577090915312,-0.3176204758164346,4259,-13.083831927415956
PKNORLEN,50,linear,,5.0,2017-12-29,0,-14.686124003397142,-0.0617322874476322,4304,-13.863640445674163
PKNORLEN,50,linear,,6.0,2017-12-29,0,-13.667608599701312,0.17531337950638992,3830,-13.561565292752315
PKNORLEN,50,linear,,7.0,2017-12-29,0,-12.232969646977205,0.4155331403795924,3302,-12.120092584632339
PKNORLEN,50,linear,,8.0,2017-12-29,0,-11.636747805082868,0.6408305809699847,3584,-12.753528683079224
PKNORLEN,50,linear,,9.0,2017-12-29,0,-11.956203951697596,0.8938267142523786,3047,-12.800305869780221
PKNORLEN,50,linear,,10.0,2017-12-29,0,-8.689923427152761,1.2386032195952226,3190,-12.41101642620554
PKNORLEN,50,linear,,1.0,all,1,-11.551626683523848,-1.3338013899532617,9804,-7.824291810472652
PKNORLEN,50,linear,,2.0,all,1,-12.326468188689454,-0.9059117249231345,9799,-10.219427021949613
PKNORLEN,50,linear,,3.0,all,1,-12.942208362513044,-0.5796514274817954,9802,-11.709109391255577
PKNORLEN,50,linear,,4.0,all,1,-12.715932292158534,-0.3120287001492097,9803,-11.718017598351963
PKNORLEN,50,linear,,5.0,all,1,-13.078951833646006,-0.06059257300995916,9801,-12.095582307149233
PKNORLEN,50,linear,,6.0,all,1,-12.977334610039136,0.18155133740244225,9800,-12.648713305985488
PKNORLEN,50,linear,,7.0,all,1,-11.95618546035435,0.4129215820541061,9801,-12.176554681869613
PKNORLEN,50,linear,,8.0,all,1,-11.252902806752664,0.6390656950484781,9802,-12.540470501093962
PKNORLEN,50,linear,,9.0,all,1,-10.43446647068038,0.8962906692108906,9801,-12.458155365193477
PKNORLEN,50,linear,,10.0,all,1,-7.999102518756787,1.2424078063954147,9802,-11.548453465197433
PKNORLEN,50,linear,,1.0,2017-12-27,1,-10.501253223621688,-1.3441742118025226,1779,-5.009359196370235
PKNORLEN,50,linear,,2.0,2017-12-27,1,-10.731954439513062,-0.8937715855974931,2279,-8.861530667072717
PKNORLEN,50,linear,,3.0,2017-12-27,1,-10.879114392070505,-0.5817046408684936,2691,-10.272087440803254
PKNORLEN,50,linear,,4.0,2017-12-27,1,-10.882019192884348,-0.3097002576612534,2768,-9.890395183156244
PKNORLEN,50,linear,,5.0,2017-12-27,1,-10.789671983698012,-0.05687345457704039,2813,-10.077851655434094
PKNORLEN,50,linear,,6.0,2017-12-27,1,-12.323921870209384,0.18327159484437375,3169,-12.129492442371372
PKNORLEN,50,linear,,7.0,2017-12-27,1,-11.329319022997728,0.4089752694481096,3506,-12.315645038212521
PKNORLEN,50,linear,,8.0,2017-12-27,1,-10.893716017399266,0.6410302039276217,3150,-12.164199054002184
PKNORLEN,50,linear,,9.0,2017-12-27,1,-9.336043469352953,0.9043062088932465,3519,-12.0569596657063
PKNORLEN,50,linear,,10.0,2017-12-27,1,-7.422062363543118,1.2390902898860268,3836,-11.127575456529852
PKNORLEN,50,linear,,1.0,2017-12-28,1,-12.261329147806924,-1.345217026602617,2342,-8.50710813213952
PKNORLEN,50,linear,,2.0,2017-12-28,1,-13.331555316613565,-0.8947978566799406,2401,-10.451055705369313
PKNORLEN,50,linear,,3.0,2017-12-28,1,-13.13026016948831,-0.5712003403869617,2462,-12.230781715607437
PKNORLEN,50,linear,,4.0,2017-12-28,1,-13.060762373382595,-0.30577140772844325,2776,-11.502126151821201
PKNORLEN,50,linear,,5.0,2017-12-28,1,-12.978664784180195,-0.06266282234381003,2684,-11.451298194593155
PKNORLEN,50,linear,,6.0,2017-12-28,1,-12.803983244555226,0.188134658683556,2801,-12.057814419076664
PKNORLEN,50,linear,,7.0,2017-12-28,1,-12.386524942764192,0.41466311443160975,2993,-12.190642146150317
PKNORLEN,50,linear,,8.0,2017-12-28,1,-11.08710718956371,0.6349869616351854,3068,-12.770469477906989
PKNORLEN,50,linear,,9.0,2017-12-28,1,-10.028544370994156,0.8898922106688121,3235,-12.634066195137242
PKNORLEN,50,linear,,10.0,2017-12-28,1,-7.766920030211992,1.2513640834929025,2776,-11.219601890037923
PKNORLEN,50,linear,,1.0,2017-12-29,1,-11.587961579496923,-1.3258498377620551,5683,-8.424082289998324
PKNORLEN,50,linear,,2.0,2017-12-29,1,-12.5649293413027,-0.9165293797727233,5119,-10.715325698228915
PKNORLEN,50,linear,,3.0,2017-12-29,1,-14.03680985222863,-0.5829384524772516,4649,-12.264641507003677
PKNORLEN,50,linear,,4.0,2017-12-29,1,-13.683066162389329,-0.3176204758164346,4259,-13.046539199861979
PKNORLEN,50,linear,,5.0,2017-12-29,1,-14.637714533151103,-0.0617322874476322,4304,-13.816106210814477
PKNORLEN,50,linear,,6.0,2017-12-29,1,-13.644755536211699,0.17531337950638992,3830,-13.51046753549587
PKNORLEN,50,linear,,7.0,2017-12-29,1,-12.231711704606218,0.4155331403795924,3302,-12.01610205620929
PKNORLEN,50,linear,,8.0,2017-12-29,1,-11.710519810100577,0.6408305809699847,3584,-12.674292542800634
PKNORLEN,50,linear,,9.0,2017-12-29,1,-12.13400980318978,0.8938267142523786,3047,-12.734734338487632
PKNORLEN,50,linear,,10.0,2017-12-29,1,-8.895047541828882,1.2386032195952226,3190,-12.340735601213625
PKNORLEN,50,linear,,1.0,all,5,-11.434230618226012,-1.3338013899532617,9804,-8.222976885684558
PKNORLEN,50,linear,,2.0,all,5,-12.121461454758123,-0.9059117249231345,9799,-10.501509684629498
PKNORLEN,50,linear,,3.0,all,5,-12.68114202969457,-0.5796514274817954,9802,-11.828602536663546
PKNORLEN,50,linear,,4.0,all,5,-12.529403965621762,-0.3120287001492097,9803,-11.753173646226783
PKNORLEN,50,linear,,5.0,all,5,-12.976188026360756,-0.06059257300995916,9801,-12.040823287131266
PKNORLEN,50,linear,,6.0,all,5,-12.957358435103,0.18155133740244225,9800,-12.567229962659768
PKNORLEN,50,linear,,7.0,all,5,-11.96740798837888,0.4129215820541061,9801,-12.030923051605884
PKNORLEN,50,linear,,8.0,all,5,-11.404795523998265,0.6390656950484781,9802,-12.362283653480539
PKNORLEN,50,linear,,9.0,all,5,-10.701249287733896,0.8962906692108906,9801,-12.267389244752286
PKNORLEN,50,linear,,10.0,all,5,-8.440070789586022,1.2424078063954147,9802,-11.34744197056182
PKNORLEN,50,linear,,1.0,2017-12-27,5,-10.319110270330818,-1.3441742118025226,1779,-5.384354885894536
PKNORLEN,50,linear,,2.0,2017-12-27,5,-10.375693645853294,-0.8937715855974931,2279,-9.033063674592228
PKNORLEN,50,linear,,3.0,2017-12-27,5,-10.58570926593473,-0.5817046408684936,2691,-10.470380092908062
PKNORLEN,50,linear,,4.0,2017-12-27,5,-10.702555633465572,-0.3097002576612534,2768,-9.954574651103322
PKNORLEN,50,linear,,5.0,2017-12-27,5,-10.696693779310358,-0.05687345457704039,2813,-10.098587268237809
PKNORLEN,50,linear,,6.0,2017-12-27,5,-12.256593785125082,0.18327159484437375,3169,-12.151997734256234
PKNORLEN,50,linear,,7.0,2017-12-27,5,-11.274763956005877,0.4089752694481096,3506,-12.24740108949296
PKNORLEN,50,linear,,8.0,2017-12-27,5,-10.966642980601709,0.6410302039276217,3150,-11.994624342054953
PKNORLEN,50,linear,,9.0,2017-12-27,5,-9.607041202146382,0.9043062088932465,3519,-11.893971345812439
PKNORLEN,50,linear,,10.0,2017-12-27,5,-7.90011329343381,1.2390902898860268,3836,-10.965104263542795
PKNORLEN,50,linear,,1.0,2017-12-28,5,-12.134512607568883,-1.345217026602617,2342,-8.916296808699842
PKNORLEN,50,linear,,2.0,2017-12-28,5,-13.137217730685444,-0.8947978566799406,2401,-10.892460798043698
PKNORLEN,50,linear,,3.0,2017-12-28,5,-12.807383817112713,-0.5712003403869617,2462,-12.439221185807408
PKNORLEN,50,linear,,4.0,2017-12-28,5,-12.801380512979781,-0.30577140772844325,2776,-11.585801335955082
PKNORLEN,50,linear,,5.0,2017-12-28,5,-12.869680801246194,-0.06266282234381003,2684,-11.413273932692034
