symbol,horizon,model,control_seed,adverse_before_fill,day,eligible_decisions,excluded_invalid_placement,fill_before_adverse,fill_probability,fills,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions
PKOBP,20,linear,,0.036077460429746216,2017-12-27,22618,0,0.022459987620479266,0.023874789990273235,540,reset,0,-0.03315872746095833,-0.4016245279842262,540,540,-0.23096558148853022,540,-0.14257847353761785,540,14.457407407407407,2668.4314705102133,15.0,2133.0,0.9413299142276064,22618,885.0,5000.0,0.00013263772216818464,3.0436487848083766,2.3066669670143987,540,540,2.647977627377091,540,2.8247628865336463,540,0.9761252100097267,0
PKOBP,20,linear,,0.0488160581231936,2017-12-28,37713,0,0.01670511494710047,0.02023175032482168,763,reset,0,-0.08924322158294322,-0.3975957157037888,763,763,-0.19855555857763085,763,-0.22685773592561007,763,14.115334207077327,2585.5937209980643,15.0,2008.0,0.9339219897648026,37713,623.0,5498.0,0.000556837164903349,3.865787384247152,3.2489572069883326,763,763,3.647132395110982,763,3.590490482818731,763,0.9797682496751783,0
PKOBP,20,linear,,0.10349570744201489,2017-12-29,42166,0,0.021605084665370203,0.030854242754826164,1301,reset,0,-0.007039881397688499,-0.275114699347038,1301,1301,-0.12808816143446408,1301,-0.15919962386735964,1301,13.578785549577248,1606.5425461272116,14.0,1359.0,0.8725513446852915,42166,400.0,3300.0,0.002347863207323436,3.132847500047778,2.5966065832768277,1301,1301,2.890699449792503,1301,2.8284753082946645,1301,0.9691457572451738,0
PKOBP,20,linear,,0.07095817438559178,all,102497,0,0.021317697103329855,0.027425192932476073,2811,reset,1,-0.018946612613203934,-0.3200263317284946,2811,2811,-0.15350591160101876,2811,-0.14399110095697273,2571,13.673781572394166,2176.0174541693905,14.0,1725.0,0.9063875040245081,102497,500.0,4445.0,0.0013366244865703387,3.2449740698607035,2.6427307939226368,2811,2811,2.975817019129772,2811,2.991663445467609,2571,0.972574807067524,0
PKOBP,20,linear,,0.03775753824387656,2017-12-27,22618,0,0.023919002564329297,0.025643292952515696,580,reset,1,-0.02692594808924161,-0.4033368941155024,580,580,-0.23071266388540695,580,-0.12838186654218603,529,14.151724137931035,2642.08665664515,15.0,2100.0,0.9381023963215138,22618,852.0,5000.0,0.00022106287028030773,3.010392379007385,2.2575223883515707,580,580,2.6027658973819667,580,2.8060454646919037,529,0.9743567070474843,0
PKOBP,20,linear,,0.050672182006204755,2017-12-28,37713,0,0.017580144777662874,0.021637101264815845,816,reset,1,-0.05423985806103681,-0.3481262551793722,816,816,-0.15785125177515064,816,-0.18714923493793525,743,13.89950980392157,2557.944210219288,15.0,1998.0,0.9311378039402859,37713,591.0,5456.0,0.0006098692758465251,3.786849841990759,3.1989703674417536,816,816,3.579607801311455,816,3.5405459498386875,743,0.9783628987351841,0
PKOBP,20,linear,,0.10691078119812171,2017-12-29,42166,0,0.023265189963477685,0.03355784281174406,1415,reset,1,0.004676922977985784,-0.26967321249147647,1415,1415,-0.11935346361018008,1415,-0.1256622260205347,1299,13.347703180212013,1584.4233505668074,14.0,1347.0,0.8672390077313475,42166,400.0,3291.0,0.002585021107053076,3.028639618013919,2.479854032961237,1415,1415,2.780535303478516,1415,2.7533048704734875,1299,0.966442157188256,0
PKOBP,20,linear,,0.07524122657248505,all,102497,0,0.023717767349288273,0.030996029152072745,3177,reset,5,-0.0070666322388187805,-0.31130704936933895,3177,3177,-0.15500808626828894,3177,-0.06198615742857513,1952,13.359458608750394,2104.6897079914534,14.0,1620.0,0.8994116900982467,102497,400.0,4380.0,0.0016293159799799018,3.0462362475956626,2.4376939407207883,3177,3177,2.7503260648052645,3177,2.8720840809173547,1952,0.9690039708479272,0
PKOBP,20,linear,,0.041427181890529664,2017-12-27,22618,0,0.027411795914758157,0.02971084976567336,672,reset,5,-0.018136527362156107,-0.4294216934773156,672,672,-0.2516255732734677,672,-0.12559362048168612,406,13.553571428571429,2560.8777080201608,14.0,2025.5,0.9305862587319834,22618,750.0,4991.0,0.0005747634627288001,2.930496883075256,2.107880779108435,672,672,2.4634645363772374,672,2.736290210848225,406,0.9702891502343266,0
PKOBP,20,linear,,0.05483520271524408,2017-12-28,37713,0,0.01999310582557739,0.025137220587065467,948,reset,5,0.0010905715604301858,-0.2650866432359845,948,948,-0.10006137662980977,948,-0.10661621496456247,572,13.473628691983123,2472.432052607854,14.0,1852.0,0.9243496937395593,37713,495.0,5363.0,0.0008219977196192294,3.531985043303001,2.9995579611828966,948,948,3.3296766735803454,948,3.191265282717696,572,0.9748627794129345,0
PKOBP,20,linear,,0.11163022340274155,2017-12-29,42166,0,0.025067590001422946,0.03692548498790495,1557,reset,5,-0.007255495230986622,-0.2884707643172258,1557,1557,-0.14676308271645733,1557,-0.009262314605014721,974,13.20616570327553,1531.0823649385761,14.0,1275.0,0.8603851444291609,42166,351.0,3195.0,0.002917042166674572,2.8004347027190764,2.237942722484066,1557,1557,2.5213900146992008,1557,2.7412428733385785,974,0.9630745150120951,0
PKOBP,20,xgboost,,0.06768978604251832,all,102497,0,0.019785944954486472,0.024751943959335394,2537,retain,0,-0.037380571522527266,-0.32556598343206106,2537,2537,-0.16862216028120602,2537,-0.1627918539927626,2537,13.963736696886086,2184.381318477614,15.0,1737.0,0.911324233880016,102497,505.0,4436.0,0.0012000351229792092,3.2952668309620767,2.7188101791899473,2537,2537,3.0327428843412214,2537,3.044397615405103,2537,0.9752480560406646,0
PKOBP,20,xgboost,,0.036696436466531084,2017-12-27,22618,0,0.022459987620479266,0.023653727119992925,535,retain,0,0.017505306224385602,-0.3798715227908435,535,535,-0.18212585243672627,535,-0.10353131019505783,535,14.254205607476635,2642.2835794499956,15.0,2090.0,0.9407993633389335,22618,866.0,5000.0,4.4212574056061546e-05,2.778910969289646,1.9841612613412805,535,535,2.3796419181660107,535,2.536844561888692,535,0.9763462728800071,0
PKOBP,20,xgboost,,0.04804709251451754,2017-12-28,37713,0,0.016413438336913,0.019727945270861507,744,retain,0,-0.06881342465224365,-0.32266120487429256,744,744,-0.15802484706943834,744,-0.1840968560764003,744,14.163978494623656,2567.494471402434,15.0,2000.0,0.934929599872723,37713,616.0,5408.0,0.0006098692758465251,3.945720821420913,3.437893154138828,744,744,3.7672651115834337,744,3.7150822240113794,744,0.9802720547291385,0
PKOBP,20,xgboost,,0.10188303372385334,2017-12-29,42166,0,0.021367926765640564,0.02983446378598871,1258,retain,0,-0.04213248079604827,-0.3041889497993354,1258,1258,-0.1691467435294984,1258,-0.17539397591767966,1258,13.721780604133546,1596.106887065408,14.0,1349.5,0.8744011763031827,42166,400.0,3300.0,0.002347863207323436,3.130173521815316,2.6059639452369017,1258,1258,2.8760850781691483,1258,2.8635959737741095,1258,0.9701655362140112,0
PKOBP,20,xgboost,,0.06975813926261257,all,102497,0,0.021093300291715855,0.02667395143272486,2734,retain,1,-0.02390429161482008,-0.31116731057211067,2734,2734,-0.15190311955062727,2734,-0.1367149192714564,2500,13.715801024140454,2162.932768763964,14.0,1708.0,0.9078704742577831,102497,496.0,4397.0,0.001278086187888426,3.211808145529037,2.637206696792014,2734,2734,2.9557806934473043,2734,2.993579070923012,2500,0.9733260485672751,0
PKOBP,20,xgboost,,0.03877442744716597,2017-12-27,22618,0,0.02383057741621717,0.025289592360067205,572,retain,1,0.024355334059871437,-0.3791401287883077,572,572,-0.18025967100752752,572,-0.08467332743353796,520,14.036713286713287,2621.4371739322664,15.0,2076.0,0.9373065699885047,22618,832.0,5000.0,8.842514811212309e-05,2.7067334450395846,1.899750732902428,572,572,2.297501650778437,572,2.491927064901358,520,0.9747104076399328,0
PKOBP,20,xgboost,,0.04963805584281282,2017-12-28,37713,0,0.017288468167475406,0.021000715933497734,792,retain,1,-0.05030240386883167,-0.2830456104366339,792,792,-0.1298152800458712,792,-0.15398444186998944,720,13.931818181818182,2542.898151830934,15.0,1990.0,0.9323840585474504,37713,591.0,5395.0,0.0006894174422612892,3.901072060994422,3.4354661096429946,792,792,3.7420264261082483,792,3.722331798573715,720,0.9789992840665023,0
PKOBP,20,xgboost,,0.10437319167101457,2017-12-29,42166,0,0.023028032063748042,0.03249063226296068,1370,retain,1,-0.02879275948397799,-0.29904463501563827,1370,1370,-0.15283277024728412,1370,-0.14832410298953083,1260,13.456934306569343,1577.150690129488,14.0,1334.0,0.8701560498980221,42166,400.0,3272.0,0.002442726367215292,3.0242210708074175,2.4836325043590692,1370,1370,2.7760938263955697,1370,2.7841799274490064,1260,0.9675093677370393,0
PKOBP,20,xgboost,,0.07448022868962019,all,102497,0,0.023561665219469837,0.03052772276261744,3129,retain,5,-0.003843571659842517,-0.3094767167217934,3129,3129,-0.15873763934663243,3129,-0.045210064512884854,1922,13.36113774368808,2094.35959101242,14.0,1606.0,0.9003483028771574,102497,400.0,4368.0,0.0016098032137525976,3.0084668928700653,2.397149618922859,3129,3129,2.698668152617622,3129,2.8859038291408377,1922,0.9694722772373826,0
PKOBP,20,xgboost,,0.043372535148996375,2017-12-27,22618,0,0.02692545760014148,0.029091873728888495,658,retain,5,0.03680288624518235,-0.41084249089742,658,658,-0.21716266689550937,658,-0.08065951251314156,392,13.638297872340425,2546.111194623751,14.0,2000.0,0.9292598815103015,22618,750.0,4971.0,0.00044212574056061546,2.643874995674215,1.7485917571486562,658,658,2.1359372196282647,658,2.3646807434472827,392,0.9709081262711114,0
PKOBP,20,xgboost,,0.053535915997136266,2017-12-28,37713,0,0.019701429215389917,0.024739479754991647,933,retain,5,0.0034564116206979587,-0.21117751492314824,933,933,-0.08716027259799719,933,-0.054762407645781726,556,13.493033226152198,2460.8599156789437,14.0,1845.0,0.9256754965131387,37713,489.0,5360.0,0.00108715827433511,3.607862100698683,3.1785095813862734,933,933,3.4266280470069965,933,3.3277236176891205,556,0.9752605202450083,0
PKOBP,20,xgboost,,0.10989897073471518,2017-12-29,42166,0,0.02520988474126073,0.03647488497841863,1538,retain,5,-0.02566168199940729,-0.32574100532424693,1538,1538,-0.17716287669989358,1538,-0.02549005794410526,974,13.162548764629388,1524.2428022577433,14.0,1261.0,0.8621875444671062,42166,351.0,3166.0,0.0027036000569178958,2.8008373346455993,2.200623109214835,1538,1538,2.4978166392507233,1538,2.843468148605959,974,0.9635251150215813,0
PKOBP,20,xgboost,,0.06768978604251832,all,102497,0,0.019785944954486472,0.024751943959335394,2537,reset,0,-0.037380571522527266,-0.32556598343206106,2537,2537,-0.16862216028120602,2537,-0.1627918539927626,2537,13.963736696886086,2184.381318477614,15.0,1737.0,0.911324233880016,102497,505.0,4436.0,0.0012000351229792092,3.2952668309620767,2.7188101791899473,2537,2537,3.0327428843412214,2537,3.044397615405103,2537,0.9752480560406646,0
PKOBP,20,xgboost,,0.036696436466531084,2017-12-27,22618,0,0.022459987620479266,0.023653727119992925,535,reset,0,0.017505306224385602,-0.3798715227908435,535,535,-0.18212585243672627,535,-0.10353131019505783,535,14.254205607476635,2642.2835794499956,15.0,2090.0,0.9407993633389335,22618,866.0,5000.0,4.4212574056061546e-05,2.778910969289646,1.9841612613412805,535,535,2.3796419181660107,535,2.536844561888692,535,0.9763462728800071,0
PKOBP,20,xgboost,,0.04804709251451754,2017-12-28,37713,0,0.016413438336913,0.019727945270861507,744,reset,0,-0.06881342465224365,-0.32266120487429256,744,744,-0.15802484706943834,744,-0.1840968560764003,744,14.163978494623656,2567.494471402434,15.0,2000.0,0.934929599872723,37713,616.0,5408.0,0.0006098692758465251,3.945720821420913,3.437893154138828,744,744,3.7672651115834337,744,3.7150822240113794,744,0.9802720547291385,0
PKOBP,20,xgboost,,0.10188303372385334,2017-12-29,42166,0,0.021367926765640564,0.02983446378598871,1258,reset,0,-0.04213248079604827,-0.3041889497993354,1258,1258,-0.1691467435294984,1258,-0.17539397591767966,1258,13.721780604133546,1596.106887065408,14.0,1349.5,0.8744011763031827,42166,400.0,3300.0,0.002347863207323436,3.130173521815316,2.6059639452369017,1258,1258,2.8760850781691483,1258,2.8635959737741095,1258,0.9701655362140112,0
PKOBP,20,xgboost,,0.06975813926261257,all,102497,0,0.021093300291715855,0.02667395143272486,2734,reset,1,-0.02390429161482008,-0.31116731057211067,2734,2734,-0.15190311955062727,2734,-0.1367149192714564,2500,13.715801024140454,2162.932768763964,14.0,1708.0,0.9078704742577831,102497,496.0,4397.0,0.001278086187888426,3.211808145529037,2.637206696792014,2734,2734,2.9557806934473043,2734,2.993579070923012,2500,0.9733260485672751,0
PKOBP,20,xgboost,,0.03877442744716597,2017-12-27,22618,0,0.02383057741621717,0.025289592360067205,572,reset,1,0.024355334059871437,-0.3791401287883077,572,572,-0.18025967100752752,572,-0.08467332743353796,520,14.036713286713287,2621.4371739322664,15.0,2076.0,0.9373065699885047,22618,832.0,5000.0,8.842514811212309e-05,2.7067334450395846,1.899750732902428,572,572,2.297501650778437,572,2.491927064901358,520,0.9747104076399328,0
PKOBP,20,xgboost,,0.04963805584281282,2017-12-28,37713,0,0.017288468167475406,0.021000715933497734,792,reset,1,-0.05030240386883167,-0.2830456104366339,792,792,-0.1298152800458712,792,-0.15398444186998944,720,13.931818181818182,2542.898151830934,15.0,1990.0,0.9323840585474504,37713,591.0,5395.0,0.0006894174422612892,3.901072060994422,3.4354661096429946,792,792,3.7420264261082483,792,3.722331798573715,720,0.9789992840665023,0
PKOBP,20,xgboost,,0.10437319167101457,2017-12-29,42166,0,0.023028032063748042,0.03249063226296068,1370,reset,1,-0.02879275948397799,-0.29904463501563827,1370,1370,-0.15283277024728412,1370,-0.14832410298953083,1260,13.456934306569343,1577.150690129488,14.0,1334.0,0.8701560498980221,42166,400.0,3272.0,0.002442726367215292,3.0242210708074175,2.4836325043590692,1370,1370,2.7760938263955697,1370,2.7841799274490064,1260,0.9675093677370393,0
PKOBP,20,xgboost,,0.07448022868962019,all,102497,0,0.023561665219469837,0.03052772276261744,3129,reset,5,-0.003843571659842517,-0.3094767167217934,3129,3129,-0.15873763934663243,3129,-0.045210064512884854,1922,13.36113774368808,2094.35959101242,14.0,1606.0,0.9003483028771574,102497,400.0,4368.0,0.0016098032137525976,3.0084668928700653,2.397149618922859,3129,3129,2.698668152617622,3129,2.8859038291408377,1922,0.9694722772373826,0
PKOBP,20,xgboost,,0.043372535148996375,2017-12-27,22618,0,0.02692545760014148,0.029091873728888495,658,reset,5,0.03680288624518235,-0.41084249089742,658,658,-0.21716266689550937,658,-0.08065951251314156,392,13.638297872340425,2546.111194623751,14.0,2000.0,0.9292598815103015,22618,750.0,4971.0,0.00044212574056061546,2.643874995674215,1.7485917571486562,658,658,2.1359372196282647,658,2.3646807434472827,392,0.9709081262711114,0
PKOBP,20,xgboost,,0.053535915997136266,2017-12-28,37713,0,0.019701429215389917,0.024739479754991647,933,reset,5,0.0034564116206979587,-0.21117751492314824,933,933,-0.08716027259799719,933,-0.054762407645781726,556,13.493033226152198,2460.8599156789437,14.0,1845.0,0.9256754965131387,37713,489.0,5360.0,0.00108715827433511,3.607862100698683,3.1785095813862734,933,933,3.4266280470069965,933,3.3277236176891205,556,0.9752605202450083,0
PKOBP,20,xgboost,,0.10989897073471518,2017-12-29,42166,0,0.02520988474126073,0.03647488497841863,1538,reset,5,-0.02566168199940729,-0.32574100532424693,1538,1538,-0.17716287669989358,1538,-0.02549005794410526,974,13.162548764629388,1524.2428022577433,14.0,1261.0,0.8621875444671062,42166,351.0,3166.0,0.0027036000569178958,2.8008373346455993,2.200623109214835,1538,1538,2.4978166392507233,1538,2.843468148605959,974,0.9635251150215813,0
PKOBP,50,linear,,0.15728417002743952,all,102407,0,0.08117609147812162,0.10580331422656654,10835,retain,0,-0.031209776963983155,-0.4183837310901286,10835,10835,-0.24008436535639943,10835,-0.6032607705831252,10835,30.63608675588371,2200.093811946449,31.0,1757.0,0.7556221742654311,102407,507.0,4458.0,0.0059175642290077825,3.642134949329194,2.86769016382106,10835,10835,3.2243378480326506,10835,2.4978922026497785,10835,0.8941966857734335,0
PKOBP,50,linear,,0.09699840623339827,2017-12-27,22588,0,0.09854790154064105,0.10859748539047281,2453,retain,0,-0.07338424739500624,-0.45999829364792433,2453,2453,-0.2926298269639881,2453,-0.4310977261857941,2453,31.079494496534856,2665.8048521338765,32.0,2130.0,0.8030812820966885,22588,885.0,5000.0,0.0013724101292721799,3.220354082034183,2.447053594670339,2453,2453,2.781827356424901,2453,2.504856151616645,2453,0.8914025146095271,0
PKOBP,50,linear,,0.12705994745641272,2017-12-28,37683,0,0.07220762678130722,0.08905872674680891,3356,retain,0,-0.07381968769846048,-0.4871288312996744,3356,3356,-0.31911034489165935,3356,-0.7612641310167811,3356,31.19725864123957,2584.5672053711223,32.0,2008.0,0.7958761245123795,37683,623.0,5498.0,0.004856301249900485,4.091256612242994,3.2645233631829136,3356,3356,3.600616444231526,3356,2.7161386745541423,3356,0.9109412732531911,0
PKOBP,50,linear,,0.21663185874311752,2017-12-29,42136,0,0.07988418454528194,0.11928042528953864,5026,retain,0,0.017825805286754134,-0.3521702256668281,5026,5026,-0.16167107354506902,5026,-0.5817837849665919,5026,30.044966175885396,1606.5967581165748,31.0,1359.0,0.6941807480539206,42136,400.0,3300.0,0.009303208657679893,3.5480991687354724,2.80801035623418,5026,5026,3.1890587527422376,5026,2.3487641233567484,5026,0.8807195747104614,0
PKOBP,50,linear,,0.16021365726952258,all,102407,0,0.08371498042126027,0.1094944681515912,11213,retain,1,-0.027625199963200227,-0.4090017295028197,11213,11213,-0.2330910651025492,11213,-0.5915254434647178,10927,30.3161508962811,2174.955696387942,31.0,1723.0,0.7498901442284218,102407,500.0,4445.0,0.006181218080795258,3.6309637214534036,2.8681161145451735,11213,11213,3.219986824125845,11213,2.483303352934576,10927,0.8905055318484087,0
PKOBP,50,linear,,0.09916769966353817,2017-12-27,22588,0,0.10160262086063397,0.11227200283336285,2536,retain,1,-0.07097648293448953,-0.4498843109772016,2536,2536,-0.2888872697148206,2536,-0.4266529249348289,2468,30.86198738170347,2639.3687356118294,32.0,2100.0,0.7977244554630777,22588,850.0,5000.0,0.0015052240127501329,3.2379388697499243,2.480045326264494,2536,2536,2.8020833012139894,2536,2.510788796875285,2468,0.8877279971666372,0
PKOBP,50,linear,,0.130138258631213,2017-12-28,37683,0,0.07417137701350741,0.09176551760740918,3458,retain,1,-0.06540520872839753,-0.4707798633945111,3458,3458,-0.30477443463225,3458,-0.7361587526003623,3361,30.908328513591673,2556.703155268954,32.0,1998.0,0.790674840113579,37683,591.0,5456.0,0.005015524241700501,4.08324403897103,3.2723846356284207,3458,3458,3.6044505386186514,3458,2.720102618405426,3361,0.9082344823925909,0
PKOBP,50,linear,,0.21983576988798179,2017-12-29,42136,0,0.08266090753749762,0.12386083159293716,5219,retain,1,0.018472160436347973,-0.34820329807601347,5219,5219,-0.15848285151174138,5219,-0.5759885316810507,5098,29.65855527878904,1584.5923201063224,30.0,1347.0,0.6877729257641921,42136,400.0,3272.0,0.00973039681032846,3.522269658595399,2.7888263987325534,5219,5219,3.1683155862236303,5219,2.313880754485538,5098,0.8761391684070629,0
PKOBP,50,linear,,0.16607263175368872,all,102407,0,0.08927124122374447,0.11766773755700294,12050,retain,5,-0.030633032737556357,-0.386244281337468,12050,12050,-0.22834929039835067,12050,-0.5522246627399834,10562,29.879917012448132,2103.921470211997,31.0,1618.0,0.7376839473864091,102407,400.0,4380.0,0.006972179636157685,3.566068807045734,2.854756356916943,12050,12050,3.170597092319857,12050,2.4469280522995027,10562,0.882332262442997,0
PKOBP,50,linear,,0.10394899946874446,2017-12-27,22588,0,0.10992562422525234,0.12187887373826811,2753,retain,5,-0.0633128484192153,-0.42313135814701963,2753,2753,-0.28100939013492626,2753,-0.41083067772471793,2378,30.56120595713767,2557.832211793873,32.0,2011.0,0.784000354170356,22588,750.0,4983.0,0.0021250221356472463,3.268009090907384,2.548285635610161,2753,2753,2.8325920222680026,2753,2.487907370620984,2378,0.8781211262617319,0
PKOBP,50,linear,,0.13767481357641376,2017-12-28,37683,0,0.07958495873470796,0.09959398137090995,3753,retain,5,-0.0599694911351171,-0.44857460292628887,3753,3753,-0.2931869867522571,3753,-0.6706964991311817,3273,30.266453503863577,2471.370485364753,31.0,1852.0,0.7769551256534777,37683,496.0,5363.0,0.005785102035400579,3.9885041685290985,3.2111915158272684,3753,3753,3.522017693664653,3753,2.682092092082666,3273,0.9004060186290901,0
PKOBP,50,linear,,0.22477216631858743,2017-12-29,42136,0,0.08686159103854187,0.1315739510157585,5544,retain,5,0.0054541355412409944,-0.32573276990537214,5544,5544,-0.1583079612152693,5544,-0.5417332304162019,4911,29.27994227994228,1531.975460413898,30.0,1275.0,0.6777340041769508,42136,351.0,3181.0,0.010632238465919878,3.428110381158614,2.765653316579122,5544,5544,3.100547749066924,5544,2.2703569423058627,4911,0.8684260489842415,0
PKOBP,50,linear,,0.15728417002743952,all,102407,0,0.08117609147812162,0.10580331422656654,10835,reset,0,-0.031209776963983155,-0.4183837310901286,10835,10835,-0.24008436535639943,10835,-0.6032607705831252,10835,30.63608675588371,2200.093811946449,31.0,1757.0,0.7556221742654311,102407,507.0,4458.0,0.0059175642290077825,3.642134949329194,2.86769016382106,10835,10835,3.2243378480326506,10835,2.4978922026497785,10835,0.8941966857734335,0
PKOBP,50,linear,,0.09699840623339827,2017-12-27,22588,0,0.09854790154064105,0.10859748539047281,2453,reset,0,-0.07338424739500624,-0.45999829364792433,2453,2453,-0.2926298269639881,2453,-0.4310977261857941,2453,31.079494496534856,2665.8048521338765,32.0,2130.0,0.8030812820966885,22588,885.0,5000.0,0.0013724101292721799,3.220354082034183,2.447053594670339,2453,2453,2.781827356424901,2453,2.504856151616645,2453,0.8914025146095271,0
PKOBP,50,linear,,0.12705994745641272,2017-12-28,37683,0,0.07220762678130722,0.08905872674680891,3356,reset,0,-0.07381968769846048,-0.4871288312996744,3356,3356,-0.31911034489165935,3356,-0.7612641310167811,3356,31.19725864123957,2584.5672053711223,32.0,2008.0,0.7958761245123795,37683,623.0,5498.0,0.004856301249900485,4.091256612242994,3.2645233631829136,3356,3356,3.600616444231526,3356,2.7161386745541423,3356,0.9109412732531911,0
PKOBP,50,linear,,0.21663185874311752,2017-12-29,42136,0,0.07988418454528194,0.11928042528953864,5026,reset,0,0.017825805286754134,-0.3521702256668281,5026,5026,-0.16167107354506902,5026,-0.5817837849665919,5026,30.044966175885396,1606.5967581165748,31.0,1359.0,0.6941807480539206,42136,400.0,3300.0,0.009303208657679893,3.5480991687354724,2.80801035623418,5026,5026,3.1890587527422376,5026,2.3487641233567484,5026,0.8807195747104614,0
PKOBP,50,linear,,0.16021365726952258,all,102407,0,0.08371498042126027,0.1094944681515912,11213,reset,1,-0.027625199963200227,-0.4090017295028197,11213,11213,-0.2330910651025492,11213,-0.5915254434647178,10927,30.3161508962811,2174.955696387942,31.0,1723.0,0.7498901442284218,102407,500.0,4445.0,0.006181218080795258,3.6309637214534036,2.8681161145451735,11213,11213,3.219986824125845,11213,2.483303352934576,10927,0.8905055318484087,0
PKOBP,50,linear,,0.09916769966353817,2017-12-27,22588,0,0.10160262086063397,0.11227200283336285,2536,reset,1,-0.07097648293448953,-0.4498843109772016,2536,2536,-0.2888872697148206,2536,-0.4266529249348289,2468,30.86198738170347,2639.3687356118294,32.0,2100.0,0.7977244554630777,22588,850.0,5000.0,0.0015052240127501329,3.2379388697499243,2.480045326264494,2536,2536,2.8020833012139894,2536,2.510788796875285,2468,0.8877279971666372,0
PKOBP,50,linear,,0.130138258631213,2017-12-28,37683,0,0.07417137701350741,0.09176551760740918,3458,reset,1,-0.06540520872839753,-0.4707798633945111,3458,3458,-0.30477443463225,3458,-0.7361587526003623,3361,30.908328513591673,2556.703155268954,32.0,1998.0,0.790674840113579,37683,591.0,5456.0,0.005015524241700501,4.08324403897103,3.2723846356284207,3458,3458,3.6044505386186514,3458,2.720102618405426,3361,0.9082344823925909,0
PKOBP,50,linear,,0.21983576988798179,2017-12-29,42136,0,0.08266090753749762,0.12386083159293716,5219,reset,1,0.018472160436347973,-0.34820329807601347,5219,5219,-0.15848285151174138,5219,-0.5759885316810507,5098,29.65855527878904,1584.5923201063224,30.0,1347.0,0.6877729257641921,42136,400.0,3272.0,0.00973039681032846,3.522269658595399,2.7888263987325534,5219,5219,3.1683155862236303,5219,2.313880754485538,5098,0.8761391684070629,0
PKOBP,50,linear,,0.16607263175368872,all,102407,0,0.08927124122374447,0.11766773755700294,12050,reset,5,-0.030633032737556357,-0.386244281337468,12050,12050,-0.22834929039835067,12050,-0.5522246627399834,10562,29.879917012448132,2103.921470211997,31.0,1618.0,0.7376839473864091,102407,400.0,4380.0,0.006972179636157685,3.566068807045734,2.854756356916943,12050,12050,3.170597092319857,12050,2.4469280522995027,10562,0.882332262442997,0
PKOBP,50,linear,,0.10394899946874446,2017-12-27,22588,0,0.10992562422525234,0.12187887373826811,2753,reset,5,-0.0633128484192153,-0.42313135814701963,2753,2753,-0.28100939013492626,2753,-0.41083067772471793,2378,30.56120595713767,2557.832211793873,32.0,2011.0,0.784000354170356,22588,750.0,4983.0,0.0021250221356472463,3.268009090907384,2.548285635610161,2753,2753,2.8325920222680026,2753,2.487907370620984,2378,0.8781211262617319,0
PKOBP,50,linear,,0.13767481357641376,2017-12-28,37683,0,0.07958495873470796,0.09959398137090995,3753,reset,5,-0.0599694911351171,-0.44857460292628887,3753,3753,-0.2931869867522571,3753,-0.6706964991311817,3273,30.266453503863577,2471.370485364753,31.0,1852.0,0.7769551256534777,37683,496.0,5363.0,0.005785102035400579,3.9885041685290985,3.2111915158272684,3753,3753,3.522017693664653,3753,2.682092092082666,3273,0.9004060186290901,0
PKOBP,50,linear,,0.22477216631858743,2017-12-29,42136,0,0.08686159103854187,0.1315739510157585,5544,reset,5,0.0054541355412409944,-0.32573276990537214,5544,5544,-0.1583079612152693,5544,-0.5417332304162019,4911,29.27994227994228,1531.975460413898,30.0,1275.0,0.6777340041769508,42136,351.0,3181.0,0.010632238465919878,3.428110381158614,2.765653316579122,5544,5544,3.100547749066924,5544,2.2703569423058627,4911,0.8684260489842415,0
PKOBP,50,xgboost,,0.15750876404933256,all,102407,0,0.0799261769214995,0.10466081420215415,10718,retain,0,-0.030209387724329843,-0.4033399916836524,10718,10718,-0.22986309572156913,10718,-0.5906183485014437,10718,30.763761895876097,2178.7558565332447,32.0,1730.0,0.7562666614586894,102407,505.0,4427.0,0.006298397570478581,3.7042668756708492,2.957912187992523,10718,10718,3.3049160105225126,10718,2.5833373259807866,10718,0.8953391857978459,0
PKOBP,50,xgboost,,0.10133699309367807,2017-12-27,22588,0,0.09664423587745706,0.10642819196033292,2404,retain,0,-0.03373785656697183,-0.4201566107364883,2404,2404,-0.2527322660743378,2404,-0.4200485351055058,2404,31.064475873544094,2631.965866831946,32.0,2084.0,0.8008234460775633,22588,850.0,5000.0,0.0011953249513015761,3.1404510845269527,2.3675758455264004,2404,2404,2.7024646118247584,2404,2.367811192485292,2404,0.8935718080396671,0
PKOBP,50,xgboost,,0.12310590982671231,2017-12-28,37683,0,0.07085423135100709,0.08725419950640873,3288,retain,0,-0.08571622118787128,-0.46441063738383553,3288,3288,-0.31536135253208997,3288,-0.7142528025346337,3288,31.402068126520682,2560.873231961362,32.0,1998.0,0.8007058885969801,37683,616.0,5408.0,0.005333970225300534,4.153631416834288,3.3961194708409503,3288,3288,3.694272092676718,3288,2.896335033479538,3288,0.9127458004935912,0
