symbol,day,horizon,model,control_seed,latency,interpretation,tail_bin,bins_available,fill_probability_tail_minus_center,markout_5_tail_minus_center
PKOBP,2017-12-28,50,linear,,1,reset,1,10,-0.0894864298521356,-0.6515244755398808
PKOBP,2017-12-28,50,linear,,1,reset,10,10,-0.051014928011303876,-0.1851286399121943
PKOBP,2017-12-28,50,linear,,1,retain,1,10,-0.0894864298521356,-0.6515244755398808
PKOBP,2017-12-28,50,linear,,1,retain,10,10,-0.051014928011303876,-0.1851286399121943
PKOBP,2017-12-28,50,linear,,5,reset,1,10,-0.0860947923318027,-0.43443906150981476
PKOBP,2017-12-28,50,linear,,5,reset,10,10,-0.04649303138522154,-0.16347433274818762
PKOBP,2017-12-28,50,linear,,5,retain,1,10,-0.0860947923318027,-0.43443906150981476
PKOBP,2017-12-28,50,linear,,5,retain,10,10,-0.04649303138522154,-0.16347433274818762
PKOBP,2017-12-28,50,xgboost,,0,reset,1,10,-0.07976108832047568,-0.6743963006410585
PKOBP,2017-12-28,50,xgboost,,0,reset,10,10,-0.047663996979498385,-0.26067114839332806
PKOBP,2017-12-28,50,xgboost,,0,retain,1,10,-0.07976108832047568,-0.6743963006410585
PKOBP,2017-12-28,50,xgboost,,0,retain,10,10,-0.047663996979498385,-0.26067114839332806
PKOBP,2017-12-28,50,xgboost,,1,reset,1,10,-0.07955329737901302,-0.6676380250294367
PKOBP,2017-12-28,50,xgboost,,1,reset,10,10,-0.04658232002406748,-0.2474697267603116
PKOBP,2017-12-28,50,xgboost,,1,retain,1,10,-0.07955329737901302,-0.6676380250294367
PKOBP,2017-12-28,50,xgboost,,1,retain,10,10,-0.04658232002406748,-0.2474697267603116
PKOBP,2017-12-28,50,xgboost,,5,reset,1,10,-0.07138634654241935,-0.49447888182256133
PKOBP,2017-12-28,50,xgboost,,5,reset,10,10,-0.04638895606968585,-0.18487221070277876
PKOBP,2017-12-28,50,xgboost,,5,retain,1,10,-0.07138634654241935,-0.49447888182256133
PKOBP,2017-12-28,50,xgboost,,5,retain,10,10,-0.04638895606968585,-0.18487221070277876
PKOBP,2017-12-29,10,linear,,0,reset,1,10,-0.008033450803165308,0.9342078777605383
PKOBP,2017-12-29,10,linear,,0,reset,10,10,-0.014725200458157662,-0.6386663675680835
PKOBP,2017-12-29,10,linear,,0,retain,1,10,-0.008033450803165308,0.9342078777605383
PKOBP,2017-12-29,10,linear,,0,retain,10,10,-0.014725200458157662,-0.6386663675680835
PKOBP,2017-12-29,10,linear,,1,reset,1,10,-0.008045319062402372,0.947327436853648
PKOBP,2017-12-29,10,linear,,1,reset,10,10,-0.01543547608750401,-0.5768853059437895
PKOBP,2017-12-29,10,linear,,1,retain,1,10,-0.008045319062402372,0.947327436853648
PKOBP,2017-12-29,10,linear,,1,retain,10,10,-0.01543547608750401,-0.5768853059437895
PKOBP,2017-12-29,10,linear,,5,reset,1,10,-0.007127808849897509,0.8837502878781267
PKOBP,2017-12-29,10,linear,,5,reset,10,10,-0.016052783673663876,-0.2062868116300369
PKOBP,2017-12-29,10,linear,,5,retain,1,10,-0.007127808849897509,0.8837502878781267
PKOBP,2017-12-29,10,linear,,5,retain,10,10,-0.016052783673663876,-0.2062868116300369
PKOBP,2017-12-29,10,xgboost,,0,reset,1,10,9.645161429543657e-05,0.9324478079702863
PKOBP,2017-12-29,10,xgboost,,0,reset,10,10,-0.006261126005615047,0.28746607728483264
PKOBP,2017-12-29,10,xgboost,,0,retain,1,10,9.645161429543657e-05,0.9324478079702863
PKOBP,2017-12-29,10,xgboost,,0,retain,10,10,-0.006261126005615047,0.28746607728483264
PKOBP,2017-12-29,10,xgboost,,1,reset,1,10,-0.0006837640066664763,0.6679837982238697
PKOBP,2017-12-29,10,xgboost,,1,reset,10,10,-0.008243151986515125,0.16129375735552154
PKOBP,2017-12-29,10,xgboost,,1,retain,1,10,-0.0006837640066664763,0.6679837982238697
PKOBP,2017-12-29,10,xgboost,,1,retain,10,10,-0.008243151986515125,0.16129375735552154
PKOBP,2017-12-29,10,xgboost,,5,reset,1,10,-0.0019211545631379577,0.8343789592730904
PKOBP,2017-12-29,10,xgboost,,5,reset,10,10,-0.009661536113248152,0.09204757952327515
PKOBP,2017-12-29,10,xgboost,,5,retain,1,10,-0.0019211545631379577,0.8343789592730904
PKOBP,2017-12-29,10,xgboost,,5,retain,10,10,-0.009661536113248152,0.09204757952327515
PKOBP,2017-12-29,20,linear,,0,reset,1,10,-0.02253210403222628,1.0971502296849058
PKOBP,2017-12-29,20,linear,,0,reset,10,10,-0.0401397795767271,-0.3981563822384693
PKOBP,2017-12-29,20,linear,,0,retain,1,10,-0.02253210403222628,1.0971502296849058
PKOBP,2017-12-29,20,linear,,0,retain,10,10,-0.0401397795767271,-0.3981563822384693
PKOBP,2017-12-29,20,linear,,1,reset,1,10,-0.02161797505534152,1.1232177416512217
PKOBP,2017-12-29,20,linear,,1,reset,10,10,-0.0411335266363278,-0.3365010093979128
PKOBP,2017-12-29,20,linear,,1,retain,1,10,-0.02161797505534152,1.1232177416512217
PKOBP,2017-12-29,20,linear,,1,retain,10,10,-0.0411335266363278,-0.3365010093979128
PKOBP,2017-12-29,20,linear,,5,reset,1,10,-0.009692252778424566,1.1151303229948024
PKOBP,2017-12-29,20,linear,,5,reset,10,10,-0.03331961719121394,-0.2187204078580688
PKOBP,2017-12-29,20,linear,,5,retain,1,10,-0.009692252778424566,1.1151303229948024
PKOBP,2017-12-29,20,linear,,5,retain,10,10,-0.03331961719121394,-0.2187204078580688
PKOBP,2017-12-29,20,xgboost,7.0,0,reset,1,10,0.08392678971782047,0.5265027432609517
PKOBP,2017-12-29,20,xgboost,7.0,0,reset,10,10,0.019885169520661578,0.24969176699002396
PKOBP,2017-12-29,20,xgboost,7.0,0,retain,1,10,0.08392678971782047,0.5265027432609517
PKOBP,2017-12-29,20,xgboost,7.0,0,retain,10,10,0.019885169520661578,0.24969176699002396
PKOBP,2017-12-29,20,xgboost,7.0,1,reset,1,10,0.08184908860503445,0.6473878245614519
PKOBP,2017-12-29,20,xgboost,7.0,1,reset,10,10,0.01640285313877362,0.3027595704881421
PKOBP,2017-12-29,20,xgboost,7.0,1,retain,1,10,0.08184908860503445,0.6473878245614519
PKOBP,2017-12-29,20,xgboost,7.0,1,retain,10,10,0.01640285313877362,0.3027595704881421
PKOBP,2017-12-29,20,xgboost,7.0,5,reset,1,10,0.07055313616662305,0.6090142137224934
PKOBP,2017-12-29,20,xgboost,7.0,5,reset,10,10,0.011835822772600077,0.15826144644383752
PKOBP,2017-12-29,20,xgboost,7.0,5,retain,1,10,0.07055313616662305,0.6090142137224934
PKOBP,2017-12-29,20,xgboost,7.0,5,retain,10,10,0.011835822772600077,0.15826144644383752
PKOBP,2017-12-29,20,xgboost,,0,reset,1,10,-0.021497300266296954,0.8918463004294691
PKOBP,2017-12-29,20,xgboost,,0,reset,10,10,-0.035929312118052795,-0.036789493280871666
PKOBP,2017-12-29,20,xgboost,,0,retain,1,10,-0.021497300266296954,0.8918463004294691
PKOBP,2017-12-29,20,xgboost,,0,retain,10,10,-0.035929312118052795,-0.036789493280871666
PKOBP,2017-12-29,20,xgboost,,1,reset,1,10,-0.02093790316838333,0.881397423452283
PKOBP,2017-12-29,20,xgboost,,1,reset,10,10,-0.03593962284807366,-0.11130686552661134
PKOBP,2017-12-29,20,xgboost,,1,retain,1,10,-0.02093790316838333,0.881397423452283
PKOBP,2017-12-29,20,xgboost,,1,retain,10,10,-0.03593962284807366,-0.11130686552661134
PKOBP,2017-12-29,20,xgboost,,5,reset,1,10,-0.012871155442178768,0.9536424693001198
PKOBP,2017-12-29,20,xgboost,,5,reset,10,10,-0.02782389923347225,-0.13091693604648091
PKOBP,2017-12-29,20,xgboost,,5,retain,1,10,-0.012871155442178768,0.9536424693001198
PKOBP,2017-12-29,20,xgboost,,5,retain,10,10,-0.02782389923347225,-0.13091693604648091
PKOBP,2017-12-29,50,linear,,0,reset,1,10,-0.0014207474491036987,0.10616701969424758
PKOBP,2017-12-29,50,linear,,0,reset,10,10,-0.07912044404361518,-0.30091032582373667
PKOBP,2017-12-29,50,linear,,0,retain,1,10,-0.0014207474491036987,0.10616701969424758
PKOBP,2017-12-29,50,linear,,0,retain,10,10,-0.07912044404361518,-0.30091032582373667
PKOBP,2017-12-29,50,linear,,1,reset,1,10,0.0007922074170420568,0.11642445469256923
PKOBP,2017-12-29,50,linear,,1,reset,10,10,-0.07974222162280882,-0.28714436469295557
PKOBP,2017-12-29,50,linear,,1,retain,1,10,0.0007922074170420568,0.11642445469256923
PKOBP,2017-12-29,50,linear,,1,retain,10,10,-0.07974222162280882,-0.28714436469295557
PKOBP,2017-12-29,50,linear,,5,reset,1,10,0.013988212819432244,0.15269801165931468
PKOBP,2017-12-29,50,linear,,5,reset,10,10,-0.07567151044210874,-0.28802316766995606
PKOBP,2017-12-29,50,linear,,5,retain,1,10,0.013988212819432244,0.15269801165931468
PKOBP,2017-12-29,50,linear,,5,retain,10,10,-0.07567151044210874,-0.28802316766995606
PKOBP,2017-12-29,50,xgboost,,0,reset,1,10,-0.042729111243626244,0.3398892219337804
PKOBP,2017-12-29,50,xgboost,,0,reset,10,10,-0.11040964960335814,-0.08794140410848436
PKOBP,2017-12-29,50,xgboost,,0,retain,1,10,-0.042729111243626244,0.3398892219337804
PKOBP,2017-12-29,50,xgboost,,0,retain,10,10,-0.11040964960335814,-0.08794140410848436
PKOBP,2017-12-29,50,xgboost,,1,reset,1,10,-0.03806747076176828,0.32318346277768234
PKOBP,2017-12-29,50,xgboost,,1,reset,10,10,-0.10995727992370315,-0.0974422376827373
PKOBP,2017-12-29,50,xgboost,,1,retain,1,10,-0.03806747076176828,0.32318346277768234
PKOBP,2017-12-29,50,xgboost,,1,retain,10,10,-0.10995727992370315,-0.0974422376827373
PKOBP,2017-12-29,50,xgboost,,5,reset,1,10,-0.025096667130532407,0.27635562605114883
PKOBP,2017-12-29,50,xgboost,,5,reset,10,10,-0.10500477027701237,-0.147229444583653
PKOBP,2017-12-29,50,xgboost,,5,retain,1,10,-0.025096667130532407,0.27635562605114883
PKOBP,2017-12-29,50,xgboost,,5,retain,10,10,-0.10500477027701237,-0.147229444583653
PKOBP,all,10,linear,,0,reset,1,10,-0.005413090591782655,0.9106888300814173
PKOBP,all,10,linear,,0,reset,10,10,-0.007263952431134277,-0.09450438949924805
PKOBP,all,10,linear,,0,retain,1,10,-0.005413090591782655,0.9106888300814173
PKOBP,all,10,linear,,0,retain,10,10,-0.007263952431134277,-0.09450438949924805
PKOBP,all,10,linear,,1,reset,1,10,-0.006046756904691184,0.9349970558867282
PKOBP,all,10,linear,,1,reset,10,10,-0.007897276291320308,-0.11351673111329044
PKOBP,all,10,linear,,1,retain,1,10,-0.006046756904691184,0.9349970558867282
PKOBP,all,10,linear,,1,retain,10,10,-0.007897276291320308,-0.11351673111329044
PKOBP,all,10,linear,,5,reset,1,10,-0.008191948172637843,0.8952987977539422
PKOBP,all,10,linear,,5,reset,10,10,-0.009749156802446448,0.07804920725638165
PKOBP,all,10,linear,,5,retain,1,10,-0.008191948172637843,0.8952987977539422
PKOBP,all,10,linear,,5,retain,10,10,-0.009749156802446448,0.07804920725638165
PKOBP,all,10,xgboost,,0,reset,1,10,-0.00267758560763561,0.8671213368754288
PKOBP,all,10,xgboost,,0,reset,10,10,-0.003942321781878193,0.36778671472044233
PKOBP,all,10,xgboost,,0,retain,1,10,-0.00267758560763561,0.8671213368754288
PKOBP,all,10,xgboost,,0,retain,10,10,-0.003942321781878193,0.36778671472044233
PKOBP,all,10,xgboost,,1,reset,1,10,-0.0038954817586980897,0.7329734722764975
PKOBP,all,10,xgboost,,1,reset,10,10,-0.005062390723938013,0.19867870955319347
PKOBP,all,10,xgboost,,1,retain,1,10,-0.0038954817586980897,0.7329734722764975
PKOBP,all,10,xgboost,,1,retain,10,10,-0.005062390723938013,0.19867870955319347
PKOBP,all,10,xgboost,,5,reset,1,10,-0.006477406399591381,0.7414761592178497
PKOBP,all,10,xgboost,,5,reset,10,10,-0.008131397494881093,0.1275906456701537
PKOBP,all,10,xgboost,,5,retain,1,10,-0.006477406399591381,0.7414761592178497
PKOBP,all,10,xgboost,,5,retain,10,10,-0.008131397494881093,0.1275906456701537
PKOBP,all,20,linear,,0,reset,1,10,-0.027278951168036178,0.7849311967122059
PKOBP,all,20,linear,,0,reset,10,10,-0.030693585314377644,-0.21046600937305737
PKOBP,all,20,linear,,0,retain,1,10,-0.027278951168036178,0.7849311967122059
PKOBP,all,20,linear,,0,retain,10,10,-0.030693585314377644,-0.21046600937305737
PKOBP,all,20,linear,,1,reset,1,10,-0.02742549748570432,0.7911513752544979
PKOBP,all,20,linear,,1,reset,10,10,-0.030840131632045784,-0.1750536311383511
PKOBP,all,20,linear,,1,retain,1,10,-0.02742549748570432,0.7911513752544979
PKOBP,all,20,linear,,1,retain,10,10,-0.030840131632045784,-0.1750536311383511
PKOBP,all,20,linear,,5,reset,1,10,-0.022351617350753736,0.7215669067148528
PKOBP,all,20,linear,,5,reset,10,10,-0.026058934423924467,-0.12502222085096565
PKOBP,all,20,linear,,5,retain,1,10,-0.022351617350753736,0.7215669067148528
PKOBP,all,20,linear,,5,retain,10,10,-0.026058934423924467,-0.12502222085096565
PKOBP,all,20,xgboost,7.0,0,reset,1,10,0.05979522284913574,0.4967012266083881
PKOBP,all,20,xgboost,7.0,0,reset,10,10,0.00763970438679501,0.1336671949124971
PKOBP,all,20,xgboost,7.0,0,retain,1,10,0.05979522284913574,0.4967012266083881
PKOBP,all,20,xgboost,7.0,0,retain,10,10,0.00763970438679501,0.1336671949124971
PKOBP,all,20,xgboost,7.0,1,reset,1,10,0.056966125998284024,0.5717821945755298
PKOBP,all,20,xgboost,7.0,1,reset,10,10,0.005882511489386816,0.12433603129992646
PKOBP,all,20,xgboost,7.0,1,retain,1,10,0.056966125998284024,0.5717821945755298
PKOBP,all,20,xgboost,7.0,1,retain,10,10,0.005882511489386816,0.12433603129992646
PKOBP,all,20,xgboost,7.0,5,reset,1,10,0.05033289426102531,0.5786600327000389
PKOBP,all,20,xgboost,7.0,5,reset,10,10,0.005491448705107281,0.04907460587278967
PKOBP,all,20,xgboost,7.0,5,retain,1,10,0.05033289426102531,0.5786600327000389
PKOBP,all,20,xgboost,7.0,5,retain,10,10,0.005491448705107281,0.04907460587278967
PKOBP,all,20,xgboost,,0,reset,1,10,-0.025531160584714944,0.6402289856210259
PKOBP,all,20,xgboost,,0,reset,10,10,-0.026196725914961368,0.03232745603625309
PKOBP,all,20,xgboost,,0,retain,1,10,-0.025531160584714944,0.6402289856210259
PKOBP,all,20,xgboost,,0,retain,10,10,-0.026196725914961368,0.03232745603625309
PKOBP,all,20,xgboost,,1,reset,1,10,-0.025874264202546557,0.6291327509364484
PKOBP,all,20,xgboost,,1,reset,10,10,-0.025660211942152598,-0.0012820258724234312
PKOBP,all,20,xgboost,,1,retain,1,10,-0.025874264202546557,0.6291327509364484
PKOBP,all,20,xgboost,,1,retain,10,10,-0.025660211942152598,-0.0012820258724234312
PKOBP,all,20,xgboost,,5,reset,1,10,-0.022172195657152057,0.6816068459253465
PKOBP,all,20,xgboost,,5,reset,10,10,-0.02146521373887756,-0.040899908587466116
PKOBP,all,20,xgboost,,5,retain,1,10,-0.022172195657152057,0.6816068459253465
PKOBP,all,20,xgboost,,5,retain,10,10,-0.02146521373887756,-0.040899908587466116
PKOBP,all,50,linear,,0,reset,1,10,-0.062413549334453505,-0.13888215840972673
PKOBP,all,50,linear,,0,reset,10,10,-0.07282683304234537,-0.31225934168343605
PKOBP,all,50,linear,,0,retain,1,10,-0.062413549334453505,-0.13888215840972673
PKOBP,all,50,linear,,0,retain,10,10,-0.07282683304234537,-0.31225934168343605
PKOBP,all,50,linear,,1,reset,1,10,-0.062072712262638205,-0.11793018995748056
PKOBP,all,50,linear,,1,reset,10,10,-0.07267976307277586,-0.2977915527186193
PKOBP,all,50,linear,,1,retain,1,10,-0.062072712262638205,-0.11793018995748056
PKOBP,all,50,linear,,1,retain,10,10,-0.07267976307277586,-0.2977915527186193
PKOBP,all,50,linear,,5,reset,1,10,-0.05353037176161286,-0.04819617107891139
PKOBP,all,50,linear,,5,reset,10,10,-0.06755066938070818,-0.2799444284474629
PKOBP,all,50,linear,,5,retain,1,10,-0.05353037176161286,-0.04819617107891139
PKOBP,all,50,linear,,5,retain,10,10,-0.06755066938070818,-0.2799444284474629
PKOBP,all,50,xgboost,,0,reset,1,10,-0.07506256622797977,0.036428671163515614
PKOBP,all,50,xgboost,,0,reset,10,10,-0.08844016607174504,-0.09481652950343739
PKOBP,all,50,xgboost,,0,retain,1,10,-0.07506256622797977,0.036428671163515614
PKOBP,all,50,xgboost,,0,retain,10,10,-0.08844016607174504,-0.09481652950343739
PKOBP,all,50,xgboost,,1,reset,1,10,-0.07344859262152495,0.029614722611696176
PKOBP,all,50,xgboost,,1,reset,10,10,-0.08780265960717087,-0.08620254194573845
PKOBP,all,50,xgboost,,1,retain,1,10,-0.07344859262152495,0.029614722611696176
PKOBP,all,50,xgboost,,1,retain,10,10,-0.08780265960717087,-0.08620254194573845
PKOBP,all,50,xgboost,,5,reset,1,10,-0.06231071907763637,0.031234450777094136
PKOBP,all,50,xgboost,,5,reset,10,10,-0.08213300205781408,-0.07712976677873401
PKOBP,all,50,xgboost,,5,retain,1,10,-0.06231071907763637,0.031234450777094136
PKOBP,all,50,xgboost,,5,retain,10,10,-0.08213300205781408,-0.07712976677873401
PZU,2017-12-27,10,linear,,0,reset,1,10,-0.005060788315495649,0.3759516432024924
PZU,2017-12-27,10,linear,,0,reset,10,10,-0.00074234842624297,-0.7686688822745033
PZU,2017-12-27,10,linear,,0,retain,1,10,-0.005060788315495649,0.3759516432024924
PZU,2017-12-27,10,linear,,0,retain,10,10,-0.00074234842624297,-0.7686688822745033
PZU,2017-12-27,10,linear,,1,reset,1,10,-0.005288788060157462,0.08022895871293785
PZU,2017-12-27,10,linear,,1,reset,10,10,-0.0010948884716867778,-0.5226329321919675
PZU,2017-12-27,10,linear,,1,retain,1,10,-0.005288788060157462,0.08022895871293785
PZU,2017-12-27,10,linear,,1,retain,10,10,-0.0010948884716867778,-0.5226329321919675
PZU,2017-12-27,10,linear,,5,reset,1,10,-0.005377313495825627,-0.5995821985196038
PZU,2017-12-27,10,linear,,5,reset,10,10,-0.001433043884096992,-0.8409938180556434
PZU,2017-12-27,10,linear,,5,retain,1,10,-0.005377313495825627,-0.5995821985196038
PZU,2017-12-27,10,linear,,5,retain,10,10,-0.001433043884096992,-0.8409938180556434
PZU,2017-12-27,10,xgboost,,0,reset,1,10,-0.004672403178618454,0.361106940378217
PZU,2017-12-27,10,xgboost,,0,reset,10,10,-0.0010885020684835685,-0.10150192736348672
PZU,2017-12-27,10,xgboost,,0,retain,1,10,-0.004672403178618454,0.361106940378217
PZU,2017-12-27,10,xgboost,,0,retain,10,10,-0.0010885020684835685,-0.10150192736348672
PZU,2017-12-27,10,xgboost,,1,reset,1,10,-0.004294705087522675,0.19850711774349836
PZU,2017-12-27,10,xgboost,,1,reset,10,10,-0.0003408787415739214,0.018790753142667004
PZU,2017-12-27,10,xgboost,,1,retain,1,10,-0.004294705087522675,0.19850711774349836
PZU,2017-12-27,10,xgboost,,1,retain,10,10,-0.0003408787415739214,0.018790753142667004
PZU,2017-12-27,10,xgboost,,5,reset,1,10,-0.004420076149478748,-0.07171301486766807
PZU,2017-12-27,10,xgboost,,5,reset,10,10,5.236111878266676e-05,0.29792242433321925
PZU,2017-12-27,10,xgboost,,5,retain,1,10,-0.004420076149478748,-0.07171301486766807
PZU,2017-12-27,10,xgboost,,5,retain,10,10,5.236111878266676e-05,0.29792242433321925
PZU,2017-12-27,20,linear,,0,reset,1,10,-0.015663544282741765,-0.5386582246834011
PZU,2017-12-27,20,linear,,0,reset,10,10,-0.005480127102312632,0.0051462018627753126
PZU,2017-12-27,20,linear,,0,retain,1,10,-0.015663544282741765,-0.5386582246834011
PZU,2017-12-27,20,linear,,0,retain,10,10,-0.005480127102312632,0.0051462018627753126
PZU,2017-12-27,20,linear,,1,reset,1,10,-0.015861422431052645,-0.592632744828565
PZU,2017-12-27,20,linear,,1,reset,10,10,-0.006305365937745156,-0.008715349511019155
PZU,2017-12-27,20,linear,,1,retain,1,10,-0.015861422431052645,-0.592632744828565
PZU,2017-12-27,20,linear,,1,retain,10,10,-0.006305365937745156,-0.008715349511019155
PZU,2017-12-27,20,linear,,5,reset,1,10,-0.014007323212673329,-0.4165903069587517
PZU,2017-12-27,20,linear,,5,reset,10,10,-0.0032219183784637125,-0.14796818371374681
PZU,2017-12-27,20,linear,,5,retain,1,10,-0.014007323212673329,-0.4165903069587517
PZU,2017-12-27,20,linear,,5,retain,10,10,-0.0032219183784637125,-0.14796818371374681
PZU,2017-12-27,20,xgboost,7.0,0,reset,1,10,-0.030491146511959073,-0.6108588748263954
PZU,2017-12-27,20,xgboost,7.0,0,reset,10,10,0.007408129693612042,0.07246471556565592
PZU,2017-12-27,20,xgboost,7.0,0,retain,1,10,-0.030491146511959073,-0.6108588748263954
PZU,2017-12-27,20,xgboost,7.0,0,retain,10,10,0.007408129693612042,0.07246471556565592
PZU,2017-12-27,20,xgboost,7.0,1,reset,1,10,-0.031085881656029858,-0.538341757133105
PZU,2017-12-27,20,xgboost,7.0,1,reset,10,10,0.0030235703437393596,0.04756626909627876
PZU,2017-12-27,20,xgboost,7.0,1,retain,1,10,-0.031085881656029858,-0.538341757133105
PZU,2017-12-27,20,xgboost,7.0,1,retain,10,10,0.0030235703437393596,0.04756626909627876
PZU,2017-12-27,20,xgboost,7.0,5,reset,1,10,-0.031248375182883606,0.10555296794002866
PZU,2017-12-27,20,xgboost,7.0,5,reset,10,10,0.0021955756526531867,0.1380710506735875
PZU,2017-12-27,20,xgboost,7.0,5,retain,1,10,-0.031248375182883606,0.10555296794002866
PZU,2017-12-27,20,xgboost,7.0,5,retain,10,10,0.0021955756526531867,0.1380710506735875
PZU,2017-12-27,20,xgboost,,0,reset,1,10,-0.015527552892781847,-0.6600735115691738
PZU,2017-12-27,20,xgboost,,0,reset,10,10,-0.0079482445687078,0.4282761553991548
PZU,2017-12-27,20,xgboost,,0,retain,1,10,-0.015527552892781847,-0.6600735115691738
PZU,2017-12-27,20,xgboost,,0,retain,10,10,-0.0079482445687078,0.4282761553991548
PZU,2017-12-27,20,xgboost,,1,reset,1,10,-0.01568090895189363,-0.6152428842983876
PZU,2017-12-27,20,xgboost,,1,reset,10,10,-0.006898870129616805,0.4129864546741525
PZU,2017-12-27,20,xgboost,,1,retain,1,10,-0.01568090895189363,-0.6152428842983876
PZU,2017-12-27,20,xgboost,,1,retain,10,10,-0.006898870129616805,0.4129864546741525
PZU,2017-12-27,20,xgboost,,5,reset,1,10,-0.013589223015875541,-0.4164706111413514
PZU,2017-12-27,20,xgboost,,5,reset,10,10,-0.0022826337887527463,0.3674570864478017
PZU,2017-12-27,20,xgboost,,5,retain,1,10,-0.013589223015875541,-0.4164706111413514
PZU,2017-12-27,20,xgboost,,5,retain,10,10,-0.0022826337887527463,0.3674570864478017
PZU,2017-12-27,50,linear,,0,reset,1,10,-0.041792985428185395,-0.6792238754427368
PZU,2017-12-27,50,linear,,0,reset,10,10,-0.04800734390681207,-0.5099804163251522
PZU,2017-12-27,50,linear,,0,retain,1,10,-0.041792985428185395,-0.6792238754427368
PZU,2017-12-27,50,linear,,0,retain,10,10,-0.04800734390681207,-0.5099804163251522
PZU,2017-12-27,50,linear,,1,reset,1,10,-0.041970994813260123,-0.6435137889671306
PZU,2017-12-27,50,linear,,1,reset,10,10,-0.04699161699485091,-0.4465842681928607
PZU,2017-12-27,50,linear,,1,retain,1,10,-0.041970994813260123,-0.6435137889671306
PZU,2017-12-27,50,linear,,1,retain,10,10,-0.04699161699485091,-0.4465842681928607
PZU,2017-12-27,50,linear,,5,reset,1,10,-0.030009929218633852,-0.6136503995712285
PZU,2017-12-27,50,linear,,5,reset,10,10,-0.033809152587276806,-0.21185163431584997
PZU,2017-12-27,50,linear,,5,retain,1,10,-0.030009929218633852,-0.6136503995712285
PZU,2017-12-27,50,linear,,5,retain,10,10,-0.033809152587276806,-0.21185163431584997
PZU,2017-12-27,50,xgboost,,0,reset,1,10,-0.05375346012257681,-0.15318995116418688
PZU,2017-12-27,50,xgboost,,0,reset,10,10,-0.05245758434853364,0.40262075053018115
PZU,2017-12-27,50,xgboost,,0,retain,1,10,-0.05375346012257681,-0.15318995116418688
PZU,2017-12-27,50,xgboost,,0,retain,10,10,-0.05245758434853364,0.40262075053018115
PZU,2017-12-27,50,xgboost,,1,reset,1,10,-0.052392967740106315,-0.10498399026025285
PZU,2017-12-27,50,xgboost,,1,reset,10,10,-0.049181230340920465,0.4194007373407763
PZU,2017-12-27,50,xgboost,,1,retain,1,10,-0.052392967740106315,-0.10498399026025285
PZU,2017-12-27,50,xgboost,,1,retain,10,10,-0.049181230340920465,0.4194007373407763
PZU,2017-12-27,50,xgboost,,5,reset,1,10,-0.03846521653313324,-0.14394200832853332
PZU,2017-12-27,50,xgboost,,5,reset,10,10,-0.030143879281883126,0.482303605484679
PZU,2017-12-27,50,xgboost,,5,retain,1,10,-0.03846521653313324,-0.14394200832853332
PZU,2017-12-27,50,xgboost,,5,retain,10,10,-0.030143879281883126,0.482303605484679
PZU,2017-12-28,10,linear,,0,reset,1,10,-0.0003719617715466413,1.4336643927717265
PZU,2017-12-28,10,linear,,0,reset,10,10,-0.0014353679505455406,0.9629620626458653
PZU,2017-12-28,10,linear,,0,retain,1,10,-0.0003719617715466413,1.4336643927717265
PZU,2017-12-28,10,linear,,0,retain,10,10,-0.0014353679505455406,0.9629620626458653
PZU,2017-12-28,10,linear,,1,reset,1,10,-0.0008931126564151797,0.5648046951076677
PZU,2017-12-28,10,linear,,1,reset,10,10,-0.0017152614864341525,0.7636710038457994
PZU,2017-12-28,10,linear,,1,retain,1,10,-0.0008931126564151797,0.5648046951076677
PZU,2017-12-28,10,linear,,1,retain,10,10,-0.0017152614864341525,0.7636710038457994
PZU,2017-12-28,10,linear,,5,reset,1,10,0.0005887504094506495,0.25117716718647576
PZU,2017-12-28,10,linear,,5,reset,10,10,-0.0035102822188490717,0.49636426352473534
PZU,2017-12-28,10,linear,,5,retain,1,10,0.0005887504094506495,0.25117716718647576
PZU,2017-12-28,10,linear,,5,retain,10,10,-0.0035102822188490717,0.49636426352473534
PZU,2017-12-28,10,xgboost,,0,reset,1,10,0.0011161050960060035,0.9259835691056691
PZU,2017-12-28,10,xgboost,,0,reset,10,10,-0.0013280987243108498,1.0709749723934054
PZU,2017-12-28,10,xgboost,,0,retain,1,10,0.0011161050960060035,0.9259835691056691
PZU,2017-12-28,10,xgboost,,0,retain,10,10,-0.0013280987243108498,1.0709749723934054
PZU,2017-12-28,10,xgboost,,1,reset,1,10,0.0010128596307206672,0.3421449633420786
PZU,2017-12-28,10,xgboost,,1,reset,10,10,-0.001974500594111042,0.680635074976162
PZU,2017-12-28,10,xgboost,,1,retain,1,10,0.0010128596307206672,0.3421449633420786
PZU,2017-12-28,10,xgboost,,1,retain,10,10,-0.001974500594111042,0.680635074976162
PZU,2017-12-28,10,xgboost,,5,reset,1,10,0.0013563488449888118,0.5656773898057865
PZU,2017-12-28,10,xgboost,,5,reset,10,10,-0.0024639680079279382,1.3702785338378949
PZU,2017-12-28,10,xgboost,,5,retain,1,10,0.0013563488449888118,0.5656773898057865
PZU,2017-12-28,10,xgboost,,5,retain,10,10,-0.0024639680079279382,1.3702785338378949
PZU,2017-12-28,20,linear,,0,reset,1,10,-0.008939406039622684,-0.04370658495062929
