symbol,horizon,model,control_seed,adverse_before_fill,bin,day,eligible_decisions,fill_before_adverse,fill_probability,fills,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions
PEKAO,50,xgboost,,0.19269662921348316,6,2017-12-29,1780,0.10280898876404494,0.13089887640449438,233,retain,1,-0.13996148811225667,-0.24300977159882667,233,233,-0.17530968258710078,233,-0.8697221758844049,228,29.459227467811157,613.8280898876404,31.0,491.0,0.7005617977528089,1780,82.0,1304.4000000000005,0.003932584269662922,2.8491580788702255,2.643073926139521,233,233,2.778457518368978,233,1.437791421415938,228,0.8691011235955056,0
PEKAO,50,xgboost,,0.26107072042300067,7,2017-12-29,1513,0.1024454725710509,0.11500330469266358,174,retain,1,-0.3409748576249571,-1.3149549606658772,174,174,-0.8114133577425561,174,-1.5139316119693658,169,30.971264367816094,618.7164573694646,33.0,500.0,0.6311962987442168,1513,82.0,1280.0,0.005287508261731659,5.684013056813958,3.7351673730057833,174,174,4.74276999857378,174,3.3752364589101935,169,0.8849966953073364,0
PEKAO,50,xgboost,,0.15316760224538895,8,2017-12-29,1247,0.1082598235765838,0.11387329591018444,142,retain,1,0.017951691767583686,-0.5734553964809798,142,142,-0.4323178390931154,142,-1.2622236967137221,139,31.281690140845072,973.1676022453889,31.0,741.0,0.7337610264635124,1247,200.0,2345.400000000012,0.0048115477145148355,3.0547117306372398,1.8717416855315585,142,142,2.1540612698396453,142,0.42645979851301324,139,0.8861267040898155,0
PEKAO,50,xgboost,,0.1681706316652994,9,2017-12-29,1219,0.052502050861361775,0.07957342083675144,97,retain,1,-1.7351964891744445,-2.7339277751760225,97,97,-2.092040797471899,97,-3.3590693039334014,96,28.969072164948454,1413.2510254306808,28.0,580.0,0.7522559474979491,1219,350.0,4168.0,0.027071369975389663,-2.4260889688490415,-4.423781738904115,97,97,-3.1399289297113313,97,-5.6232006266985195,96,0.9204265791632485,0
PEKAO,50,xgboost,,0.04072398190045249,10,2017-12-29,1105,0.13031674208144797,0.1339366515837104,148,retain,1,0.2800446246455382,-1.0559563428133387,148,148,-0.7049393492658707,148,0.11390286680596512,143,29.736486486486488,2323.380995475113,30.5,1212.0,0.8253393665158371,1105,425.4000000000001,5461.0,0.0036199095022624436,4.339496413527135,1.666714748846499,148,148,2.3690030056984472,148,3.9990632155607932,143,0.8660633484162896,0
PEKAO,50,xgboost,,0.0979706088173548,1,all,4287,0.13762537905295077,0.15442034056449733,662,retain,5,-0.5894704847356261,-1.10560402428268,662,662,-1.0292097322980964,662,-1.1962460123405616,559,30.968277945619334,1143.270352227665,32.0,877.0,0.7571728481455564,4287,159.0,2559.0,0.007231163984138092,3.9390740640037554,2.9070410691433337,662,662,3.0598213649421004,662,2.7974578548093567,559,0.8455796594355027,0
PEKAO,50,xgboost,,0.09964994165694283,2,all,4285,0.13722287047841306,0.16242707117852975,696,retain,5,-0.7306750771824584,-1.5946631852300783,696,696,-1.616791749674809,696,-1.6936724161116525,601,29.926724137931036,886.0018669778296,29.0,720.0,0.7533255542590431,4285,211.0,1682.3999999999996,0.009801633605600933,4.061185228634791,2.3337216021148532,696,696,2.2895278336629397,696,2.142669031145123,601,0.8375729288214703,0
PEKAO,50,xgboost,,0.13691306369130637,3,all,4302,0.15690376569037656,0.1794514179451418,772,retain,5,-0.5197908523384569,-1.3910683984760686,772,772,-1.1828060493998012,772,-1.343129940076106,672,31.738341968911918,713.6338912133891,32.0,510.0,0.7022315202231519,4302,172.0,1425.7000000000003,0.00395165039516504,4.50093270529061,2.7589171098235608,772,772,3.175133834211487,772,2.726069678483303,672,0.8205485820548583,0
PEKAO,50,xgboost,,0.2107728337236534,4,all,4270,0.1360655737704918,0.17049180327868851,728,retain,5,-0.03303087787075749,-0.5470282141379693,728,728,-0.7092014115842198,728,-0.7748953390086557,655,28.502747252747252,629.0903981264637,29.0,478.0,0.6398126463700234,4270,141.0,1259.0,0.013348946135831381,4.090581373875106,3.0628741996254365,728,728,2.7384840240723975,728,2.0949128237453616,655,0.8295081967213115,0
PEKAO,50,xgboost,,0.1595521343596921,5,all,4287,0.17074877536738978,0.21693491952414276,930,retain,5,-0.369469669692787,-0.9159516604805072,930,930,-1.0275002591742215,930,-1.1707889409342085,845,29.89677419354839,620.5973874504315,30.0,552.0,0.6459062281315605,4287,110.20000000000005,1186.0,0.023792862141357594,4.660761195440508,3.568134482249185,930,930,3.3450865496921045,930,2.7934509399399134,845,0.7830650804758572,0
PEKAO,50,xgboost,,0.18808193668528864,6,all,4296,0.148975791433892,0.1787709497206704,768,retain,5,-0.33801951724671647,-0.7407030670558346,768,768,-0.6704764707582861,768,-0.846918175919364,676,29.244791666666668,620.4767225325885,29.0,491.0,0.6573556797020483,4296,82.0,1243.0,0.00558659217877095,3.230637642655162,2.425061171206906,768,768,2.5655831142398804,768,2.0976337653541623,676,0.8212290502793296,0
PEKAO,50,xgboost,,0.17005847953216374,7,all,4275,0.1960233918128655,0.21239766081871345,908,retain,5,-0.1350691377732594,-0.7206261066962258,908,908,-0.6112743945549433,908,-1.441851606935475,830,26.85352422907489,664.719298245614,27.0,534.0,0.6252631578947369,4275,89.40000000000003,1340.0,0.008654970760233919,5.082338229597652,3.9107854740356376,908,908,4.129647293179992,908,2.443190770818043,830,0.7876023391812865,0
PEKAO,50,xgboost,,0.14774313634248487,8,all,4298,0.15518845974872034,0.1647277803629595,708,retain,5,-0.1350997811237652,-0.5544271228560971,708,708,-0.518606968111593,708,-0.7414380913732143,629,29.0409604519774,854.5044206607724,29.0,633.0,0.6924150767798976,4298,171.70000000000005,1826.0,0.004653327128897162,3.9468382335474366,3.107938953131232,708,708,3.1796490999639793,708,2.6178322478568448,629,0.8352722196370405,0
PEKAO,50,xgboost,,0.10598970519419747,9,all,4274,0.14342536265793168,0.16775854000935891,717,retain,5,-0.3135920277898041,-1.1925980380395262,717,717,-0.7549330071029224,717,-1.355031437156686,623,31.03068340306834,1010.3476836686945,32.0,686.0,0.7358446420215254,4274,216.0,1613.9000000000046,0.014740290126345344,4.451345064755729,2.692759452508021,717,717,3.568481255891507,717,2.3030932155599118,623,0.832241459990641,0
PEKAO,50,xgboost,,0.10242650489967335,10,all,4286,0.13042463835744283,0.14722351843210452,631,retain,5,0.20907859520040356,-0.5173924360264865,631,631,-0.2435421602749114,631,-0.17259218313543404,543,28.852614896988907,1543.0349976668222,29.0,914.0,0.7634157722818479,4286,181.0,5000.0,0.003733084461035931,4.233725943819836,2.780295856672069,631,631,3.3281847876105366,631,3.314048074288431,543,0.8527764815678954,0
PEKAO,50,xgboost,,0.06840891621829362,1,2017-12-27,1301,0.10069177555726365,0.11222136817832437,146,retain,5,-0.39011707653959704,-0.9696649361533666,146,146,-0.902293224658203,146,-1.130179424069521,113,34.136986301369866,1154.2544196771714,35.0,928.0,0.824750192159877,1301,321.0,2548.0,0.006149116064565719,4.802818684914299,3.643892959442159,146,146,3.778562819164451,146,3.0809504662955765,113,0.8877786318216756,0
PEKAO,50,xgboost,,0.09242021276595745,2,2017-12-27,1504,0.12566489361702127,0.14627659574468085,220,retain,5,-0.3029964071930913,-0.8999972292538718,220,220,-0.6685759179877814,220,-0.5942209747510587,178,33.472727272727276,903.2546542553191,34.0,759.0,0.7712765957446809,1504,194.3,1669.3000000000004,0.010638297872340425,3.261594742925988,2.0678756681373414,220,220,2.5305684086527847,220,2.6236354225356373,178,0.8537234042553191,0
PEKAO,50,xgboost,,0.15500376222723852,3,2017-12-27,1329,0.18961625282167044,0.2310007524454477,307,retain,5,-0.49793389296555024,-1.1558497575683475,307,307,-1.0156278497415139,307,-1.2032031780508075,264,32.42671009771987,797.915726109857,31.0,710.0,0.6508653122648609,1329,168.0,1525.0,0.004514672686230248,2.2574210988971717,0.9417496277849121,307,307,1.2220358405762046,307,0.7981059461637032,264,0.7689992475545523,0
PEKAO,50,xgboost,,0.20361990950226244,4,2017-12-27,1326,0.21342383107088989,0.24434389140271492,324,retain,5,-0.030856402062756076,-0.7712918967667077,324,324,-0.6679223728612946,324,-0.7319982793590275,303,28.395061728395063,651.343137254902,29.0,542.0,0.579185520361991,1326,135.0,1210.0,0.003770739064856712,3.147140909270421,1.6666087751266603,324,324,1.8732995911897836,324,1.6568801761446341,303,0.755656108597285,0
PEKAO,50,xgboost,,0.1398002853067047,5,2017-12-27,1402,0.19400855920114124,0.24536376604850213,344,retain,5,-0.3025297603703005,-0.47352262855173205,344,344,-0.6049218227994686,344,-1.0147681375600046,319,28.674418604651162,633.8059914407988,28.5,624.0,0.6540656205420827,1402,100.0,1113.0,0.012125534950071327,2.165400977701753,1.8236377238252741,344,344,1.5606975843462694,344,0.6886564489575191,319,0.7546362339514978,0
PEKAO,50,xgboost,,0.1536480686695279,6,2017-12-27,1165,0.1648068669527897,0.18626609442060085,217,retain,5,-0.3169109646829634,-1.2921717767053096,217,217,-0.8851516507131766,217,-1.3079695967486251,193,26.70046082949309,683.0824034334764,26.0,506.0,0.6772532188841202,1165,117.0,1398.0,0.004291845493562232,3.357459329802471,1.4064822430685269,217,217,2.2206640909374085,217,1.505681070913675,193,0.8137339055793992,0
PEKAO,50,xgboost,,0.057308970099667775,7,2017-12-27,1204,0.22508305647840532,0.23338870431893688,281,retain,5,-0.32056732215702344,-1.1561833737449974,281,281,-1.0307829400937794,281,-1.827774291869035,271,21.96085409252669,647.1976744186046,20.0,515.5,0.7109634551495017,1204,149.0,1215.0,0.006644518272425249,3.4030640480344716,1.7314257120177388,281,281,1.9823084325558682,281,0.4501564618181121,271,0.7666112956810631,0
PEKAO,50,xgboost,,0.11426256077795786,8,2017-12-27,1234,0.14343598055105347,0.15153970826580226,187,retain,5,-0.30498531649062594,-0.934319436327149,187,187,-0.5249651794136706,187,-1.477022769443563,166,27.72192513368984,864.3938411669368,27.0,580.0,0.73419773095624,1234,146.0,2162.0,0.008103727714748784,3.080966605700673,1.8219235680912922,187,187,2.6408255185420173,187,0.6116737346602066,166,0.8484602917341977,0
PEKAO,50,xgboost,,0.04563233376792699,9,2017-12-27,1534,0.18252933507170796,0.1877444589308996,288,retain,5,-0.1842169565768797,-1.451700495317641,288,288,-0.9549919232935551,288,-1.6149976634843373,244,32.03472222222222,890.4478487614081,33.5,748.0,0.7698826597131682,1534,210.20000000000005,1596.2000000000003,0.001955671447196871,5.486344981899102,2.9505402575363506,288,288,3.9445022486971886,288,2.4572491544688275,244,0.8122555410691004,0
PEKAO,50,xgboost,,0.05886116442738324,10,2017-12-27,1563,0.10812539987204095,0.11516314779270634,180,retain,5,-0.03495926152899074,-1.082077963402336,180,180,-0.7777762744986597,180,-1.2650525361317153,157,27.955555555555556,894.7223288547665,27.0,740.0,0.8278950735764555,1563,267.0,1586.5999999999976,0.005118362124120281,4.026924815105893,1.9318610367353788,180,180,2.540723905858455,180,1.6160585505039744,157,0.8848368522072937,0
PEKAO,50,xgboost,,0.11840929401251117,1,2017-12-28,2238,0.1778373547810545,0.1966041108132261,440,retain,5,-0.7275675407660688,-1.345023740086596,440,440,-1.1883455319526606,440,-1.322274812609775,396,29.01818181818182,1215.2882037533511,30.0,943.0,0.6952636282394995,2238,126.0,3306.0,0.008489722966934763,3.0531582815505596,1.818598522373512,440,440,2.1318942376193886,440,2.091655994401878,396,0.803395889186774,0
PEKAO,50,xgboost,,0.11007957559681697,2,2017-12-28,1508,0.126657824933687,0.13859416445623343,209,retain,5,-0.8961959069005558,-1.7404025040005893,209,209,-1.8273605757153322,209,-2.3333678465450536,178,27.425837320574164,865.0563660477453,24.0,738.0,0.7619363395225465,1508,211.0,1584.0,0.001326259946949602,3.316137800767602,1.6282090234638735,209,209,1.4543223575499449,209,0.3998390541668722,178,0.8614058355437666,0
PEKAO,50,xgboost,,0.14687882496940025,3,2017-12-28,1634,0.11627906976744186,0.1291309669522644,211,retain,5,-0.5787131184325675,-1.870305721870957,211,211,-1.7202749395565862,211,-1.6634104293547847,182,32.80568720379147,778.4075887392901,35.0,606.0,0.7331701346389229,1634,251.0,1408.4000000000005,0.0036719706242350062,6.638057298056761,4.0554481306302845,211,211,4.355493510416367,211,4.226543573436857,182,0.8708690330477357,0
PEKAO,50,xgboost,,0.18298144593730006,4,2017-12-28,1563,0.13307741522712732,0.17594369801663468,275,retain,5,0.004204027064509277,-0.24646901245822248,275,275,-0.8341328435879616,275,-0.8434880993985314,255,27.883636363636363,714.8592450415867,28.0,631.0,0.6519513755598209,1563,163.0,1325.0,0.03198976327575176,4.881412228434889,4.380348796406758,275,275,3.2048790746677223,275,3.044791710114782,255,0.8240563019833653,0
PEKAO,50,xgboost,,0.2318548387096774,5,2017-12-28,1488,0.12432795698924731,0.16666666666666666,248,retain,5,-0.29888644248111274,-1.7519292275064973,248,248,-1.2520950325468851,248,-1.6645397145355343,229,29.233870967741936,663.5403225806451,30.0,606.0,0.6129032258064516,1488,137.0,1231.0,0.030913978494623656,4.141393533486255,1.2360207377998942,248,248,2.2354941365258236,248,0.8880593852528427,229,0.8333333333333334,0
PEKAO,50,xgboost,,0.20355292376017764,6,2017-12-28,1351,0.20725388601036268,0.24130273871206515,326,retain,5,-0.4735613304444289,-0.7018325706407619,326,326,-0.8214499531532098,326,-0.6171408527351621,272,31.365030674846626,542.8763878608438,33.0,482.0,0.5825314581791265,1351,82.0,1123.0,0.006661732050333087,3.31387656976903,2.8571038124429657,326,326,2.617957719687726,326,2.657569355883191,272,0.7586972612879349,0
PEKAO,50,xgboost,,0.16752246469833118,7,2017-12-28,1558,0.2650834403080873,0.29460847240051347,459,retain,5,0.04485092391097614,-0.25620464726343317,459,459,-0.27994377656080116,459,-1.1077900484194811,419,28.174291938997822,714.6232349165597,28.0,647.0,0.5519897304236201,1558,87.0,1504.0,0.01540436456996149,5.981507352932606,5.379049645868484,459,459,5.331693421097628,459,3.5850496524930935,419,0.7053915275994865,0
PEKAO,50,xgboost,,0.16180517336268574,8,2017-12-28,1817,0.1849201981287837,0.19757842597688496,359,retain,5,-0.1683023747417554,-0.3810433393881428,359,359,-0.585865275497022,359,-0.17245526085056984,323,28.668523676880223,813.3192074848652,29.0,713.0,0.6510731975784261,1817,235.0,1362.0,0.002201430930104568,4.743329750789582,4.317634665144398,359,359,3.908007302900901,359,4.612034463774538,323,0.802421574023115,0
PEKAO,50,xgboost,,0.1091387245233399,9,2017-12-28,1521,0.17685733070348456,0.21893491124260356,333,retain,5,-0.027709939013957977,-0.5482136013646088,333,333,-0.1947229496686183,333,-0.5752300247724305,288,31.246246246246248,913.776462853386,33.0,714.0,0.6949375410913872,1521,243.0,1463.0,0.0190664036817883,5.451656804669795,4.4102239507608205,333,333,5.117545327088118,333,4.40134916184765,288,0.7810650887573964,0
PEKAO,50,xgboost,,0.17181705809641531,10,2017-12-28,1618,0.14524103831891225,0.17799752781211373,288,retain,5,0.42549831926824755,0.17344281402040712,288,288,0.4509951483280845,288,0.40352300345852743,250,28.39236111111111,1696.124845488257,30.0,970.0,0.681087762669963,1618,131.0,5082.0,0.001854140914709518,4.5262284891583695,4.021944562729981,288,288,4.577206189461519,288,4.147663040272312,250,0.8220024721878862,0
PEKAO,50,xgboost,,0.08823529411764706,1,2017-12-29,748,0.08155080213903744,0.10160427807486631,76,retain,5,-0.17292960240964542,0.019363976859996468,76,76,-0.35171049897462237,76,-0.34740840370094483,50,36.171052631578945,908.6898395721926,42.5,724.5,0.8248663101604278,748,92.10000000000001,1651.0,0.0053475935828877,7.408761295930947,7.793019287499824,76,76,7.0512908873832885,76,7.746715287277729,50,0.8983957219251337,0
PEKAO,50,xgboost,,0.09583660644147683,2,2017-12-29,1273,0.1633935585231736,0.20974076983503534,267,retain,5,-0.9535044928625274,-2.0529665286447933,267,267,-2.233265900718542,267,-2.0276992322138576,245,28.9625468164794,890.4304791830322,28.0,597.0,0.7219167321288296,1273,200.0,1715.0,0.018853102906520033,5.303225750283402,3.105025850853082,267,267,2.7446926951230517,267,3.059451554551723,245,0.7902592301649647,0
PEKAO,50,xgboost,,0.10679611650485436,3,2017-12-29,1339,0.1740104555638536,0.1896938013442868,254,retain,5,-0.4972612790377681,-1.2772614989577573,254,254,-0.9383878268486693,254,-1.2486592149697324,226,30.019685039370078,550.9372666168782,31.5,377.0,0.7154592979835699,1339,150.0,1186.0,0.0037341299477221808,5.4372507135155175,3.8782177853969744,254,254,4.555233016757954,254,3.7698580698586466,226,0.8103061986557132,0
PEKAO,50,xgboost,,0.2490948587979725,4,2017-12-29,1381,0.06517016654598118,0.09341057204923968,129,retain,5,-0.11786908732029837,-0.6244882706512956,129,129,-0.5465523010818846,129,-0.7285721964768932,97,30.093023255813954,510.6517016654598,31.0,348.0,0.6842867487328024,1381,141.0,1082.0,0.001448225923244026,4.774273044634624,3.7612035284838856,129,129,3.9172523755472235,129,0.966096083526993,97,0.9065894279507604,0
PEKAO,50,xgboost,,0.10236220472440945,5,2017-12-29,1397,0.1968503937007874,0.24194702934860415,338,retain,5,-0.489386738199978,-0.7528544721995992,338,338,-1.2927886565602995,338,-0.9576633824213041,297,31.62721893491124,561.6012884753043,32.0,435.0,0.6728704366499643,1397,90.0,1102.0,0.02791696492483894,7.581492245933958,7.054735350655248,338,338,5.975289870828806,338,6.523296423598915,297,0.7580529706513959,0
PEKAO,50,xgboost,,0.19887640449438201,6,2017-12-29,1780,0.09438202247191012,0.12640449438202248,225,retain,5,-0.16199251637507256,-0.2651611641108462,225,225,-0.24469038493181353,225,-0.7214039943366892,211,28.626666666666665,638.3994382022472,30.0,482.0,0.701123595505618,1780,82.0,1297.0,0.0056179775280898875,2.9877212144325536,2.7814421772650064,225,225,2.82235336615383,225,1.9172754212931107,211,0.8735955056179775,0
PEKAO,50,xgboost,,0.2623925974884336,7,2017-12-29,1513,0.10178453403833443,0.11103767349636484,168,retain,5,-0.31636865266151204,-1.2609704985947199,168,168,-0.814838991953147,168,-1.6946140740869509,140,31.428571428571427,627.2742894910773,33.0,500.0,0.6325181758096496,1513,82.0,1350.3999999999994,0.003304692663582287,5.434465714172108,3.5445166541294046,168,168,4.437165430806077,168,2.8837152445118677,140,0.8889623265036352,0
PEKAO,50,xgboost,,0.16038492381716118,8,2017-12-29,1247,0.12349639133921411,0.12991178829190056,162,retain,5,0.13458124494081145,-0.5001364786950407,162,162,-0.36221982079765785,162,-1.1819695035099016,140,31.38888888888889,904.728949478749,32.5,615.0,0.7113071371291099,1247,166.00000000000017,2218.0,0.0048115477145148355,3.181267491062341,1.9116680666481594,162,162,2.187546722627884,162,0.39565365820846304,140,0.8700882117080995,0
PEKAO,50,xgboost,,0.17801476620180476,9,2017-12-29,1219,0.052502050861361775,0.07875307629204266,96,retain,5,-1.6933707368697934,-2.6504991809212997,96,96,-2.097984895256267,96,-3.125922069494252,91,27.270833333333332,1281.726825266612,25.5,568.0,0.7440525020508614,1219,200.0,2944.0,0.02543068088597211,-2.1234860345013087,-4.038037940891366,96,96,-2.932897719488787,96,-4.750882186908702,91,0.9212469237079574,0
PEKAO,50,xgboost,,0.06244343891402715,10,2017-12-29,1105,0.14027149321266968,0.14751131221719457,163,retain,5,0.09618248280624365,-1.114430209559324,163,163,-0.8807483217312805,163,0.02952163136402053,136,30.65644171779141,2235.897737556561,31.0,1020.0,0.7927601809954751,1105,175.0,5473.6,0.004524886877828055,3.9452809751757427,1.5233844471256013,163,163,1.9909135911828777,163,3.741846704716295,136,0.8524886877828054,0
PEKAO,50,xgboost,,0.08467459762071379,1,all,4287,0.11966410076976906,0.1278283181712153,548,reset,0,-0.7125724944603082,-1.3672086455909267,548,548,-1.2594840584413296,548,-1.201713220132776,548,31.416058394160583,1239.1686494051785,33.0,971.0,0.7935619314205739,4287,282.0,2664.0,0.002099370188943317,3.6576391192443847,2.3487476178992917,548,548,2.564133617629295,548,2.679486669336034,548,0.8721716818287847,0
PEKAO,50,xgboost,,0.08424737456242708,2,all,4285,0.11901983663943991,0.1423570595099183,610,reset,0,-0.7063670705124493,-1.7456946413552226,610,610,-1.8065722390511911,610,-1.811251213014429,610,30.74590163934426,950.1521586931156,31.0,770.0,0.7862310385064177,4285,321.0,1715.0,0.010501750291715286,4.407976546457263,2.3299593114514807,610,610,2.208284696713234,610,2.198991121231404,610,0.8576429404900817,0
PEKAO,50,xgboost,,0.1197117619711762,3,all,4302,0.1390051139005114,0.1585309158530916,682,reset,0,-0.672816254897899,-1.625223778723639,682,682,-1.3429396712583446,682,-1.4902134927449724,682,33.13343108504399,774.3912133891214,34.0,569.0,0.7366341236634124,4302,226.0,1544.0,0.004649000464900047,4.488997590221818,2.584809267428728,682,682,3.1490032125397893,682,2.854589487185481,682,0.8414690841469085,0
PEKAO,50,xgboost,,0.19789227166276346,4,all,4270,0.12599531615925058,0.16088992974238875,687,reset,0,-0.022787603320689978,-0.6307303427218031,687,687,-0.6875954872821424,687,-0.9710097331819451,687,29.909752547307132,651.8662763466042,30.0,517.0,0.6627634660421546,4270,159.0,1249.099999999999,0.013348946135831381,4.157478966350776,2.9419033344993415,687,687,2.8281429293250073,687,2.261268645342246,687,0.8391100702576112,0
PEKAO,50,xgboost,,0.16001866106834617,5,all,4287,0.14812222999766736,0.19757406111499884,847,reset,0,-0.3015782108237299,-0.9214944679665981,847,847,-1.0246718587163903,847,-1.3377484030748406,847,31.31995277449823,636.6011196641008,32.0,555.0,0.6664334033123397,4287,135.0,1175.2000000000003,0.025425705621646838,5.31421825278975,4.074720780784731,847,847,3.868424242730567,847,3.2422556759114873,847,0.8024259388850011,0
PEKAO,50,xgboost,,0.17807262569832402,6,all,4296,0.148975791433892,0.17621042830540037,757,reset,0,-0.2857248218365884,-0.6811001536807795,757,757,-0.5759649536788232,757,-0.9043840646806368,757,29.22457067371202,609.812616387337,30.0,500.0,0.6666666666666667,4296,87.0,1243.0,0.006284916201117319,3.5374510045385863,2.7464806628654053,757,757,2.956854477881146,757,2.2999211026271658,757,0.8237895716945997,0
PEKAO,50,xgboost,,0.16748538011695907,7,all,4275,0.1897076023391813,0.2056140350877193,879,reset,0,-0.1592162834551325,-0.720118013551192,879,879,-0.6342879791584799,879,-1.4692782244784859,879,27.872582480091012,669.0161403508772,27.0,542.0,0.6341520467836257,4275,150.0,1317.6,0.008654970760233919,5.193908706463897,4.071642287306805,879,879,4.243469858253724,879,2.573003617912381,879,0.7943859649122808,0
PEKAO,50,xgboost,,0.13634248487668682,8,all,4298,0.1402978129362494,0.1486738017682643,639,reset,0,-0.17041486420852955,-0.614956073229834,639,639,-0.5497832975273045,639,-0.8291923960009591,639,29.508607198748045,917.1907864122848,29.0,731.0,0.7189390414146115,4298,248.0,1951.3000000000038,0.004420660772452303,3.937232101421164,3.0478781871563743,639,639,3.178322331328685,639,2.6194436558711782,639,0.8513261982317357,0
PEKAO,50,xgboost,,0.0959288722508189,9,all,4274,0.12587739822180627,0.14810481984089846,633,reset,0,-0.30475687011359676,-1.278491546518622,633,633,-0.7672735595989397,633,-1.468636502830862,633,31.95734597156398,1100.8479176415535,34.0,740.0,0.7634534394010295,4274,345.0,1815.0,0.014740290126345344,4.579203844720263,2.6311042028487286,633,633,3.6539728990134934,633,2.250882393265032,633,0.8518951801591016,0
PEKAO,50,xgboost,,0.07606159589360709,10,all,4286,0.11455902939804014,0.12389174055062996,531,reset,0,0.191705717776133,-0.7205061564034946,531,531,-0.4434682446440298,531,-0.3557959561821091,531,29.062146892655367,1696.7158189454037,30.0,976.5,0.8070461969202053,4286,351.0,5000.0,0.0023331777881474567,4.647871453527279,2.8227856447802893,531,531,3.377094981520012,531,3.5524135305260027,531,0.8761082594493701,0
PEKAO,50,xgboost,,0.0622598001537279,1,2017-12-27,1301,0.0730207532667179,0.07686395080707148,100,reset,0,-0.5108322923974877,-1.00318804816891,100,100,-1.160307186428433,100,-1.1986818226713698,100,33.92,1230.5787855495773,35.0,1000.0,0.8639508070714834,1301,403.0,2548.0,0.0007686395080707148,4.621538232596359,3.6370283842144406,100,100,3.3227747772874396,100,3.2461627998089257,100,0.9231360491929285,0
PEKAO,50,xgboost,,0.07446808510638298,2,2017-12-27,1504,0.09574468085106383,0.11436170212765957,172,reset,0,-0.21631282323173423,-1.0029663031470921,172,172,-0.763730125500596,172,-0.8776090112126833,172,34.9593023255814,958.6130319148937,37.0,819.0,0.8218085106382979,1504,321.0,1833.0,0.007978723404255319,4.308533287302553,2.7355654414107824,172,172,3.21388185775617,172,2.986257775932901,172,0.8856382978723404,0
PEKAO,50,xgboost,,0.1294206170052671,3,2017-12-27,1329,0.1504890895410083,0.18058690744920994,240,reset,0,-0.759302731976544,-1.4953112063173364,240,240,-1.201025618326672,240,-1.4627574808327704,240,34.020833333333336,893.8419864559819,34.0,754.0,0.7155756207674944,1329,214.0,1629.0,0.004514672686230248,1.5987910282061937,0.12692500560322603,240,240,0.7152529811098305,240,0.19194622638868306,240,0.8194130925507901,0
PEKAO,50,xgboost,,0.1907993966817496,4,2017-12-27,1326,0.19834087481146304,0.23529411764705882,312,reset,0,0.005662293349974476,-0.8767348419420751,312,312,-0.6244287882387753,312,-0.9564260992986232,312,29.419871794871796,698.2066365007541,29.0,627.0,0.6063348416289593,1326,195.0,1210.0,0.004524886877828055,3.4696466084517326,1.705228658056801,312,312,2.2097807523291237,312,1.5458106330464807,312,0.7647058823529411,0
PEKAO,50,xgboost,,0.1312410841654779,5,2017-12-27,1402,0.14835948644793154,0.20613409415121256,289,reset,0,-0.22467235382002818,-0.5234826076486989,289,289,-0.5572368825648049,289,-1.364628052740813,289,29.7439446366782,676.8537803138373,30.0,653.0,0.7018544935805991,1402,135.49999999999997,1116.6000000000004,0.018544935805991442,2.6459080529424717,2.0485630756517943,289,289,1.980869633441001,289,0.36651231374340104,289,0.7938659058487875,0
PEKAO,50,xgboost,,0.13304721030042918,6,2017-12-27,1165,0.16995708154506436,0.18626609442060085,217,reset,0,-0.28984385959470266,-1.3098088644569148,217,217,-0.8217650491498215,217,-1.4251193012918206,217,25.788018433179722,691.7510729613734,26.0,512.0,0.6892703862660945,1165,145.0,1330.0,0.007725321888412017,3.808998340757898,1.7685565921054645,217,217,2.7448669954412215,217,1.5379791173362114,217,0.8137339055793992,0
PEKAO,50,xgboost,,0.04152823920265781,7,2017-12-27,1204,0.22757475083056478,0.2292358803986711,276,reset,0,-0.397439612096773,-1.227029667073929,276,276,-1.149107452649587,276,-1.9081963791905856,276,24.329710144927535,660.1918604651163,22.5,523.0,0.7292358803986712,1204,203.0,1215.0,0.0016611295681063123,3.436413070380414,1.7767942159715273,276,276,1.9326941355369758,276,0.4142886601409765,276,0.770764119601329,0
PEKAO,50,xgboost,,0.1126418152350081,8,2017-12-27,1234,0.12479740680713128,0.13371150729335493,165,reset,0,-0.15505637091543517,-0.9633659293132724,165,165,-0.45216208535352015,165,-1.616601082687908,165,28.933333333333334,897.6645056726094,27.0,646.0,0.7536466774716369,1234,206.0,2169.0,0.008914100486223663,3.5629235056032114,1.9458239193385076,165,165,2.9685064577239038,165,0.6392417780684377,165,0.8662884927066451,0
PEKAO,50,xgboost,,0.04889178617992177,9,2017-12-27,1534,0.15384615384615385,0.1590612777053455,244,reset,0,-0.05646169851416201,-1.3755807020982331,244,244,-0.8455103100488852,244,-1.6309449074921734,244,32.48360655737705,939.0019556714471,35.0,748.0,0.7946544980443285,1534,277.1000000000002,1729.5000000000025,0.002607561929595828,5.768460299396012,3.129416633289077,244,244,4.190143957717873,244,2.6186118835079726,244,0.8409387222946545,0
