kind,scope,symbol,period,model,feature_group,shuffle,seed,horizon,task_id,day,ic,label_mean_bps,label_std_bps,prediction_mean_bps,prediction_std_bps,rows,undefined_reason
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-18,0.25863952177098004,-0.034162367475354435,1.9595696600814243,0.08800945089079515,0.43266928461853493,63913,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-19,0.31776253338037963,0.028641190255210787,2.04795258015145,0.1365986021223207,0.4224859524032686,78631,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-20,0.27791971287728323,0.010583743714070231,1.9655100119787987,0.0769112375945008,0.41921897535179126,88803,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-21,0.2612318598096706,-0.02673004581594423,1.9708034439299646,0.119377593690089,0.4026821985724434,56945,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-24,0.21681270193272467,-0.03252092153453433,1.9720385927970694,0.01170314142780119,0.4133346975850666,32458,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-25,0.2546987018887423,0.02909118456997604,2.203938280445435,0.007195751009459794,0.42700685956266515,59163,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-26,0.2716952128570948,0.03789795086546554,1.9988050511061304,0.18508874815221854,0.4610024369620003,72545,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-27,0.2532574843908231,-0.014325667700593696,2.238854735757244,0.05022140652766282,0.44604772606053805,64882,
ablation,monthly,KGHM,2017-04,linear,F3,none,,20,fc4180e30bdf3edc88d48ea629eb15dd5c5538e076821277d3a0ce31e0ce160d,2017-04-28,0.23663139444610637,-0.006183351676594471,2.7938547955346418,-0.08511080911963242,0.40195533551057505,49501,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-03,0.3207345832880307,0.026841229847069947,1.908662873843642,-0.022954348775823176,0.43311348688916834,37220,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-04,0.2901272832306591,0.04680217102953065,2.1599176709017525,0.01496732154579619,0.4531068252087408,64651,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-05,0.2630585955825765,0.13038732388972535,2.1902561018309856,-0.0406244242215086,0.4405594063041914,77400,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-06,0.2818561839637629,0.05020993186622373,1.786258624895302,0.023398498307361154,0.444490653904785,57655,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-07,0.31820937713105024,0.009527275191101596,1.6513299098991694,0.09967705042022147,0.44538769087365637,58477,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-10,0.23954374125980873,-0.02702599684796819,2.2198197503407204,-0.12933118363672233,0.4610190438549004,53167,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-11,0.22456325156571627,-0.02331253076683666,1.9886342393811665,-0.030104003061777858,0.4660110273265007,53837,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-12,0.2620594588358177,-0.0015825315526430822,2.165301901077112,0.056515147417951925,0.44885303873360444,63048,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-13,0.2582038843238865,-0.05276553013440213,2.1179770564591447,0.05436268574843216,0.42747138820663433,66680,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-18,0.2608724500249931,-0.034162367475354435,1.9595696600814243,0.093160763640826,0.4314094562514783,63913,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-19,0.31805548542895185,0.028641190255210787,2.04795258015145,0.13066030106296964,0.41962246144791954,78631,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-20,0.2784313459061348,0.010583743714070231,1.9655100119787987,0.08334402193296842,0.4171986964848764,88803,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-21,0.2610009842132938,-0.02673004581594423,1.9708034439299646,0.12100495864918165,0.4016664578854039,56945,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-24,0.2142346295332794,-0.03252092153453433,1.9720385927970694,0.01409187402815795,0.4156405380195927,32458,
