breakeven_shortfall_bps,cohort,common_rows,control_seed,coverage,crossed_bps,entry_half_spread_bps,exit_half_spread_bps,gross_midpoint_bps,horizon,latency,max_identity_error_bps,model,period,prediction_rows,selected_rows,symbol,undefined_reason,unit
4.786946997606162,monthly,832188,,0.029666373463688493,-4.786946997606162,2.617830283636698,3.5589927939855643,1.3898760800161005,20,1,1.3482548411047901e-12,linear,2017-11,832293,24688,KGHM,,bp
5.512835141638427,monthly,832188,,0.029666373463688493,-5.512835141638427,2.9269896054377256,3.658068325690764,1.0722227894900658,20,5,1.3482548411047901e-12,linear,2017-11,832293,24688,KGHM,,bp
5.2765259021957585,monthly,832188,,0.08594932875744424,-5.2765259021957585,2.965084019089625,3.7579775492320975,1.446535666125957,20,0,1.3482548411047901e-12,xgboost,2017-11,832293,71526,KGHM,,bp
5.72656022337832,monthly,832188,,0.08594932875744424,-5.72656022337832,3.1848988118447212,3.7733864205601626,1.2317250090265568,20,1,1.3482548411047901e-12,xgboost,2017-11,832293,71526,KGHM,,bp
6.330953323405844,monthly,832188,,0.08594932875744424,-6.330953323405844,3.387476355498752,3.8334844505434695,0.8900074826363708,20,5,1.3482548411047901e-12,xgboost,2017-11,832293,71526,KGHM,,bp
6.446117067299685,monthly,831558,,0.26010693180752276,-6.446117067299685,3.6972065350251464,4.2851546051718294,1.5362440728972842,50,0,1.3482548411047901e-12,linear,2017-11,831663,216294,KGHM,,bp
6.658902128477639,monthly,831558,,0.26010693180752276,-6.658902128477639,3.790316326072234,4.290276028056688,1.4216902256512727,50,1,1.3482548411047901e-12,linear,2017-11,831663,216294,KGHM,,bp
7.050555821641117,monthly,831558,,0.26010693180752276,-7.050555821641117,3.901772325988036,4.3078502264169725,1.1590667307638851,50,5,1.3482548411047901e-12,linear,2017-11,831663,216294,KGHM,,bp
6.97317779350571,monthly,831558,,0.2763222769788758,-6.97317779350571,4.060969802886919,4.446517979662239,1.534309989043438,50,0,1.3482548411047901e-12,xgboost,2017-11,831663,229778,KGHM,,bp
7.159615753003618,monthly,831558,,0.2763222769788758,-7.159615753003618,4.13251410776274,4.449760934268252,1.4226592890273626,50,1,1.3482548411047901e-12,xgboost,2017-11,831663,229778,KGHM,,bp
