adverse_before_fill,control_seed,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions,cohort,passive_price_markout_1_bps,passive_price_markout_5_bps,passive_price_markout_10_bps,passive_price_markout_remaining_bps,day,excluded_invalid_placement
0.1489135978782005,,98030,0.0620626338875854,0.0826991737223299,8107,50,reset,5,-0.2331773716141427,-0.8639824716156529,8107,8107,-0.5984628473990948,8107,-0.6778746889382581,7023,30.738744295053657,932.4234316025706,32.0,767.0,xgboost,,0.7824849535856371,98030,220.0,1864.0,0.0065388146485769,8.157180086672826,6.895703125360742,8107,8107,7.42674011877873,8107,7.2032478642893,7023,PKNORLEN,0.91730082627767,0,later,4.078590043336413,3.713370059389365,3.447851562680371,3.60162393214465,all,0.0
0.0356491460785939,,102527,0.0048475035844216,0.0061154622684756,627,10,retain,0,0.0390088907769515,-0.1730662415230674,627,627,-0.0148656983269715,627,0.0445441452559611,627,7.668261562998405,2201.393603636116,8.0,1758.0,linear,,0.9592595121285123,102527,507.0,4458.0,0.0002438382084719,3.440201327614859,3.0160428610955337,627,627,3.332485287277733,627,3.451270869909053,627,PKOBP,0.9938845377315244,0,later,1.7201006638074294,1.6662426436388664,1.5080214305477668,1.7256354349545264,all,0.0
0.0377851687848079,,102527,0.0055790182098374,0.0071590898007354,734,10,retain,1,0.0610996240613394,-0.1538043150168221,734,734,0.0074431830216612,734,0.0725939902678288,588,7.520435967302452,2176.445697230973,8.0,1725.0,linear,,0.9563139465701718,102527,500.0,4445.0,0.0003218664351829,3.3609900533460437,2.9311842888497304,734,734,3.2537225445590137,734,3.338817924822778,588,PKOBP,0.9928409101992646,0,later,1.6804950266730219,1.6268612722795068,1.4655921444248652,1.669408962411389,all,0.0
0.0407599949281652,,102527,0.0067299345538248,0.0089147249017332,914,10,retain,5,0.0677616983570586,-0.1720008014657506,914,914,-0.0237965993582831,914,0.093943962027503,192,7.389496717724289,2105.1359446779875,8.0,1620.0,linear,,0.9520028870443884,102527,400.0,4380.0,0.0005071834736215,3.2299463663607946,2.750415122236844,914,914,3.046838721656202,914,2.590761008369979,192,PKOBP,0.9910852750982668,0,later,1.6149731831803973,1.523419360828101,1.375207561118422,1.2953805041849895,all,0.0
0.0356491460785939,,102527,0.0048475035844216,0.0061154622684756,627,10,reset,0,0.0390088907769515,-0.1730662415230674,627,627,-0.0148656983269715,627,0.0445441452559611,627,7.668261562998405,2201.393603636116,8.0,1758.0,linear,,0.9592595121285123,102527,507.0,4458.0,0.0002438382084719,3.440201327614859,3.0160428610955337,627,627,3.332485287277733,627,3.451270869909053,627,PKOBP,0.9938845377315244,0,later,1.7201006638074294,1.6662426436388664,1.5080214305477668,1.7256354349545264,all,0.0
0.0377851687848079,,102527,0.0055790182098374,0.0071590898007354,734,10,reset,1,0.0610996240613394,-0.1538043150168221,734,734,0.0074431830216612,734,0.0725939902678288,588,7.520435967302452,2176.445697230973,8.0,1725.0,linear,,0.9563139465701718,102527,500.0,4445.0,0.0003218664351829,3.3609900533460437,2.9311842888497304,734,734,3.2537225445590137,734,3.338817924822778,588,PKOBP,0.9928409101992646,0,later,1.6804950266730219,1.6268612722795068,1.4655921444248652,1.669408962411389,all,0.0
0.0407599949281652,,102527,0.0067299345538248,0.0089147249017332,914,10,reset,5,0.0677616983570586,-0.1720008014657506,914,914,-0.0237965993582831,914,0.093943962027503,192,7.389496717724289,2105.1359446779875,8.0,1620.0,linear,,0.9520028870443884,102527,400.0,4380.0,0.0005071834736215,3.2299463663607946,2.750415122236844,914,914,3.046838721656202,914,2.590761008369979,192,PKOBP,0.9910852750982668,0,later,1.6149731831803973,1.523419360828101,1.375207561118422,1.2953805041849895,all,0.0
0.0349468920381948,,102527,0.0045744047909331,0.0057155676065816,586,10,retain,0,0.0728131749926664,-0.1447315863803497,586,586,0.0169109097731154,586,0.0959837868715898,586,7.725255972696246,2184.841154037473,8.0,1739.0,xgboost,,0.960244618490739,102527,505.0,4445.0,0.000234084680133,3.4582584929175626,3.0231568756760825,586,586,3.3464734990439884,586,3.5046009598885943,586,PKOBP,0.9942844323934183,0,later,1.7291292464587813,1.6732367495219942,1.5115784378380412,1.7523004799442972,all,0.0
0.0367708018375647,,102527,0.0052181376612989,0.0066519063271138,682,10,retain,1,0.0906964575166108,-0.1358631449459257,682,682,0.0393910004485048,682,0.1060318397159873,541,7.571847507331379,2163.8202522262427,8.0,1710.0,xgboost,,0.9576989475942922,102527,496.0,4403.0,0.000312112906844,3.346222371641035,2.8931115721883027,682,682,3.243654471937968,682,3.36601559737998,541,PKOBP,0.993348093672886,0,later,1.6731111858205174,1.621827235968984,1.4465557860941514,1.68300779868999,all,0.0
0.0404381284929823,,102527,0.0064860963453529,0.0085928584665502,881,10,retain,5,0.1176985133614187,-0.1334266666250561,881,881,0.0202270438259019,881,0.1740246490493223,175,7.430192962542566,2094.9366605869677,8.0,1607.0,xgboost,,0.952588098744721,102527,400.0,4370.0,0.0004876764169438,3.2603864857241995,2.758134570076038,881,881,3.0654692418799034,881,2.608801191941542,175,PKOBP,0.9914071415334498,0,later,1.6301932428620998,1.5327346209399517,1.379067285038019,1.304400595970771,all,0.0
0.0349468920381948,,102527,0.0045744047909331,0.0057155676065816,586,10,reset,0,0.0728131749926664,-0.1447315863803497,586,586,0.0169109097731154,586,0.0959837868715898,586,7.725255972696246,2184.841154037473,8.0,1739.0,xgboost,,0.960244618490739,102527,505.0,4445.0,0.000234084680133,3.4582584929175626,3.0231568756760825,586,586,3.3464734990439884,586,3.5046009598885943,586,PKOBP,0.9942844323934183,0,later,1.7291292464587813,1.6732367495219942,1.5115784378380412,1.7523004799442972,all,0.0
0.0367708018375647,,102527,0.0052181376612989,0.0066519063271138,682,10,reset,1,0.0906964575166108,-0.1358631449459257,682,682,0.0393910004485048,682,0.1060318397159873,541,7.571847507331379,2163.8202522262427,8.0,1710.0,xgboost,,0.9576989475942922,102527,496.0,4403.0,0.000312112906844,3.346222371641035,2.8931115721883027,682,682,3.243654471937968,682,3.36601559737998,541,PKOBP,0.993348093672886,0,later,1.6731111858205174,1.621827235968984,1.4465557860941514,1.68300779868999,all,0.0
0.0404381284929823,,102527,0.0064860963453529,0.0085928584665502,881,10,reset,5,0.1176985133614187,-0.1334266666250561,881,881,0.0202270438259019,881,0.1740246490493223,175,7.430192962542566,2094.9366605869677,8.0,1607.0,xgboost,,0.952588098744721,102527,400.0,4370.0,0.0004876764169438,3.2603864857241995,2.758134570076038,881,881,3.0654692418799034,881,2.608801191941542,175,PKOBP,0.9914071415334498,0,later,1.6301932428620998,1.5327346209399517,1.379067285038019,1.304400595970771,all,0.0
0.0684995658409514,,102497,0.0199908289998731,0.02540562162795,2604,20,retain,0,-0.0365426945449677,-0.3372377112304031,2604,2604,-0.1700698937115117,2604,-0.1755773958805641,2604,13.91820276497696,2201.103954262076,15.0,1758.0,linear,,0.9103095700361962,102497,507.0,4458.0,0.0012000351229792,3.3291093377646925,2.727626603672437,2604,2604,3.0620084179851594,2604,3.0509840910945543,2604,PKOBP,0.97459437837205,0,later,1.6645546688823463,1.5310042089925797,1.3638133018362184,1.5254920455472771,all,0.0
0.0709581743855917,,102497,0.0213176971033298,0.027425192932476,2811,20,retain,1,-0.0189466126132039,-0.3200263317284946,2811,2811,-0.1535059116010187,2811,-0.1439911009569727,2571,13.673781572394166,2176.0174541693905,14.0,1725.0,linear,,0.906387504024508,102497,500.0,4445.0,0.0013366244865703,3.2449740698607035,2.6427307939226368,2811,2811,2.975817019129772,2811,2.991663445467609,2571,PKOBP,0.972574807067524,0,later,1.6224870349303517,1.487908509564886,1.3213653969613184,1.4958317227338045,all,0.0
0.075241226572485,,102497,0.0237177673492882,0.0309960291520727,3177,20,retain,5,-0.0070666322388187,-0.3113070493693389,3177,3177,-0.1550080862682889,3177,-0.0619861574285751,1952,13.359458608750394,2104.6897079914534,14.0,1620.0,linear,,0.8994116900982467,102497,400.0,4380.0,0.0016293159799799,3.0462362475956626,2.4376939407207883,3177,3177,2.7503260648052645,3177,2.8720840809173547,1952,PKOBP,0.9690039708479272,0,later,1.5231181237978313,1.3751630324026323,1.2188469703603941,1.4360420404586773,all,0.0
0.0684995658409514,,102497,0.0199908289998731,0.02540562162795,2604,20,reset,0,-0.0365426945449677,-0.3372377112304031,2604,2604,-0.1700698937115117,2604,-0.1755773958805641,2604,13.91820276497696,2201.103954262076,15.0,1758.0,linear,,0.9103095700361962,102497,507.0,4458.0,0.0012000351229792,3.3291093377646925,2.727626603672437,2604,2604,3.0620084179851594,2604,3.0509840910945543,2604,PKOBP,0.97459437837205,0,later,1.6645546688823463,1.5310042089925797,1.3638133018362184,1.5254920455472771,all,0.0
0.0709581743855917,,102497,0.0213176971033298,0.027425192932476,2811,20,reset,1,-0.0189466126132039,-0.3200263317284946,2811,2811,-0.1535059116010187,2811,-0.1439911009569727,2571,13.673781572394166,2176.0174541693905,14.0,1725.0,linear,,0.906387504024508,102497,500.0,4445.0,0.0013366244865703,3.2449740698607035,2.6427307939226368,2811,2811,2.975817019129772,2811,2.991663445467609,2571,PKOBP,0.972574807067524,0,later,1.6224870349303517,1.487908509564886,1.3213653969613184,1.4958317227338045,all,0.0
0.075241226572485,,102497,0.0237177673492882,0.0309960291520727,3177,20,reset,5,-0.0070666322388187,-0.3113070493693389,3177,3177,-0.1550080862682889,3177,-0.0619861574285751,1952,13.359458608750394,2104.6897079914534,14.0,1620.0,linear,,0.8994116900982467,102497,400.0,4380.0,0.0016293159799799,3.0462362475956626,2.4376939407207883,3177,3177,2.7503260648052645,3177,2.8720840809173547,1952,PKOBP,0.9690039708479272,0,later,1.5231181237978313,1.3751630324026323,1.2188469703603941,1.4360420404586773,all,0.0
0.0676897860425183,,102497,0.0197859449544864,0.0247519439593353,2537,20,retain,0,-0.0373805715225272,-0.325565983432061,2537,2537,-0.168622160281206,2537,-0.1627918539927626,2537,13.963736696886086,2184.381318477614,15.0,1737.0,xgboost,,0.911324233880016,102497,505.0,4436.0,0.0012000351229792,3.2952668309620767,2.7188101791899477,2537,2537,3.0327428843412214,2537,3.044397615405103,2537,PKOBP,0.9752480560406646,0,later,1.6476334154810384,1.5163714421706107,1.3594050895949739,1.5221988077025514,all,0.0
0.0697581392626125,,102497,0.0210933002917158,0.0266739514327248,2734,20,retain,1,-0.02390429161482,-0.3111673105721106,2734,2734,-0.1519031195506272,2734,-0.1367149192714564,2500,13.715801024140454,2162.932768763964,14.0,1708.0,xgboost,,0.9078704742577832,102497,496.0,4397.0,0.0012780861878884,3.211808145529037,2.637206696792014,2734,2734,2.9557806934473043,2734,2.993579070923012,2500,PKOBP,0.9733260485672752,0,later,1.6059040727645184,1.4778903467236522,1.318603348396007,1.496789535461506,all,0.0
0.0744802286896201,,102497,0.0235616652194698,0.0305277227626174,3129,20,retain,5,-0.0038435716598425,-0.3094767167217934,3129,3129,-0.1587376393466324,3129,-0.0452100645128848,1922,13.36113774368808,2094.35959101242,14.0,1606.0,xgboost,,0.9003483028771574,102497,400.0,4368.0,0.0016098032137525,3.0084668928700653,2.397149618922859,3129,3129,2.698668152617622,3129,2.8859038291408377,1922,PKOBP,0.9694722772373826,0,later,1.5042334464350327,1.349334076308811,1.1985748094614295,1.4429519145704188,all,0.0
0.0676897860425183,,102497,0.0197859449544864,0.0247519439593353,2537,20,reset,0,-0.0373805715225272,-0.325565983432061,2537,2537,-0.168622160281206,2537,-0.1627918539927626,2537,13.963736696886086,2184.381318477614,15.0,1737.0,xgboost,,0.911324233880016,102497,505.0,4436.0,0.0012000351229792,3.2952668309620767,2.7188101791899477,2537,2537,3.0327428843412214,2537,3.044397615405103,2537,PKOBP,0.9752480560406646,0,later,1.6476334154810384,1.5163714421706107,1.3594050895949739,1.5221988077025514,all,0.0
0.0697581392626125,,102497,0.0210933002917158,0.0266739514327248,2734,20,reset,1,-0.02390429161482,-0.3111673105721106,2734,2734,-0.1519031195506272,2734,-0.1367149192714564,2500,13.715801024140454,2162.932768763964,14.0,1708.0,xgboost,,0.9078704742577832,102497,496.0,4397.0,0.0012780861878884,3.211808145529037,2.637206696792014,2734,2734,2.9557806934473043,2734,2.993579070923012,2500,PKOBP,0.9733260485672752,0,later,1.6059040727645184,1.4778903467236522,1.318603348396007,1.496789535461506,all,0.0
0.0744802286896201,,102497,0.0235616652194698,0.0305277227626174,3129,20,reset,5,-0.0038435716598425,-0.3094767167217934,3129,3129,-0.1587376393466324,3129,-0.0452100645128848,1922,13.36113774368808,2094.35959101242,14.0,1606.0,xgboost,,0.9003483028771574,102497,400.0,4368.0,0.0016098032137525,3.0084668928700653,2.397149618922859,3129,3129,2.698668152617622,3129,2.8859038291408377,1922,PKOBP,0.9694722772373826,0,later,1.5042334464350327,1.349334076308811,1.1985748094614295,1.4429519145704188,all,0.0
0.1572841700274395,,102407,0.0811760914781216,0.1058033142265665,10835,50,retain,0,-0.0312097769639831,-0.4183837310901286,10835,10835,-0.2400843653563994,10835,-0.6032607705831252,10835,30.63608675588371,2200.093811946449,31.0,1757.0,linear,,0.7556221742654311,102407,507.0,4458.0,0.0059175642290077,3.642134949329194,2.86769016382106,10835,10835,3.2243378480326506,10835,2.4978922026497785,10835,PKOBP,0.8941966857734335,0,later,1.821067474664597,1.6121689240163253,1.43384508191053,1.2489461013248893,all,0.0
0.1602136572695225,,102407,0.0837149804212602,0.1094944681515912,11213,50,retain,1,-0.0276251999632002,-0.4090017295028197,11213,11213,-0.2330910651025492,11213,-0.5915254434647178,10927,30.3161508962811,2174.955696387942,31.0,1723.0,linear,,0.7498901442284218,102407,500.0,4445.0,0.0061812180807952,3.630963721453404,2.868116114545173,11213,11213,3.219986824125845,11213,2.483303352934576,10927,PKOBP,0.8905055318484087,0,later,1.815481860726702,1.6099934120629225,1.4340580572725865,1.241651676467288,all,0.0
0.1660726317536887,,102407,0.0892712412237444,0.1176677375570029,12050,50,retain,5,-0.0306330327375563,-0.386244281337468,12050,12050,-0.2283492903983506,12050,-0.5522246627399834,10562,29.87991701244813,2103.921470211997,31.0,1618.0,linear,,0.7376839473864091,102407,400.0,4380.0,0.0069721796361576,3.566068807045734,2.854756356916943,12050,12050,3.170597092319857,12050,2.4469280522995027,10562,PKOBP,0.882332262442997,0,later,1.783034403522867,1.5852985461599285,1.4273781784584716,1.2234640261497514,all,0.0
0.1572841700274395,,102407,0.0811760914781216,0.1058033142265665,10835,50,reset,0,-0.0312097769639831,-0.4183837310901286,10835,10835,-0.2400843653563994,10835,-0.6032607705831252,10835,30.63608675588371,2200.093811946449,31.0,1757.0,linear,,0.7556221742654311,102407,507.0,4458.0,0.0059175642290077,3.642134949329194,2.86769016382106,10835,10835,3.2243378480326506,10835,2.4978922026497785,10835,PKOBP,0.8941966857734335,0,later,1.821067474664597,1.6121689240163253,1.43384508191053,1.2489461013248893,all,0.0
0.1602136572695225,,102407,0.0837149804212602,0.1094944681515912,11213,50,reset,1,-0.0276251999632002,-0.4090017295028197,11213,11213,-0.2330910651025492,11213,-0.5915254434647178,10927,30.3161508962811,2174.955696387942,31.0,1723.0,linear,,0.7498901442284218,102407,500.0,4445.0,0.0061812180807952,3.630963721453404,2.868116114545173,11213,11213,3.219986824125845,11213,2.483303352934576,10927,PKOBP,0.8905055318484087,0,later,1.815481860726702,1.6099934120629225,1.4340580572725865,1.241651676467288,all,0.0
0.1660726317536887,,102407,0.0892712412237444,0.1176677375570029,12050,50,reset,5,-0.0306330327375563,-0.386244281337468,12050,12050,-0.2283492903983506,12050,-0.5522246627399834,10562,29.87991701244813,2103.921470211997,31.0,1618.0,linear,,0.7376839473864091,102407,400.0,4380.0,0.0069721796361576,3.566068807045734,2.854756356916943,12050,12050,3.170597092319857,12050,2.4469280522995027,10562,PKOBP,0.882332262442997,0,later,1.783034403522867,1.5852985461599285,1.4273781784584716,1.2234640261497514,all,0.0
0.1575087640493325,,102407,0.0799261769214995,0.1046608142021541,10718,50,retain,0,-0.0302093877243298,-0.4033399916836524,10718,10718,-0.2298630957215691,10718,-0.5906183485014437,10718,30.763761895876097,2178.7558565332447,32.0,1730.0,xgboost,,0.7562666614586894,102407,505.0,4427.0,0.0062983975704785,3.704266875670849,2.957912187992523,10718,10718,3.3049160105225126,10718,2.5833373259807866,10718,PKOBP,0.8953391857978459,0,later,1.8521334378354244,1.6524580052612563,1.4789560939962616,1.2916686629903933,all,0.0
0.1598035290556309,,102407,0.0821330573105354,0.1078051305086566,11040,50,retain,1,-0.0295126488072727,-0.3974812288596144,11040,11040,-0.2256929269408138,11040,-0.5839653919375927,10754,30.4669384057971,2158.476432275137,31.0,1700.0,xgboost,,0.7515501869989356,102407,496.0,4396.0,0.006513226634898,3.7007243640059575,2.9646967773478416,11040,11040,3.308324106959371,11040,2.566686146970171,10754,PKOBP,0.8921948694913434,0,later,1.8503621820029788,1.6541620534796855,1.4823483886739208,1.2833430734850855,all,0.0
0.1660433368812678,,102407,0.0879822668372279,0.1161541691485933,11895,50,retain,5,-0.0258526482884533,-0.3771107982315593,11895,11895,-0.218233196183153,11895,-0.5413379238164708,10418,29.968810424548128,2092.4254396672104,31.0,1607.0,xgboost,,0.7386311482613493,102407,400.0,4356.400000000052,0.0073432480201548,3.6397854369959823,2.937183195288376,11895,11895,3.254991175910076,11895,2.517766611366692,10418,PKOBP,0.8838458308514067,0,later,1.8198927184979912,1.627495587955038,1.468591597644188,1.258883305683346,all,0.0
0.1575087640493325,,102407,0.0799261769214995,0.1046608142021541,10718,50,reset,0,-0.0302093877243298,-0.4033399916836524,10718,10718,-0.2298630957215691,10718,-0.5906183485014437,10718,30.763761895876097,2178.7558565332447,32.0,1730.0,xgboost,,0.7562666614586894,102407,505.0,4427.0,0.0062983975704785,3.704266875670849,2.957912187992523,10718,10718,3.3049160105225126,10718,2.5833373259807866,10718,PKOBP,0.8953391857978459,0,later,1.8521334378354244,1.6524580052612563,1.4789560939962616,1.2916686629903933,all,0.0
0.1598035290556309,,102407,0.0821330573105354,0.1078051305086566,11040,50,reset,1,-0.0295126488072727,-0.3974812288596144,11040,11040,-0.2256929269408138,11040,-0.5839653919375927,10754,30.4669384057971,2158.476432275137,31.0,1700.0,xgboost,,0.7515501869989356,102407,496.0,4396.0,0.006513226634898,3.7007243640059575,2.9646967773478416,11040,11040,3.308324106959371,11040,2.566686146970171,10754,PKOBP,0.8921948694913434,0,later,1.8503621820029788,1.6541620534796855,1.4823483886739208,1.2833430734850855,all,0.0
0.1660433368812678,,102407,0.0879822668372279,0.1161541691485933,11895,50,reset,5,-0.0258526482884533,-0.3771107982315593,11895,11895,-0.218233196183153,11895,-0.5413379238164708,10418,29.968810424548128,2092.4254396672104,31.0,1607.0,xgboost,,0.7386311482613493,102407,400.0,4356.400000000052,0.0073432480201548,3.6397854369959823,2.937183195288376,11895,11895,3.254991175910076,11895,2.517766611366692,10418,PKOBP,0.8838458308514067,0,later,1.8198927184979912,1.627495587955038,1.468591597644188,1.258883305683346,all,0.0
0.0484677639356188,,153958,0.0025591395055794,0.0041504825991504,639,10,retain,0,-0.2604249126875096,-0.2471963412187919,638,639,-0.0916023936218053,638,-0.068135675113783,639,7.769953051643192,1496.243222177477,8.0,1096.0,linear,,0.9485509034931604,153958,330.0,2942.0,0.0004221930656412,3.238162062677019,3.2782193939992426,638,639,3.589361512745242,638,3.622707704254327,639,PZU,0.9958495174008496,0,later,1.6190810313385096,1.794680756372621,1.6391096969996213,1.8113538521271635,all,0.0
0.0509684459398017,,153958,0.0030267995167513,0.004871458449707,750,10,retain,1,-0.2588708685329963,-0.2130951457703577,750,750,-0.0742691969398852,750,-0.063169632524774,594,7.597333333333333,1473.7569142233597,8.0,1073.0,linear,,0.9455630756440068,153958,300.0,2924.0,0.0004416788994401,3.384935433892712,3.476500746426471,750,750,3.75412150573737,750,3.67135666109198,594,PZU,0.995128541550293,0,later,1.692467716946356,1.877060752868685,1.7382503732132355,1.83567833054599,all,0.0
0.0587497889034671,,153958,0.0039426337052962,0.0064757920991439,997,10,retain,5,-0.2859622640017604,-0.3890239541628285,993,997,-0.2178383756536071,995,-0.0339649022874102,187,7.589769307923771,1412.7956715467856,8.0,1018.0,linear,,0.9367684693228024,153958,243.0,2848.0,0.0005391080684342,3.0156738235100966,2.811684346334521,993,997,3.1616401491998944,995,2.7885041612892847,187,PZU,0.993524207900856,0,later,1.5078369117550483,1.5808200745999472,1.4058421731672606,1.3942520806446423,all,0.0
0.0484677639356188,,153958,0.0025591395055794,0.0041504825991504,639,10,reset,0,-0.2604249126875096,-0.2471963412187919,638,639,-0.0916023936218053,638,-0.068135675113783,639,7.769953051643192,1496.243222177477,8.0,1096.0,linear,,0.9485509034931604,153958,330.0,2942.0,0.0004221930656412,3.238162062677019,3.2782193939992426,638,639,3.589361512745242,638,3.622707704254327,639,PZU,0.9958495174008496,0,later,1.6190810313385096,1.794680756372621,1.6391096969996213,1.8113538521271635,all,0.0
0.0509684459398017,,153958,0.0030267995167513,0.004871458449707,750,10,reset,1,-0.2588708685329963,-0.2130951457703577,750,750,-0.0742691969398852,750,-0.063169632524774,594,7.597333333333333,1473.7569142233597,8.0,1073.0,linear,,0.9455630756440068,153958,300.0,2924.0,0.0004416788994401,3.384935433892712,3.476500746426471,750,750,3.75412150573737,750,3.67135666109198,594,PZU,0.995128541550293,0,later,1.692467716946356,1.877060752868685,1.7382503732132355,1.83567833054599,all,0.0
0.0587497889034671,,153958,0.0039426337052962,0.0064757920991439,997,10,reset,5,-0.2859622640017604,-0.3890239541628285,993,997,-0.2178383756536071,995,-0.0339649022874102,187,7.589769307923771,1412.7956715467856,8.0,1018.0,linear,,0.9367684693228024,153958,243.0,2848.0,0.0005391080684342,3.0156738235100966,2.811684346334521,993,997,3.1616401491998944,995,2.7885041612892847,187,PZU,0.993524207900856,0,later,1.5078369117550483,1.5808200745999472,1.4058421731672606,1.3942520806446423,all,0.0
0.0470063264007066,,153958,0.0024682056145182,0.0039361384273633,606,10,retain,0,-0.4165766640921998,-0.3502671776625424,606,606,-0.2704652260507496,606,-0.1822459299492263,606,7.785478547854786,1483.9416399277725,8.0,1084.0,xgboost,,0.9501487418646644,153958,323.0,2930.0,0.0003767261201106,3.2001010163073444,3.332749465273678,606,606,3.4922195844343795,606,3.668734485928044,606,PZU,0.9960638615726368,0,later,1.6000505081536722,1.7461097922171898,1.666374732636839,1.834367242964022,all,0.0
0.0497603242442744,,153958,0.0029098845139583,0.0046246378882552,712,10,retain,1,-0.3904354124884303,-0.298009517352143,712,712,-0.2165490788055809,712,-0.1467431328549711,557,7.637640449438202,1463.4055911352448,8.0,1063.0,xgboost,,0.9469400745657908,153958,295.7000000000007,2903.0,0.0003897166759765,3.3051045217563906,3.4900093646573835,712,712,3.652838078304207,712,3.618517375281986,557,PZU,0.9953753621117448,0,later,1.6525522608781953,1.8264190391521036,1.7450046823286918,1.809258687640993,all,0.0
0.0577235349900622,,153958,0.0038452045363021,0.0062614479273568,964,10,retain,5,-0.3954788706733351,-0.4321860398033065,961,964,-0.3223050469815343,963,-0.0607039758661121,165,7.641078838174274,1405.0325803141116,8.0,1007.0,xgboost,,0.9378791618493356,153958,243.0,2831.0,0.0005520986243001,2.946381173412344,2.8744843879829958,961,964,3.10172081543701,963,2.349127112032501,165,PZU,0.9937385520726432,0,later,1.473190586706172,1.550860407718505,1.4372421939914979,1.1745635560162504,all,0.0
0.0470063264007066,,153958,0.0024682056145182,0.0039361384273633,606,10,reset,0,-0.4165766640921998,-0.3502671776625424,606,606,-0.2704652260507496,606,-0.1822459299492263,606,7.785478547854786,1483.9416399277725,8.0,1084.0,xgboost,,0.9501487418646644,153958,323.0,2930.0,0.0003767261201106,3.2001010163073444,3.332749465273678,606,606,3.4922195844343795,606,3.668734485928044,606,PZU,0.9960638615726368,0,later,1.6000505081536722,1.7461097922171898,1.666374732636839,1.834367242964022,all,0.0
0.0497603242442744,,153958,0.0029098845139583,0.0046246378882552,712,10,reset,1,-0.3904354124884303,-0.298009517352143,712,712,-0.2165490788055809,712,-0.1467431328549711,557,7.637640449438202,1463.4055911352448,8.0,1063.0,xgboost,,0.9469400745657908,153958,295.7000000000007,2903.0,0.0003897166759765,3.3051045217563906,3.4900093646573835,712,712,3.652838078304207,712,3.618517375281986,557,PZU,0.9953753621117448,0,later,1.6525522608781953,1.8264190391521036,1.7450046823286918,1.809258687640993,all,0.0
0.0577235349900622,,153958,0.0038452045363021,0.0062614479273568,964,10,reset,5,-0.3954788706733351,-0.4321860398033065,961,964,-0.3223050469815343,963,-0.0607039758661121,165,7.641078838174274,1405.0325803141116,8.0,1007.0,xgboost,,0.9378791618493356,153958,243.0,2831.0,0.0005520986243001,2.946381173412344,2.8744843879829958,961,964,3.10172081543701,963,2.349127112032501,165,PZU,0.9937385520726432,0,later,1.473190586706172,1.550860407718505,1.4372421939914979,1.1745635560162504,all,0.0
0.0899683459272415,,152587,0.0120718016606919,0.0182584361708402,2786,20,retain,0,-0.2779712092014031,-0.5026923625289076,2785,2786,-0.279065948622379,2786,-0.3071989780445365,2786,14.021536252692032,1495.0275187270213,15.0,1093.0,linear,,0.8962886746577362,152587,329.0,2940.0,0.0016711777543303,3.8027069133462894,3.352158784954438,2785,2786,3.800479807460399,2786,3.744198958675117,2786,PZU,0.9817415638291598,0,later,1.9013534566731447,1.9002399037301996,1.676079392477219,1.8720994793375585,all,0.0
0.0930288949910542,,152587,0.0129893110160105,0.0197133438628454,3008,20,retain,1,-0.2687751134409347,-0.4691095300001178,3004,3008,-0.2567243886304529,3008,-0.2754683526438777,2745,13.768617021276595,1472.6604756630643,14.0,1072.0,linear,,0.8922712944090911,152587,300.0,2913.0,0.0017104995838439,3.795892347598438,3.396078387346828,3004,3008,3.8199712222067066,3008,3.736504653412249,2745,PZU,0.9802866561371544,0,later,1.897946173799219,1.9099856111033533,1.698039193673414,1.8682523267061244,all,0.0
0.1031870342820817,,152587,0.0146998105998545,0.023101574839272,3525,20,retain,5,-0.309959295279503,-0.4991833445139723,3518,3525,-0.306374008966099,3525,-0.2845440058235914,2159,13.458439716312055,1411.9113030598935,14.0,1014.0,linear,,0.8801274027276242,152587,243.0,2845.7999999999884,0.0019857523904395,3.458213429858566,3.0795325504333184,3518,3525,3.465385346648113,3525,3.3155125321458208,2159,PZU,0.976898425160728,0,later,1.729106714929283,1.7326926733240564,1.5397662752166592,1.6577562660729104,all,0.0
0.0899683459272415,,152587,0.0120718016606919,0.0182584361708402,2786,20,reset,0,-0.2779712092014031,-0.5026923625289076,2785,2786,-0.279065948622379,2786,-0.3071989780445365,2786,14.021536252692032,1495.0275187270213,15.0,1093.0,linear,,0.8962886746577362,152587,329.0,2940.0,0.0016711777543303,3.8027069133462894,3.352158784954438,2785,2786,3.800479807460399,2786,3.744198958675117,2786,PZU,0.9817415638291598,0,later,1.9013534566731447,1.9002399037301996,1.676079392477219,1.8720994793375585,all,0.0
0.0930288949910542,,152587,0.0129893110160105,0.0197133438628454,3008,20,reset,1,-0.2687751134409347,-0.4691095300001178,3004,3008,-0.2567243886304529,3008,-0.2754683526438777,2745,13.768617021276595,1472.6604756630643,14.0,1072.0,linear,,0.8922712944090911,152587,300.0,2913.0,0.0017104995838439,3.795892347598438,3.396078387346828,3004,3008,3.8199712222067066,3008,3.736504653412249,2745,PZU,0.9802866561371544,0,later,1.897946173799219,1.9099856111033533,1.698039193673414,1.8682523267061244,all,0.0
