kind,scope,symbol,period,model,feature_group,shuffle,seed,horizon,task_id,day,ic,label_mean_bps,label_std_bps,prediction_mean_bps,prediction_std_bps,rows,undefined_reason
control,own_june,PZU,2017-06,xgboost,F5,S0,29,20,0a33c1658dc5d07bf177ce120e96364b885aca2f2ad049c241c2ffa4aa7bc902,2017-06-23,0.026292238802103792,0.010344196458899646,2.7101101299318664,-0.0003322386577357358,0.022856889419829697,51767,
control,own_june,PZU,2017-06,xgboost,F5,S0,29,20,0a33c1658dc5d07bf177ce120e96364b885aca2f2ad049c241c2ffa4aa7bc902,2017-06-26,0.05365407423942761,0.030238537169657673,1.7097091030600966,-0.002787198649111866,0.019196449390524388,25688,
control,own_june,PZU,2017-06,xgboost,F5,S0,29,20,0a33c1658dc5d07bf177ce120e96364b885aca2f2ad049c241c2ffa4aa7bc902,2017-06-27,0.05995400663223635,0.05511489859010638,2.1055281670008816,-0.00031410875678701625,0.019361831516619667,43181,
control,own_june,PZU,2017-06,xgboost,F5,S0,29,20,0a33c1658dc5d07bf177ce120e96364b885aca2f2ad049c241c2ffa4aa7bc902,2017-06-28,0.040726632249834756,-0.01082573071752257,2.129376826114875,-0.001371331034590742,0.018551274735315648,55324,
control,own_june,PZU,2017-06,xgboost,F5,S0,29,20,0a33c1658dc5d07bf177ce120e96364b885aca2f2ad049c241c2ffa4aa7bc902,2017-06-29,0.0440746893446205,-0.08688543819149921,2.024571319970085,0.0010022810311420978,0.019945481829585558,49531,
control,own_june,PZU,2017-06,xgboost,F5,S0,29,20,0a33c1658dc5d07bf177ce120e96364b885aca2f2ad049c241c2ffa4aa7bc902,2017-06-30,-0.03077762354839457,-0.03420234397187181,2.0447878394225696,0.0009539100560294236,0.022279054104082856,60218,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-01,0.019237535616064203,0.04136386637090247,2.305825408842314,-0.005406662747326497,0.017968499618725306,37200,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-02,-0.03468360150155686,0.0029458176609071626,1.8322732169766913,-0.0012083860593136923,0.01688253369435482,28483,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-05,0.017118853064715216,-0.07116110741460968,2.6166699843027925,-0.003624414714426092,0.018192587900034935,40516,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-06,0.017209162697901962,-0.03430663298590677,2.4656976109754747,-0.00379673461913257,0.019588628849896036,53671,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-07,0.03274020939826149,-0.03749049128386694,2.103791967573465,-0.0019790262497352304,0.019257108327332087,35665,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-08,-0.01484189825204513,0.06803382897417344,2.116258414804265,-0.0006871325764306229,0.01893759442542837,45460,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-09,0.032335458792874985,-0.021356677720073623,2.4139864078741686,0.0015174384422253567,0.022997138600782834,34663,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-12,-0.009828137274484767,-0.020155842576751147,2.3810756338388406,0.0019204715819170807,0.019912517879702572,41860,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-13,0.01405158485950798,0.009741529256401645,2.3186690076985514,0.003050183196370277,0.02330773376318724,53404,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-14,0.004069283328054602,-0.10127210686630238,2.3449675099530074,-0.0038495358580556698,0.01933043936180387,39330,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-16,-0.02721319173857675,0.016608631929561638,1.56544354352813,-0.007990011342372524,0.021793273710804365,44640,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-19,0.0026022987005692466,-0.027573350256308,2.987387617695818,-0.000401916132086784,0.02278892745095917,58145,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-20,-0.03388345997921242,1.30118123569107e-05,2.4323449214296815,-0.0013525226716135693,0.02409505974878327,31522,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-21,0.019880688272752328,0.014043305351857206,2.674286595428602,-0.002783595420544222,0.02165668240853993,80180,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-22,0.019151761856895037,-0.0026832176426108954,2.195627099270153,-0.0001967023209977891,0.022031259746392366,59805,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-23,0.042504273064194235,0.010344196458899646,2.7101101299318664,-0.0015085596178065173,0.021838336046269495,51767,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-26,0.06117003382616168,0.030238537169657673,1.7097091030600966,0.0017994136657355263,0.021002256576257386,25688,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-27,0.04402882645953412,0.05511489859010638,2.1055281670008816,0.0011885317766002217,0.018709723105525964,43181,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-28,0.017785111198991805,-0.01082573071752257,2.129376826114875,0.0007657216437674303,0.018503336966910935,55324,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-29,0.03378631489260438,-0.08688543819149921,2.024571319970085,0.0008202707509889791,0.018708328118455846,49531,
control,own_june,PZU,2017-06,xgboost,F5,S0,43,20,d5b6cdafae6d8904a810f1ff6acb746c5d2a2d802dbff475035b6e34430bde59,2017-06-30,0.007277250343689735,-0.03420234397187181,2.0447878394225696,0.003046383964094519,0.020630939600137975,60218,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-01,0.038149590926144755,0.04136386637090247,2.305825408842314,-0.005038286279461356,0.017100828159203416,37200,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-02,0.0349927607379435,0.0029458176609071626,1.8322732169766913,-0.003568369253413056,0.015182400744414154,28483,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-05,0.03502572257749149,-0.07116110741460968,2.6166699843027925,-0.0023466529957550607,0.019727613869890893,40516,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-06,0.030792568402679375,-0.03430663298590677,2.4656976109754747,-0.0032570641134042366,0.020002178985458745,53671,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-07,0.02306298748200035,-0.03749049128386694,2.103791967573465,-0.0024142828037869357,0.0178198286970684,35665,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-08,0.05273686944829482,0.06803382897417344,2.116258414804265,0.00015246662606980554,0.0208245036719746,45460,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-09,0.007018910332644118,-0.021356677720073623,2.4139864078741686,0.0050451645017151915,0.026371878707169394,34663,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-12,0.02645770531832831,-0.020155842576751147,2.3810756338388406,-0.0014771538002775137,0.02055344157647109,41860,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-13,0.006679989617163751,0.009741529256401645,2.3186690076985514,0.0043470144180286115,0.023214225751827626,53404,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-14,0.03458488274329528,-0.10127210686630238,2.3449675099530074,-0.002376115532797242,0.018888819012931733,39330,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-16,0.04781947958721341,0.016608631929561638,1.56544354352813,-0.00591824339202223,0.017595035651328146,44640,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-19,-0.02832644878865654,-0.027573350256308,2.987387617695818,-0.001391399432653948,0.022311190543529903,58145,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-20,0.06119056152605497,1.30118123569107e-05,2.4323449214296815,-0.001499329910716975,0.026056957726033208,31522,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-21,-0.0008699019522819613,0.014043305351857206,2.674286595428602,-0.0017501510671315188,0.02299864421358645,80180,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-22,0.07135377734995862,-0.0026832176426108954,2.195627099270153,-0.00026351815738301235,0.021527303946699366,59805,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-23,0.02787295098186508,0.010344196458899646,2.7101101299318664,-0.0004926716023015318,0.021671989525209354,51767,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-26,-0.05302851765968216,0.030238537169657673,1.7097091030600966,0.004544916047373454,0.01997884701331509,25688,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-27,0.013605626606995606,0.05511489859010638,2.1055281670008816,0.006174964332225805,0.018682695770439555,43181,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-28,-0.04610637551328155,-0.01082573071752257,2.129376826114875,0.007219910644653,0.01836710369400104,55324,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-29,-0.0015663620270271708,-0.08688543819149921,2.024571319970085,0.004191310018927915,0.019251153163670466,49531,
control,own_june,PZU,2017-06,xgboost,F5,S0,71,20,e3a608f00105d4b29fdc72dca0c6f1aff1b598ea2d42032d09d54438c7be73a4,2017-06-30,0.030011624601379322,-0.03420234397187181,2.0447878394225696,0.004271562599528199,0.023576165520122722,60218,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-01,-0.0022091295676963554,0.04136386637090247,2.305825408842314,0.003331564889187419,0.016910706122309258,37200,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-02,0.024122128382015474,0.0029458176609071626,1.8322732169766913,0.000463636298991543,0.01563061556771632,28483,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-05,0.019276566843069283,-0.07116110741460968,2.6166699843027925,0.004165729279564834,0.019345330052020947,40516,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-06,0.0075368610953029345,-0.03430663298590677,2.4656976109754747,0.004604451386654856,0.02005447888024128,53671,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-07,0.029518704898971324,-0.03749049128386694,2.103791967573465,0.003803786579024015,0.017889768774149807,35665,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-08,0.01243370934588314,0.06803382897417344,2.116258414804265,0.0029903165188517006,0.01966001860342466,45460,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-09,-0.001103768374871741,-0.021356677720073623,2.4139864078741686,0.0032483552982034147,0.023028417644124288,34663,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-12,0.003044991572046067,-0.020155842576751147,2.3810756338388406,0.0033786662333416657,0.019196596630220733,41860,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-13,0.018820163996602208,0.009741529256401645,2.3186690076985514,0.003753399433521627,0.02195717030790423,53404,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-14,0.022651539595736507,-0.10127210686630238,2.3449675099530074,0.0033669053896444195,0.018214651158775547,39330,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-16,0.03304565464779844,0.016608631929561638,1.56544354352813,0.0045604827780501645,0.01677328483584024,44640,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-19,0.007398642720676034,-0.027573350256308,2.987387617695818,0.004225197191003309,0.02098077259276957,58145,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-20,0.019554795074749488,1.30118123569107e-05,2.4323449214296815,0.002744579085827937,0.027394531382024846,31522,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-21,0.008516779695958258,0.014043305351857206,2.674286595428602,0.003931272524397903,0.02107144568803638,80180,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-22,0.021607596813637407,-0.0026832176426108954,2.195627099270153,0.003982869389965422,0.019029853487763426,59805,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-23,0.014592406008839109,0.010344196458899646,2.7101101299318664,0.004712172669000376,0.020335942772101632,51767,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-26,0.05734928990023605,0.030238537169657673,1.7097091030600966,0.002339799176466771,0.018546307048996256,25688,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-27,-0.006696997588027622,0.05511489859010638,2.1055281670008816,0.002094109739827934,0.017887326395505894,43181,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-28,0.009630230146591255,-0.01082573071752257,2.129376826114875,0.003407934698046337,0.018960083020789664,55324,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-29,0.05918517485913738,-0.08688543819149921,2.024571319970085,0.004163282361186624,0.01885225104328116,49531,
control,own_june,PZU,2017-06,xgboost,F5,S1,7,20,021912bc9613ba286d149479bbe69334a4754a2273860da2bbdd394029d430ec,2017-06-30,0.007934266267736426,-0.03420234397187181,2.0447878394225696,0.004440862111082821,0.02212584025496771,60218,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-01,-0.012424361187693746,0.04136386637090247,2.305825408842314,0.00447394966997797,0.01605747676686212,37200,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-02,-0.08174283220555999,0.0029458176609071626,1.8322732169766913,0.003872310249747649,0.014483281772983357,28483,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-05,-0.009981689399209456,-0.07116110741460968,2.6166699843027925,0.002523881603077726,0.01836672527445542,40516,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-06,-0.0018218541139575694,-0.03430663298590677,2.4656976109754747,0.0036263509677268487,0.019777665604678123,53671,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-07,-0.013907021033308653,-0.03749049128386694,2.103791967573465,0.0032644078355949994,0.0167464326112876,35665,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-08,0.01189240849217804,0.06803382897417344,2.116258414804265,0.003187190272323021,0.018484819166558593,45460,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-09,0.008193309073593965,-0.021356677720073623,2.4139864078741686,0.0028598439944991045,0.022824572642461644,34663,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-12,0.002208182818201084,-0.020155842576751147,2.3810756338388406,0.003186045939267853,0.018969653781171412,41860,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-13,-0.0038195449172832947,0.009741529256401645,2.3186690076985514,0.004055843096739934,0.02224274163408638,53404,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-14,0.00401362837406903,-0.10127210686630238,2.3449675099530074,0.003815183733959232,0.016824916075409976,39330,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-16,0.010108441042195486,0.016608631929561638,1.56544354352813,0.007196258114977664,0.016693268999817868,44640,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-19,-0.008951358662704032,-0.027573350256308,2.987387617695818,0.004209195916694767,0.02163271193548791,58145,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-20,0.000990967021134573,1.30118123569107e-05,2.4323449214296815,0.0042228357512699155,0.02473721622055811,31522,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-21,-0.030641516417630122,0.014043305351857206,2.674286595428602,0.0034767507015851513,0.021735693661481443,80180,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-22,0.02125313106096419,-0.0026832176426108954,2.195627099270153,0.005034662023903104,0.018777181397578675,59805,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-23,0.011263594855278607,0.010344196458899646,2.7101101299318664,0.003039364203030113,0.021994103425566097,51767,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-26,-0.005090447831710528,0.030238537169657673,1.7097091030600966,0.0035133219906319283,0.020187479466082386,25688,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-27,-0.018937824711932512,0.05511489859010638,2.1055281670008816,0.0034599386071048448,0.015830119712833015,43181,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-28,-0.011946496020989263,-0.01082573071752257,2.129376826114875,0.0034263838962606675,0.016012661600526435,55324,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-29,0.007473236615029494,-0.08688543819149921,2.024571319970085,0.0017568063524758277,0.016451796569662204,49531,
control,own_june,PZU,2017-06,xgboost,F5,S1,17,20,5255101a7b88d805ee0385df204bc1a14a3016a1f36606f582d3ba5d558ffd45,2017-06-30,0.009910311154212386,-0.03420234397187181,2.0447878394225696,0.0012637355287417726,0.023654826480807512,60218,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-01,-0.022171431010306858,0.04136386637090247,2.305825408842314,0.003677857446475505,0.016194992060818966,37200,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-02,-0.06651395014474908,0.0029458176609071626,1.8322732169766913,0.004621121568982436,0.01583448678177721,28483,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-05,-0.007184300608391454,-0.07116110741460968,2.6166699843027925,0.003849295988356293,0.018930525817956456,40516,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-06,0.007229138707923728,-0.03430663298590677,2.4656976109754747,0.0030189963528066085,0.02074545048497808,53671,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-07,-0.017110561350323027,-0.03749049128386694,2.103791967573465,0.004721839834134814,0.01872754535306985,35665,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-08,-0.009081860043474624,0.06803382897417344,2.116258414804265,0.003799628521138749,0.019947871780194776,45460,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-09,-0.0061687545585638005,-0.021356677720073623,2.4139864078741686,0.001751249913630326,0.020601170905913915,34663,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-12,-0.017046057739348204,-0.020155842576751147,2.3810756338388406,0.004136489180132046,0.01928477334009273,41860,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-13,-0.002053786094477487,0.009741529256401645,2.3186690076985514,0.0014814466347509454,0.021078270002492017,53404,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-14,-0.0011899537496994346,-0.10127210686630238,2.3449675099530074,0.004068344343895746,0.017127074291908684,39330,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-16,-0.020457979633671682,0.016608631929561638,1.56544354352813,0.0030731742994339908,0.016515643197117503,44640,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-19,-0.017306982759023825,-0.027573350256308,2.987387617695818,0.0033225288615831993,0.02128344143045821,58145,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-20,-0.015430830495251697,1.30118123569107e-05,2.4323449214296815,0.0038127067336135383,0.023669064095673743,31522,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-21,-0.018270272797107995,0.014043305351857206,2.674286595428602,0.005607009241907435,0.01968257434641092,80180,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-22,-0.029435181451546395,-0.0026832176426108954,2.195627099270153,0.003529573867350397,0.018954484430227632,59805,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-23,-0.033136334788778685,0.010344196458899646,2.7101101299318664,0.004619347300430267,0.019695246774455267,51767,
control,own_june,PZU,2017-06,xgboost,F5,S1,29,20,965262dec24ba1af93c8a5b89e3fe82a28693b013c025753f3b41d5d87edb6e8,2017-06-26,0.06097299957779144,0.030238537169657673,1.7097091030600966,0.0014422347992192012,0.01964619085915984,25688,
