task_id,symbol,period,model,feature_group,spread_bin,imbalance_bin,rows,ic,undefined_reason
319267ff11be1e6eb7833891fe4e0aa0598e234fc19e33f9dc11061b94c0c9a8,PKNORLEN,2017-09,linear,F3,2,3,96736,0.1512419242819584,
319267ff11be1e6eb7833891fe4e0aa0598e234fc19e33f9dc11061b94c0c9a8,PKNORLEN,2017-09,linear,F3,3,1,84049,0.1022418075110552,
319267ff11be1e6eb7833891fe4e0aa0598e234fc19e33f9dc11061b94c0c9a8,PKNORLEN,2017-09,linear,F3,3,2,116106,0.0825304402541614,
319267ff11be1e6eb7833891fe4e0aa0598e234fc19e33f9dc11061b94c0c9a8,PKNORLEN,2017-09,linear,F3,3,3,85960,0.1066800065485028,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,1,1,146648,0.1531580980633146,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,1,2,134173,0.1221707214027719,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,1,3,137426,0.1737181823030577,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,2,1,100027,0.1010463113860616,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,2,2,112770,0.1105884357396342,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,2,3,96736,0.1414778477419246,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,3,1,84049,0.09580563253735,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,3,2,116106,0.0776681289724714,
1f2a1ff65096b1dcdb2d2a0513533ab068cf855431274dddf1bcc298eae3de41,PKNORLEN,2017-09,linear,F4,3,3,85960,0.0991167071675832,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,1,1,146648,0.159140898765827,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,1,2,134173,0.1304773661985251,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,1,3,137426,0.1802165117281387,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,2,1,100027,0.1094441844985243,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,2,2,112770,0.1191166385713085,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,2,3,96736,0.1489371393242384,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,3,1,84049,0.1028996658534106,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,3,2,116106,0.085855205505273,
b7a8a8069d54f877bf7d4bdba1888b6fb905dad5babe77499b3b946b1059e48e,PKNORLEN,2017-09,linear,F5,3,3,85960,0.1055252580791076,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,1,1,146648,0.1456322110782277,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,1,2,134173,0.1163704166236263,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,1,3,137426,0.1687996603731731,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,2,1,100027,0.0973984830626107,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,2,2,112770,0.0905509890465385,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,2,3,96736,0.1348990495460162,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,3,1,84049,0.0762280724151585,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,3,2,116106,0.0628686887568995,
55584a7e07b09cf13ba7093790dd2c5162707247cd8ca6d85d9064c9e1ff1346,PKNORLEN,2017-09,xgboost,F1,3,3,85960,0.1078968022830463,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,1,1,146648,0.1429117456469023,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,1,2,134173,0.1184868744148554,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,1,3,137426,0.1769372874732303,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,2,1,100027,0.116298180328187,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,2,2,112770,0.0949586273891949,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,2,3,96736,0.1548094424021062,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,3,1,84049,0.0779314686977222,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,3,2,116106,0.0634642215579259,
782cb9317d37049a6b71cc0b10f95f79f2f0008d3cde061ed64bead0665140c6,PKNORLEN,2017-09,xgboost,F2,3,3,85960,0.0920963628963138,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,1,1,146648,0.2036414442152767,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,1,2,134173,0.1751693190024961,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,1,3,137426,0.2318275777129671,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,2,1,100027,0.1802589615961228,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,2,2,112770,0.1492330054289752,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,2,3,96736,0.1948239150083673,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,3,1,84049,0.1268806986547916,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,3,2,116106,0.116120484578084,
c62179ad11d22767f1fe4bca8497a7d30ffad112e6af425627e3040288ed1ff2,PKNORLEN,2017-09,xgboost,F3,3,3,85960,0.1379456123779334,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,1,1,146648,0.1447179652221689,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,1,2,134173,0.1224598704220112,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,1,3,137426,0.1777588169094237,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,2,1,100027,0.1334858109203242,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,2,2,112770,0.1124549083352213,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,2,3,96736,0.1488315100425639,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,3,1,84049,0.0809042746269702,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,3,2,116106,0.0719274026376314,
cefd83895e36880132f1c674ab8bf292463582bb72dce992fb9837034e5fd891,PKNORLEN,2017-09,xgboost,F4,3,3,85960,0.0892016416769242,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,1,1,146648,0.206032432493344,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,1,2,134173,0.1778464370800133,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,1,3,137426,0.2316217382238245,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,2,1,100027,0.1857664837420276,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,2,2,112770,0.1634746501036603,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,2,3,96736,0.1910157367837615,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,3,1,84049,0.1293667126109259,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,3,2,116106,0.1202356448942944,
cdf173eecf581571f8862495f01e50bab27516db101058ae45e16d14ca296e29,PKNORLEN,2017-09,xgboost,F5,3,3,85960,0.1366659796363363,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,1,1,94839,0.1563565754281057,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,1,2,96120,0.0950885819586754,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,1,3,105449,0.1423612443119759,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,2,1,106251,0.1051560842752543,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,2,2,116572,0.065919808245406,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,2,3,102784,0.1239115529927276,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,3,1,132554,0.1010706503401217,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,3,2,155465,0.050676722758573,
1be8d3929634f3908166d0be59183aa86823507aa3b7f60308c2093a7e7fc10d,PKNORLEN,2017-11,linear,F1,3,3,131279,0.0839248185765257,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,1,1,94839,0.1559950168315186,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,1,2,96120,0.0950935300870503,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,1,3,105449,0.1424494911541522,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,2,1,106251,0.1041247156602633,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,2,2,116572,0.0659819017369911,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,2,3,102784,0.1229461718558524,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,3,1,132554,0.0879732503137031,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,3,2,155465,0.0522534207723703,
510a6d9003cb2c19f67e368d25f6c7732943b9280e4ab73af5ef0a0623377a39,PKNORLEN,2017-11,linear,F2,3,3,131279,0.0759345725167818,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,1,1,94839,0.1631202308581734,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,1,2,96120,0.1035389826799471,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,1,3,105449,0.1477775762947831,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,2,1,106251,0.1085202316135033,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,2,2,116572,0.0706625275026774,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,2,3,102784,0.126609936174497,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,3,1,132554,0.0908711659436709,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,3,2,155465,0.0572910852307553,
bc86fc386557b98e7d8adcba11242ccc5bb84091312f207c0009c7639a130159,PKNORLEN,2017-11,linear,F3,3,3,131279,0.0785031307109481,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,1,1,94839,0.1592647808014215,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,1,2,96120,0.0983798332469958,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,1,3,105449,0.1512732436211447,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,2,1,106251,0.1104499392590175,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,2,2,116572,0.0752982704795222,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,2,3,102784,0.1240113919520925,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,3,1,132554,0.0827188853002967,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,3,2,155465,0.0539348171273934,
02f224649e2e81908b32fdd6169d0fa5a031292b5aa22f55cebe86e429f61d2f,PKNORLEN,2017-11,linear,F4,3,3,131279,0.0699289036032708,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,1,1,94839,0.1657074119056137,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,1,2,96120,0.1058347284797956,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,1,3,105449,0.1559784499213524,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,2,1,106251,0.1142472744493385,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,2,2,116572,0.0793080488255342,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,2,3,102784,0.1272361425985445,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,3,1,132554,0.0853571211006373,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,3,2,155465,0.0586620089565778,
3e4b581a4b8d22683b2d9c5019a19ed3888affce7a031d3534915ca063e56010,PKNORLEN,2017-11,linear,F5,3,3,131279,0.0724243165671852,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,1,1,94839,0.1488646396535128,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,1,2,96120,0.0948923411831249,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,1,3,105449,0.1348795717871894,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,2,1,106251,0.1094718225568853,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,2,2,116572,0.0683466584962344,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,2,3,102784,0.1209880275781363,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,3,1,132554,0.0911944739496383,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,3,2,155465,0.0461056643720767,
f24a74ed3a53ddf49fa98433c0c56e9f04c70bfce1b3ae5f973d05d960bdebe4,PKNORLEN,2017-11,xgboost,F1,3,3,131279,0.0809196046194128,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,1,1,94839,0.1521718944446627,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,1,2,96120,0.0940629362427846,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,1,3,105449,0.130638800319554,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,2,1,106251,0.1130709172032984,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,2,2,116572,0.0668430636911414,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,2,3,102784,0.114265996362172,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,3,1,132554,0.0849281199358793,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,3,2,155465,0.0415077958626395,
252118169105cbab1685400096e7afc685c2064962c4a7017349dba9a3d2f4bc,PKNORLEN,2017-11,xgboost,F2,3,3,131279,0.0930381865974469,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,1,1,94839,0.2197762794229502,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,1,2,96120,0.157452540330888,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,1,3,105449,0.1855332960728862,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,2,1,106251,0.1380304162056263,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,2,2,116572,0.0929996316820413,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,2,3,102784,0.132968078262507,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,3,1,132554,0.1065945586001311,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,3,2,155465,0.0684786683403064,
ffb09927a6d3783349b12906cda53d1858061159bac19471a98df8b3eedaaf2e,PKNORLEN,2017-11,xgboost,F3,3,3,131279,0.1050076513961056,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,1,1,94839,0.1529106785579356,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,1,2,96120,0.1002643198350992,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,1,3,105449,0.1435530526525724,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,2,1,106251,0.1102107390446003,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,2,2,116572,0.0758050668118003,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,2,3,102784,0.1251751840208388,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,3,1,132554,0.0726820965419619,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,3,2,155465,0.0444202329336329,
0fe89a2a52e8274cd70a337f37ef3188625575e56e71042d44d79790ec958263,PKNORLEN,2017-11,xgboost,F4,3,3,131279,0.0834708110579624,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,1,1,94839,0.218792666358495,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,1,2,96120,0.1608094707070508,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,1,3,105449,0.1929600446342295,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,2,1,106251,0.1363952360010092,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,2,2,116572,0.0994315086156382,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,2,3,102784,0.1394321335433948,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,3,1,132554,0.0974693741863739,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,3,2,155465,0.0685507711703568,
e0e659161ec4eab70ca2fb6f2944f85900a5a42d49e573f0f343d8a1b1912634,PKNORLEN,2017-11,xgboost,F5,3,3,131279,0.099603023905379,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,1,1,107403,0.1182773790840861,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,1,2,88477,0.1016629592622455,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,1,3,95265,0.1199629535991875,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,2,1,85437,0.0562773625994952,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,2,2,96976,0.0528471359017741,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,2,3,96090,0.1061968947494789,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,3,1,110419,0.056654574353213,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,3,2,135178,0.069024316466445,
1f9af6dd44bab7edcc7abf69c87c3e8daf43af452f8660bea3c5238f35c4c122,PKOBP,2017-04,linear,F1,3,3,131181,0.1119352341123504,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,1,1,107403,0.1199831995815389,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,1,2,88477,0.1009726141088666,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,1,3,95265,0.1214245118157279,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,2,1,85437,0.0606508729255982,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,2,2,96976,0.0529461317673413,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,2,3,96090,0.1074882204184774,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,3,1,110419,0.0677348276471832,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,3,2,135178,0.0701761942426516,
dababd943f352413134df2d1c802828ebf2c348f7fc30ddb1caf45cb8eb6586b,PKOBP,2017-04,linear,F2,3,3,131181,0.103631810458613,
2cdccda1b0b88fc06fa9cadfde4c4402d9c0f0cd54ff311519b58fa30367e4e8,PKOBP,2017-04,linear,F3,1,1,107403,0.1225583082720039,
2cdccda1b0b88fc06fa9cadfde4c4402d9c0f0cd54ff311519b58fa30367e4e8,PKOBP,2017-04,linear,F3,1,2,88477,0.1052983371417548,
