symbol,month,horizon,model_linear,control_seed_linear,task_id_linear,latency,original_rows_linear,rows_linear,threshold_bps_linear,coverage_linear,selected_rows_linear,sign_selected_bps_linear,top_decile_long_bps_linear,bottom_decile_short_bps_linear,ordered_deciles_linear,decile_bins_linear,model_xgboost,control_seed_xgboost,task_id_xgboost,original_rows_xgboost,rows_xgboost,threshold_bps_xgboost,coverage_xgboost,selected_rows_xgboost,sign_selected_bps_xgboost,top_decile_long_bps_xgboost,bottom_decile_short_bps_xgboost,ordered_deciles_xgboost,decile_bins_xgboost,coverage_delta,sign_selected_bps_delta,top_decile_long_bps_delta,bottom_decile_short_bps_delta,ordered_deciles_delta,decile_bins_delta
PKOBP,2017-09,10,linear,,b038832cf7b8187fa5575cba5a32c39c7ddf966f2b092bb1e1c0f3221bb4200d,5,773577,769006,1.0,1.4304179681302877e-05,11,-8.926810089214705,-6.8278699757283325,-6.321136421573671,0.0,10,xgboost,,581b563a1c98ee467489b6900bb85b23a83695053eb6486ab734af6583c9ba29,773577,769006,1.0,0.015460217475546354,11889,-5.783177453486065,-6.91262894835742,-6.276530925408941,0.0,10,0.015445913295865052,3.1436326357286397,-0.08475897262908738,0.04460549616473042,0.0,0
PKOBP,2017-09,20,linear,,1be2c2e5ed48000a834f651977ac3b40f66494de5201e3ecfa68ea318ea293a2,0,764588,760308,1.0,0.00024858346880474755,189,-5.609962062203332,-6.430042666555193,-5.9546670874790015,0.0,10,xgboost,,07787f330ed06e0845dfdabd65e128be64cc96db0168a769d9c5e08f05064529,764588,760308,1.0,0.05344413053657202,40634,-4.837471383303819,-6.639921441990396,-5.889346488800867,0.0,10,0.053195547067767274,0.772490678899513,-0.20987877543520295,0.06532059867813444,0.0,0
PKOBP,2017-09,20,linear,,1be2c2e5ed48000a834f651977ac3b40f66494de5201e3ecfa68ea318ea293a2,1,764588,760308,1.0,0.00024858346880474755,189,-6.542018076999329,-6.611988737010519,-6.130256292029914,0.0,10,xgboost,,07787f330ed06e0845dfdabd65e128be64cc96db0168a769d9c5e08f05064529,764588,760308,1.0,0.05344413053657202,40634,-5.26076796406164,-6.819558106969877,-6.073007736477872,0.0,10,0.053195547067767274,1.2812501129376894,-0.2075693699593586,0.05724855555204211,0.0,0
PKOBP,2017-09,20,linear,,1be2c2e5ed48000a834f651977ac3b40f66494de5201e3ecfa68ea318ea293a2,5,764588,760308,1.0,0.00024858346880474755,189,-7.195463115762965,-6.92388424853249,-6.415863612877293,0.0,10,xgboost,,07787f330ed06e0845dfdabd65e128be64cc96db0168a769d9c5e08f05064529,764588,760308,1.0,0.05344413053657202,40634,-5.790587140976144,-7.148321485017085,-6.413518269279612,0.0,10,0.053195547067767274,1.4048759747868207,-0.22443723648459546,0.0023453435976810155,0.0,0
PKOBP,2017-09,50,linear,,35263fb5d172f23038792ff3ababa63dbe8f213a445898af76203e89039915a5,0,740815,737220,1.0,0.22181167087165296,163524,-6.640609846534753,-6.6391006225294475,-6.34339472006922,0.0,10,xgboost,,2202a2f989f50bfc613b59456ba9e84355ab0c20856371c4e29add4a09c62a54,740815,737220,1.0,0.21818995686497925,160854,-6.860694412975562,-7.174564951303868,-6.385915282661562,0.0,10,-0.0036217140066737152,-0.22008456644080887,-0.5354643287744203,-0.04252056259234216,0.0,0
PKOBP,2017-09,50,linear,,35263fb5d172f23038792ff3ababa63dbe8f213a445898af76203e89039915a5,1,740815,737220,1.0,0.22181167087165296,163524,-6.803423343889386,-6.819351310474592,-6.516704866528095,0.0,10,xgboost,,2202a2f989f50bfc613b59456ba9e84355ab0c20856371c4e29add4a09c62a54,740815,737220,1.0,0.21818995686497925,160854,-7.017342450994251,-7.334023097812974,-6.563670066522178,0.0,10,-0.0036217140066737152,-0.21391910710486517,-0.5146717873383819,-0.046965199994082774,0.0,0
PKOBP,2017-09,50,linear,,35263fb5d172f23038792ff3ababa63dbe8f213a445898af76203e89039915a5,5,740815,737220,1.0,0.22181167087165296,163524,-7.092470802274215,-7.137664755323158,-6.811763091919327,0.0,10,xgboost,,2202a2f989f50bfc613b59456ba9e84355ab0c20856371c4e29add4a09c62a54,740815,737220,1.0,0.21818995686497925,160854,-7.321279270302058,-7.637873147578221,-6.901439513238922,0.0,10,-0.0036217140066737152,-0.22880846802784305,-0.5002083922550629,-0.08967642131959508,0.0,0
PKOBP,2017-11,10,linear,,7d200fa76e6793130f86c5f86bebca9924b2bf3830e2107edd59854376d40bbe,0,912408,908843,1.0,1.2103300570065457e-05,11,-14.01955374111791,-5.6537521583401915,-5.237198632266943,0.0,10,xgboost,,a15a25c516958db3af6931dd899f0a4e966baae2aa4ba40554f8736939fc95d8,912408,908843,1.0,0.010812648609275749,9827,-6.348214658920044,-6.260441488146148,-6.783773222236997,0.0,10,0.010800545308705684,7.671339082197866,-0.6066893298059561,-1.5465745899700538,0.0,0
PKOBP,2017-11,10,linear,,7d200fa76e6793130f86c5f86bebca9924b2bf3830e2107edd59854376d40bbe,1,912408,908843,1.0,1.2103300570065457e-05,11,-14.485465882143961,-5.81854028677058,-5.419210216297718,0.0,10,xgboost,,a15a25c516958db3af6931dd899f0a4e966baae2aa4ba40554f8736939fc95d8,912408,908843,1.0,0.010812648609275749,9827,-7.081591642467051,-6.417776655729098,-6.921956221161768,0.0,10,0.010800545308705684,7.40387423967691,-0.5992363689585174,-1.5027460048640497,0.0,0
PKOBP,2017-11,10,linear,,7d200fa76e6793130f86c5f86bebca9924b2bf3830e2107edd59854376d40bbe,5,912408,908843,1.0,1.2103300570065457e-05,11,-14.949092655417974,-6.079663089791803,-5.723566022339745,0.0,10,xgboost,,a15a25c516958db3af6931dd899f0a4e966baae2aa4ba40554f8736939fc95d8,912408,908843,1.0,0.010812648609275749,9827,-7.381809988453126,-6.660688896933566,-7.148850708430743,0.0,10,0.010800545308705684,7.567282666964848,-0.5810258071417627,-1.4252846860909978,0.0,0
PKOBP,2017-11,20,linear,,57166641049818cd24767cb3be1f2ad45c2b55ffdc1a8b53268a7294845e2afd,0,905401,902061,1.0,0.0004656004416552761,420,-3.01525425899925,-5.761826991061765,-5.33612569463741,0.0,10,xgboost,,ba76209b694c2c924d02d222172ab35c64f134041a4fb9246820a697df445fb6,905401,902061,1.0,0.03949400317716873,35626,-5.819119009854831,-6.211170070370134,-6.572177786868095,0.0,10,0.03902840273551345,-2.803864750855581,-0.4493430793083686,-1.2360520922306852,0.0,0
PKOBP,2017-11,20,linear,,57166641049818cd24767cb3be1f2ad45c2b55ffdc1a8b53268a7294845e2afd,1,905401,902061,1.0,0.0004656004416552761,420,-3.4753562729966543,-5.924556883239787,-5.515454354284467,0.0,10,xgboost,,ba76209b694c2c924d02d222172ab35c64f134041a4fb9246820a697df445fb6,905401,902061,1.0,0.03949400317716873,35626,-6.22421989015925,-6.36943977326427,-6.7123104035001475,0.0,10,0.03902840273551345,-2.7488636171625958,-0.4448828900244832,-1.1968560492156808,0.0,0
PKOBP,2017-11,20,linear,,57166641049818cd24767cb3be1f2ad45c2b55ffdc1a8b53268a7294845e2afd,5,905401,902061,1.0,0.0004656004416552761,420,-4.192947998898595,-6.185468566721405,-5.8320919351557015,0.0,10,xgboost,,ba76209b694c2c924d02d222172ab35c64f134041a4fb9246820a697df445fb6,905401,902061,1.0,0.03949400317716873,35626,-6.579305470590348,-6.614899008427965,-6.963214422368543,0.0,10,0.03902840273551345,-2.3863574716917526,-0.4294304417065602,-1.1311224872128411,0.0,0
PKOBP,2017-11,50,linear,,02bed851f99142db93a6fbd9a8cce7f12d54ad8c371f7fe0ddb877ce0994b260,0,886640,883768,1.0,0.22791275538376587,201422,-6.047739698920996,-5.925837496999409,-5.877733170930654,0.0,10,xgboost,,2f524ef7aab8c3e6f568bb7212014890787ceffc1ccf255a5f22bd2c2975de7d,886640,883768,1.0,0.19898661187098876,175858,-6.709666892392951,-6.628180076082618,-6.714985304594136,0.0,10,-0.028926143512777114,-0.6619271934719553,-0.7023425790832087,-0.8372521336634824,0.0,0
PKOBP,2017-11,50,linear,,02bed851f99142db93a6fbd9a8cce7f12d54ad8c371f7fe0ddb877ce0994b260,1,886640,883768,1.0,0.22791275538376587,201422,-6.2027256675823,-6.091174971086815,-6.038979171550641,0.0,10,xgboost,,2f524ef7aab8c3e6f568bb7212014890787ceffc1ccf255a5f22bd2c2975de7d,886640,883768,1.0,0.19898661187098876,175858,-6.851180650757497,-6.7684454885305785,-6.859637506457143,0.0,10,-0.028926143512777114,-0.6484549831751973,-0.6772705174437634,-0.8206583349065024,0.0,0
PKOBP,2017-11,50,linear,,02bed851f99142db93a6fbd9a8cce7f12d54ad8c371f7fe0ddb877ce0994b260,5,886640,883768,1.0,0.22791275538376587,201422,-6.467634854535214,-6.368773583446059,-6.312259946353809,0.0,10,xgboost,,2f524ef7aab8c3e6f568bb7212014890787ceffc1ccf255a5f22bd2c2975de7d,886640,883768,1.0,0.19898661187098876,175858,-7.09246463814276,-7.0212836955774245,-7.103899146068282,0.0,10,-0.028926143512777114,-0.624829783607546,-0.6525101121313659,-0.7916391997144734,0.0,0
PZU,2017-04,10,linear,,f8a2bb520230cfa8f6278ddc1a2d4823d0962d241a31c8accc10d62d4137f355,0,956762,952639,1.0,3.359089854603895e-05,32,-7.952518562758011,-4.9349011378069125,-4.693827951930328,0.0,10,xgboost,,ad4e7c97fcea943418442ad03ac89a2af84c2bdcefc02de954543e22639b0d46,956762,952639,1.0,0.014460881824069769,13776,-4.752655456695903,-6.1943505017822025,-5.634163622929073,0.0,10,0.01442729092552373,3.199863106062108,-1.25944936397529,-0.9403356709987447,0.0,0
PZU,2017-04,10,linear,,f8a2bb520230cfa8f6278ddc1a2d4823d0962d241a31c8accc10d62d4137f355,1,956762,952639,1.0,3.359089854603895e-05,32,-9.436831337266863,-5.120847878726574,-4.874115975146768,0.0,10,xgboost,,ad4e7c97fcea943418442ad03ac89a2af84c2bdcefc02de954543e22639b0d46,956762,952639,1.0,0.014460881824069769,13776,-5.510374554929718,-6.367768896383359,-5.8042408313094125,0.0,10,0.01442729092552373,3.9264567823371452,-1.2469210176567858,-0.9301248561626441,0.0,0
PZU,2017-04,10,linear,,f8a2bb520230cfa8f6278ddc1a2d4823d0962d241a31c8accc10d62d4137f355,5,956762,952639,1.0,3.359089854603895e-05,32,-9.23418989111131,-5.403076423825792,-5.206316534141369,0.0,10,xgboost,,ad4e7c97fcea943418442ad03ac89a2af84c2bdcefc02de954543e22639b0d46,956762,952639,1.0,0.014460881824069769,13776,-5.990251923804094,-6.615470705151986,-6.148340739849147,0.0,10,0.01442729092552373,3.2439379673072155,-1.212394281326194,-0.9420242057077788,0.0,0
PZU,2017-04,20,linear,,d2393706411c899913cc72ff7fa9aba60d3fd30d4326ee061dbc8a307544a948,0,948659,944822,1.0,0.014465158516630645,13667,-2.6833476013233133,-5.020409891086563,-4.625360808256381,0.0,10,xgboost,,9a90d1facea1e0561e590f1562cb98c6223eee9ba726475b6f3b6f2b6b36e4d3,948659,944822,1.0,0.06870288795138133,64912,-5.058348168712128,-6.491417613769427,-5.3655986580083175,0.0,10,0.05423772943475068,-2.375000567388815,-1.471007722682864,-0.7402378497519368,0.0,0
PZU,2017-04,20,linear,,d2393706411c899913cc72ff7fa9aba60d3fd30d4326ee061dbc8a307544a948,1,948659,944822,1.0,0.014465158516630645,13667,-2.9610515879920256,-5.205589350544497,-4.810800840312056,0.0,10,xgboost,,9a90d1facea1e0561e590f1562cb98c6223eee9ba726475b6f3b6f2b6b36e4d3,948659,944822,1.0,0.06870288795138133,64912,-5.369819520553489,-6.637857811129947,-5.546215676080229,0.0,10,0.05423772943475068,-2.4087679325614633,-1.4322684605854494,-0.7354148357681733,0.0,0
PZU,2017-04,20,linear,,d2393706411c899913cc72ff7fa9aba60d3fd30d4326ee061dbc8a307544a948,5,948659,944822,1.0,0.014465158516630645,13667,-3.450231249185932,-5.491673931931821,-5.161632060925374,0.0,10,xgboost,,9a90d1facea1e0561e590f1562cb98c6223eee9ba726475b6f3b6f2b6b36e4d3,948659,944822,1.0,0.06870288795138133,64912,-5.74630997902085,-6.860211474834248,-5.892714423728695,0.0,10,0.05423772943475068,-2.2960787298349183,-1.368537542902427,-0.7310823628033205,0.0,0
PZU,2017-04,50,linear,,412f972a9e4129bd08d5979cc6c4f46d47a3339d54e082255f4820b61181bbd6,0,927045,923719,1.0,0.31947486194394614,295105,-5.874801248258493,-5.359598422500586,-4.68244497362326,0.0,10,xgboost,,f4848c8f1b124de083453dcaf15218b041df020d81ac2420b8c62bd6d051b1b9,927045,923719,1.0,0.27036468882852904,249741,-6.881347333237302,-6.921144741555165,-5.925216660302491,0.0,10,-0.0491101731154171,-1.006546084978809,-1.561546319054579,-1.242771686679231,0.0,0
PZU,2017-04,50,linear,,412f972a9e4129bd08d5979cc6c4f46d47a3339d54e082255f4820b61181bbd6,1,927045,923719,1.0,0.31947486194394614,295105,-6.010212221634441,-5.530634480777819,-4.871145451800203,0.0,10,xgboost,,f4848c8f1b124de083453dcaf15218b041df020d81ac2420b8c62bd6d051b1b9,927045,923719,1.0,0.27036468882852904,249741,-6.997696218939684,-7.043490808030846,-6.088230205346606,0.0,10,-0.0491101731154171,-0.9874839973052429,-1.5128563272530267,-1.2170847535464029,0.0,0
PZU,2017-04,50,linear,,412f972a9e4129bd08d5979cc6c4f46d47a3339d54e082255f4820b61181bbd6,5,927045,923719,1.0,0.31947486194394614,295105,-6.265348728869217,-5.790035738209529,-5.236087244393821,0.0,10,xgboost,,f4848c8f1b124de083453dcaf15218b041df020d81ac2420b8c62bd6d051b1b9,927045,923719,1.0,0.27036468882852904,249741,-7.202039438078068,-7.211908670808582,-6.399581777026502,0.0,10,-0.0491101731154171,-0.9366907092088512,-1.4218729325990536,-1.163494532632681,0.0,0
PZU,2017-06,10,linear,,3e81f65f1a24259ed9f38a5fc277d068dc37b00e37ba3990d1adec159337dab8,0,970463,970358,1.0,2.6794234705129448e-05,26,-13.26096056617008,-6.117984649578165,-5.958577518655927,0.0,10,xgboost,,f5cd5e99c454c916783a95072699b2251206a0a15d81d53e34df3addaf0e5576,970463,970358,1.0,0.013275512748902983,12882,-3.5367401189526615,-7.036016696156909,-7.1093566961666665,0.0,10,0.013248718514197854,9.72422044721742,-0.9180320465787437,-1.1507791775107394,0.0,0
PZU,2017-06,10,linear,,3e81f65f1a24259ed9f38a5fc277d068dc37b00e37ba3990d1adec159337dab8,1,970463,970358,1.0,2.6794234705129448e-05,26,-12.484304049489612,-6.37524020690038,-6.193012498334267,0.0,10,xgboost,,f5cd5e99c454c916783a95072699b2251206a0a15d81d53e34df3addaf0e5576,970463,970358,1.0,0.013275512748902983,12882,-4.690864861291327,-7.300454158613056,-7.324295377765029,0.0,10,0.013248718514197854,7.793439188198286,-0.9252139517126761,-1.1312828794307626,0.0,0
PZU,2017-06,10,linear,,3e81f65f1a24259ed9f38a5fc277d068dc37b00e37ba3990d1adec159337dab8,5,970463,970358,1.0,2.6794234705129448e-05,26,-13.169595247365951,-6.714046051092606,-6.610087765180388,0.0,10,xgboost,,f5cd5e99c454c916783a95072699b2251206a0a15d81d53e34df3addaf0e5576,970463,970358,1.0,0.013275512748902983,12882,-5.46126325603253,-7.685470144345408,-7.767851184937956,0.0,10,0.013248718514197854,7.708331991333421,-0.9714240932528018,-1.1577634197575675,0.0,0
PZU,2017-06,20,linear,,ba2aec8520f327c57ad3ee398dc8ac76c05d61c1394eb5618b2113d5955397cd,0,970253,970148,1.0,0.0005586776450603413,542,-4.757038487597504,-6.31082999958853,-5.993389789715188,0.0,10,xgboost,,935727d4b49dc2444a5d9fce28a02e721cd586de66c8af16a4b6b1af5fe96600,970253,970148,1.0,0.039510466444295095,38331,-4.812660395537908,-7.399992196471376,-7.039464643059415,0.0,10,0.038951788799234756,-0.055621907940404114,-1.089162196882846,-1.0460748533442272,0.0,0
PZU,2017-06,20,linear,,ba2aec8520f327c57ad3ee398dc8ac76c05d61c1394eb5618b2113d5955397cd,1,970253,970148,1.0,0.0005586776450603413,542,-5.486617585858911,-6.56502831648068,-6.230181961162735,0.0,10,xgboost,,935727d4b49dc2444a5d9fce28a02e721cd586de66c8af16a4b6b1af5fe96600,970253,970148,1.0,0.039510466444295095,38331,-5.4141870790196736,-7.629655934115101,-7.237502582621332,0.0,10,0.038951788799234756,0.07243050683923702,-1.0646276176344216,-1.0073206214585966,0.0,0
PZU,2017-06,20,linear,,ba2aec8520f327c57ad3ee398dc8ac76c05d61c1394eb5618b2113d5955397cd,5,970253,970148,1.0,0.0005586776450603413,542,-5.968496133405412,-6.911788882810708,-6.6658667314191575,0.0,10,xgboost,,935727d4b49dc2444a5d9fce28a02e721cd586de66c8af16a4b6b1af5fe96600,970253,970148,1.0,0.039510466444295095,38331,-5.980724030787537,-7.979187941618344,-7.653721096722874,0.0,10,0.038951788799234756,-0.012227897382125263,-1.067399058807636,-0.9878543653037166,0.0,0
PZU,2017-06,50,linear,,9cf7adec707c3062f549b57be61014b20055d38611c75debf1f4f234bbe15663,0,969623,969518,1.0,0.1652119919382621,160176,-6.338142897329678,-6.9556851757836045,-6.228947456082404,0.0,10,xgboost,,a7454416a3f33d7cfc653d89bea3fcd09ecffc0af1fc90ed5c11812f67b9280e,969623,969518,1.0,0.1455465499351224,141110,-7.744453135775248,-8.246432609186423,-7.7230075942008245,0.0,10,-0.019665442003139716,-1.4063102384455703,-1.2907474334028182,-1.4940601381184209,0.0,0
PZU,2017-06,50,linear,,9cf7adec707c3062f549b57be61014b20055d38611c75debf1f4f234bbe15663,1,969623,969518,1.0,0.1652119919382621,160176,-6.599169853020651,-7.197897165704413,-6.46320667510149,0.0,10,xgboost,,a7454416a3f33d7cfc653d89bea3fcd09ecffc0af1fc90ed5c11812f67b9280e,969623,969518,1.0,0.1455465499351224,141110,-7.942506814500515,-8.401044406622956,-7.888544514248226,0.0,10,-0.019665442003139716,-1.3433369614798636,-1.2031472409185433,-1.425337839146736,0.0,0
PZU,2017-06,50,linear,,9cf7adec707c3062f549b57be61014b20055d38611c75debf1f4f234bbe15663,5,969623,969518,1.0,0.1652119919382621,160176,-6.987858414358685,-7.514188462169671,-6.907154719773435,0.0,10,xgboost,,a7454416a3f33d7cfc653d89bea3fcd09ecffc0af1fc90ed5c11812f67b9280e,969623,969518,1.0,0.1455465499351224,141110,-8.256322092323707,-8.644325839545282,-8.246090022131272,0.0,10,-0.019665442003139716,-1.2684636779650216,-1.1301373773756103,-1.3389353023578368,0.0,0
PZU,2017-09,10,linear,,63af3a44280acabc6261ec165558f82f4565866f39d5c178036f5e2a981a9fd3,0,771171,771066,1.0,2.593811684084112e-06,2,-6.333122372682203,-4.3148801665861996,-4.212843414282039,0.0,10,xgboost,,6578a7da8ce2fa5fe5136693937187b6b78487f4f2056a43e0da2423a7ab2487,771171,771066,1.0,0.008754114433783879,6750,-2.5332904392372013,-4.317368562759991,-4.274599336401264,0.0,10,0.008751520622099794,3.7998319334450015,-0.002488396173791152,-0.061755922119225204,0.0,0
PZU,2017-09,10,linear,,63af3a44280acabc6261ec165558f82f4565866f39d5c178036f5e2a981a9fd3,1,771171,771066,1.0,2.593811684084112e-06,2,-6.333122372682203,-4.470779338997001,-4.328301877862822,0.0,10,xgboost,,6578a7da8ce2fa5fe5136693937187b6b78487f4f2056a43e0da2423a7ab2487,771171,771066,1.0,0.008754114433783879,6750,-3.242904839007325,-4.472660087491611,-4.398234888155002,0.0,10,0.008751520622099794,3.0902175336748776,-0.0018807484946092856,-0.06993301029218024,0.0,0
PZU,2017-09,10,linear,,63af3a44280acabc6261ec165558f82f4565866f39d5c178036f5e2a981a9fd3,5,771171,771066,1.0,2.593811684084112e-06,2,-6.386462068150787,-4.741432574927422,-4.526166499935424,0.0,10,xgboost,,6578a7da8ce2fa5fe5136693937187b6b78487f4f2056a43e0da2423a7ab2487,771171,771066,1.0,0.008754114433783879,6750,-3.567939432468082,-4.746659330284596,-4.642480442722454,0.0,10,0.008751520622099794,2.818522635682705,-0.0052267553571745395,-0.11631394278703056,0.0,0
PZU,2017-09,20,linear,,8c5e1b360dca1b585c45ba73daea40618e3cb8f440c9b8db4d700df96334cd4d,0,770961,770856,1.0,2.9836960469919154e-05,23,-3.8447688276158867,-4.343133521266899,-4.183328511606541,0.0,10,xgboost,,ea2e5dbba7772f7b903c64596d517d1a5059f1af2cab44a0873a1e6c68d3930d,770961,770856,1.0,0.03733641562107579,28781,-3.295184304679003,-4.681282094958249,-4.2403194245582885,0.0,10,0.037306578660605876,0.5495845229368839,-0.3381485736913499,-0.05699091295174785,0.0,0
PZU,2017-09,20,linear,,8c5e1b360dca1b585c45ba73daea40618e3cb8f440c9b8db4d700df96334cd4d,1,770961,770856,1.0,2.9836960469919154e-05,23,-5.4997439991708905,-4.498238133621149,-4.302870955469586,0.0,10,xgboost,,ea2e5dbba7772f7b903c64596d517d1a5059f1af2cab44a0873a1e6c68d3930d,770961,770856,1.0,0.03733641562107579,28781,-3.6545276512302136,-4.829815408262891,-4.36457548678423,0.0,10,0.037306578660605876,1.845216347940677,-0.3315772746417416,-0.061704531314644484,0.0,0
PZU,2017-09,20,linear,,8c5e1b360dca1b585c45ba73daea40618e3cb8f440c9b8db4d700df96334cd4d,5,770961,770856,1.0,2.9836960469919154e-05,23,-5.948730582893322,-4.776214826248451,-4.518211809560043,0.0,10,xgboost,,ea2e5dbba7772f7b903c64596d517d1a5059f1af2cab44a0873a1e6c68d3930d,770961,770856,1.0,0.03733641562107579,28781,-3.9842442317095603,-5.090144380828068,-4.611052733210044,0.0,10,0.037306578660605876,1.964486351183762,-0.3139295545796168,-0.09284092365000074,0.0,0
PZU,2017-09,50,linear,,593bf7bbf2073eacc0635ac21a1503bec4f0f37c466ad25ade50ac455e38e4c6,0,770331,770226,1.0,0.14957687743597334,115208,-4.154265669280663,-4.570112303385602,-4.35982059544379,0.0,10,xgboost,,7c5c8972766dd7affefa4d3449a55aedc8983a295d7e8af67c701d2e341378b8,770331,770226,1.0,0.1540171326337984,118628,-4.8385670218343835,-5.166210840996453,-5.148963328064539,0.0,10,0.004440255197825066,-0.68430135255372,-0.5960985376108514,-0.789142732620749,0.0,0
PZU,2017-09,50,linear,,593bf7bbf2073eacc0635ac21a1503bec4f0f37c466ad25ade50ac455e38e4c6,1,770331,770226,1.0,0.14957687743597334,115208,-4.316924117343072,-4.72678194294385,-4.484161197498195,0.0,10,xgboost,,7c5c8972766dd7affefa4d3449a55aedc8983a295d7e8af67c701d2e341378b8,770331,770226,1.0,0.1540171326337984,118628,-4.9750083170994746,-5.295297743066957,-5.248020836958465,0.0,10,0.004440255197825066,-0.6580841997564022,-0.568515800123107,-0.7638596394602697,0.0,0
PZU,2017-09,50,linear,,593bf7bbf2073eacc0635ac21a1503bec4f0f37c466ad25ade50ac455e38e4c6,5,770331,770226,1.0,0.14957687743597334,115208,-4.606677411758585,-5.017107712606978,-4.711264456304434,0.0,10,xgboost,,7c5c8972766dd7affefa4d3449a55aedc8983a295d7e8af67c701d2e341378b8,770331,770226,1.0,0.1540171326337984,118628,-5.2266941934781075,-5.542522994712788,-5.452939570401933,0.0,10,0.004440255197825066,-0.6200167817195226,-0.5254152821058096,-0.7416751140974984,0.0,0
PZU,2017-11,10,linear,,a7b3a423d95cf147a0486ab0bb3739f9f2473dcfe6a8c8def02532b0fcc77279,0,883585,883480,1.0,9.055100285235659e-06,8,-5.926504059639939,-5.427019371695294,-4.794154826234693,0.0,10,xgboost,,4e29a608b47baf27a9abc50175e9b95ac33e060299fff3a10fc8ecb9a1df2a61,883585,883480,1.0,0.0026339022954679223,2327,-4.237049030569197,-6.181004247500722,-5.332974990772481,0.0,10,0.0026248471951826865,1.689455029070742,-0.7539848758054282,-0.5388201645377881,0.0,0
PZU,2017-11,10,linear,,a7b3a423d95cf147a0486ab0bb3739f9f2473dcfe6a8c8def02532b0fcc77279,1,883585,883480,1.0,9.055100285235659e-06,8,-8.560956895257275,-5.5445944466031625,-4.965503712974142,0.0,10,xgboost,,4e29a608b47baf27a9abc50175e9b95ac33e060299fff3a10fc8ecb9a1df2a61,883585,883480,1.0,0.0026339022954679223,2327,-5.456975710383028,-6.3020517311840205,-5.503716354656941,0.0,10,0.0026248471951826865,3.1039811848742476,-0.757457284580858,-0.538212641682799,0.0,0
PZU,2017-11,10,linear,,a7b3a423d95cf147a0486ab0bb3739f9f2473dcfe6a8c8def02532b0fcc77279,5,883585,883480,1.0,9.055100285235659e-06,8,-8.833317485696455,-5.730156885425931,-5.2575150113247675,0.0,10,xgboost,,4e29a608b47baf27a9abc50175e9b95ac33e060299fff3a10fc8ecb9a1df2a61,883585,883480,1.0,0.0026339022954679223,2327,-6.092841152778779,-6.495981057605696,-5.83473084956574,0.0,10,0.0026248471951826865,2.740476332917676,-0.765824172179765,-0.5772158382409724,0.0,0
PZU,2017-11,20,linear,,5eec291305e40a9d0b4f0ef8bfc845da814fb0ac564e55d60a380d5679af464d,0,883375,883270,1.0,6.0004302195251736e-05,53,-7.427478266656872,-5.5780100244139215,-4.863124747654842,0.0,10,xgboost,,a81c71838975d4ca2167110092b61d1f080fa57be7c96989adf1cd732a1552ee,883375,883270,1.0,0.014363671357569033,12687,-3.952896259355807,-6.459778888260759,-5.387991582510955,0.0,10,0.014303667055373781,3.4745820073010654,-0.8817688638468377,-0.5248668348561125,0.0,0
PZU,2017-11,20,linear,,5eec291305e40a9d0b4f0ef8bfc845da814fb0ac564e55d60a380d5679af464d,1,883375,883270,1.0,6.0004302195251736e-05,53,-7.86550146012982,-5.696993815851456,-5.03557328556891,0.0,10,xgboost,,a81c71838975d4ca2167110092b61d1f080fa57be7c96989adf1cd732a1552ee,883375,883270,1.0,0.014363671357569033,12687,-4.5667102808340045,-6.573194823753605,-5.550661387872062,0.0,10,0.014303667055373781,3.298791179295815,-0.8762010079021492,-0.5150881023031522,0.0,0
PZU,2017-11,20,linear,,5eec291305e40a9d0b4f0ef8bfc845da814fb0ac564e55d60a380d5679af464d,5,883375,883270,1.0,6.0004302195251736e-05,53,-8.034222513047443,-5.889618037975146,-5.340590278780957,0.0,10,xgboost,,a81c71838975d4ca2167110092b61d1f080fa57be7c96989adf1cd732a1552ee,883375,883270,1.0,0.014363671357569033,12687,-5.069556362156066,-6.755944782235914,-5.8723914899804495,0.0,10,0.014303667055373781,2.964666150891376,-0.8663267442607676,-0.5318012111994923,0.0,0
PZU,2017-11,50,linear,,bba9f8eea049bcaa043be831544df3bfe1cde7929c8174968fd893fec015f456,0,882745,882640,1.0,0.08581641439318409,75745,-4.5217305152114315,-5.967630569546878,-5.168096457506131,0.0,10,xgboost,,d0930d9f3edc08196314733e30605a7253d50f94f433473c794c78bb8666289f,882745,882640,1.0,0.08560001812743587,75554,-5.836524259927982,-7.062502504661022,-6.382586653352493,0.0,10,-0.00021639626574822268,-1.3147937447165505,-1.0948719351141438,-1.2144901958463619,0.0,0
PZU,2017-11,50,linear,,bba9f8eea049bcaa043be831544df3bfe1cde7929c8174968fd893fec015f456,1,882745,882640,1.0,0.08581641439318409,75745,-4.725898292522029,-6.080196869627788,-5.333633624450014,0.0,10,xgboost,,d0930d9f3edc08196314733e30605a7253d50f94f433473c794c78bb8666289f,882745,882640,1.0,0.08560001812743587,75554,-6.0240912155517865,-7.156316968658315,-6.511101890925281,0.0,10,-0.00021639626574822268,-1.2981929230297578,-1.0761200990305264,-1.177468266475267,0.0,0
