symbol,month,horizon,model,control_seed,task_id,latency,original_rows,rows,threshold_bps,coverage,selected_rows,sign_selected_bps,top_decile_long_bps,bottom_decile_short_bps,ordered_deciles,decile_bins
PKOBP,2017-11,20,linear,,57166641049818cd24767cb3be1f2ad45c2b55ffdc1a8b53268a7294845e2afd,0,905401,902061,1.0,0.0004656004416552761,420,-3.01525425899925,-5.761826991061765,-5.33612569463741,0.0,10
PKOBP,2017-11,20,linear,,57166641049818cd24767cb3be1f2ad45c2b55ffdc1a8b53268a7294845e2afd,1,905401,902061,1.0,0.0004656004416552761,420,-3.4753562729966543,-5.924556883239787,-5.515454354284467,0.0,10
PKOBP,2017-11,20,linear,,57166641049818cd24767cb3be1f2ad45c2b55ffdc1a8b53268a7294845e2afd,5,905401,902061,1.0,0.0004656004416552761,420,-4.192947998898595,-6.185468566721405,-5.8320919351557015,0.0,10
PKOBP,2017-11,20,xgboost,,ba76209b694c2c924d02d222172ab35c64f134041a4fb9246820a697df445fb6,0,905401,902061,1.0,0.03949400317716873,35626,-5.819119009854831,-6.211170070370134,-6.572177786868095,0.0,10
PKOBP,2017-11,20,xgboost,,ba76209b694c2c924d02d222172ab35c64f134041a4fb9246820a697df445fb6,1,905401,902061,1.0,0.03949400317716873,35626,-6.22421989015925,-6.36943977326427,-6.7123104035001475,0.0,10
PKOBP,2017-11,20,xgboost,,ba76209b694c2c924d02d222172ab35c64f134041a4fb9246820a697df445fb6,5,905401,902061,1.0,0.03949400317716873,35626,-6.579305470590348,-6.614899008427965,-6.963214422368543,0.0,10
PKOBP,2017-11,50,linear,,02bed851f99142db93a6fbd9a8cce7f12d54ad8c371f7fe0ddb877ce0994b260,0,886640,883768,1.0,0.22791275538376587,201422,-6.047739698920996,-5.925837496999409,-5.877733170930654,0.0,10
PKOBP,2017-11,50,linear,,02bed851f99142db93a6fbd9a8cce7f12d54ad8c371f7fe0ddb877ce0994b260,1,886640,883768,1.0,0.22791275538376587,201422,-6.2027256675823,-6.091174971086815,-6.038979171550641,0.0,10
PKOBP,2017-11,50,linear,,02bed851f99142db93a6fbd9a8cce7f12d54ad8c371f7fe0ddb877ce0994b260,5,886640,883768,1.0,0.22791275538376587,201422,-6.467634854535214,-6.368773583446059,-6.312259946353809,0.0,10
PKOBP,2017-11,50,xgboost,,2f524ef7aab8c3e6f568bb7212014890787ceffc1ccf255a5f22bd2c2975de7d,0,886640,883768,1.0,0.19898661187098876,175858,-6.709666892392951,-6.628180076082618,-6.714985304594136,0.0,10
PKOBP,2017-11,50,xgboost,,2f524ef7aab8c3e6f568bb7212014890787ceffc1ccf255a5f22bd2c2975de7d,1,886640,883768,1.0,0.19898661187098876,175858,-6.851180650757497,-6.7684454885305785,-6.859637506457143,0.0,10
PKOBP,2017-11,50,xgboost,,2f524ef7aab8c3e6f568bb7212014890787ceffc1ccf255a5f22bd2c2975de7d,5,886640,883768,1.0,0.19898661187098876,175858,-7.09246463814276,-7.0212836955774245,-7.103899146068282,0.0,10
PZU,2017-04,10,linear,,f8a2bb520230cfa8f6278ddc1a2d4823d0962d241a31c8accc10d62d4137f355,0,956762,952639,1.0,3.359089854603895e-05,32,-7.952518562758011,-4.9349011378069125,-4.693827951930328,0.0,10
PZU,2017-04,10,linear,,f8a2bb520230cfa8f6278ddc1a2d4823d0962d241a31c8accc10d62d4137f355,1,956762,952639,1.0,3.359089854603895e-05,32,-9.436831337266863,-5.120847878726574,-4.874115975146768,0.0,10
PZU,2017-04,10,linear,,f8a2bb520230cfa8f6278ddc1a2d4823d0962d241a31c8accc10d62d4137f355,5,956762,952639,1.0,3.359089854603895e-05,32,-9.23418989111131,-5.403076423825792,-5.206316534141369,0.0,10
PZU,2017-04,10,xgboost,,ad4e7c97fcea943418442ad03ac89a2af84c2bdcefc02de954543e22639b0d46,0,956762,952639,1.0,0.014460881824069769,13776,-4.752655456695903,-6.1943505017822025,-5.634163622929073,0.0,10
PZU,2017-04,10,xgboost,,ad4e7c97fcea943418442ad03ac89a2af84c2bdcefc02de954543e22639b0d46,1,956762,952639,1.0,0.014460881824069769,13776,-5.510374554929718,-6.367768896383359,-5.8042408313094125,0.0,10
PZU,2017-04,10,xgboost,,ad4e7c97fcea943418442ad03ac89a2af84c2bdcefc02de954543e22639b0d46,5,956762,952639,1.0,0.014460881824069769,13776,-5.990251923804094,-6.615470705151986,-6.148340739849147,0.0,10
PZU,2017-04,20,linear,,d2393706411c899913cc72ff7fa9aba60d3fd30d4326ee061dbc8a307544a948,0,948659,944822,1.0,0.014465158516630645,13667,-2.6833476013233133,-5.020409891086563,-4.625360808256381,0.0,10
PZU,2017-04,20,linear,,d2393706411c899913cc72ff7fa9aba60d3fd30d4326ee061dbc8a307544a948,1,948659,944822,1.0,0.014465158516630645,13667,-2.9610515879920256,-5.205589350544497,-4.810800840312056,0.0,10
PZU,2017-04,20,linear,,d2393706411c899913cc72ff7fa9aba60d3fd30d4326ee061dbc8a307544a948,5,948659,944822,1.0,0.014465158516630645,13667,-3.450231249185932,-5.491673931931821,-5.161632060925374,0.0,10
PZU,2017-04,20,xgboost,,9a90d1facea1e0561e590f1562cb98c6223eee9ba726475b6f3b6f2b6b36e4d3,0,948659,944822,1.0,0.06870288795138133,64912,-5.058348168712128,-6.491417613769427,-5.3655986580083175,0.0,10
PZU,2017-04,20,xgboost,,9a90d1facea1e0561e590f1562cb98c6223eee9ba726475b6f3b6f2b6b36e4d3,1,948659,944822,1.0,0.06870288795138133,64912,-5.369819520553489,-6.637857811129947,-5.546215676080229,0.0,10
PZU,2017-04,20,xgboost,,9a90d1facea1e0561e590f1562cb98c6223eee9ba726475b6f3b6f2b6b36e4d3,5,948659,944822,1.0,0.06870288795138133,64912,-5.74630997902085,-6.860211474834248,-5.892714423728695,0.0,10
PZU,2017-04,50,linear,,412f972a9e4129bd08d5979cc6c4f46d47a3339d54e082255f4820b61181bbd6,0,927045,923719,1.0,0.31947486194394614,295105,-5.874801248258493,-5.359598422500586,-4.68244497362326,0.0,10
PZU,2017-04,50,linear,,412f972a9e4129bd08d5979cc6c4f46d47a3339d54e082255f4820b61181bbd6,1,927045,923719,1.0,0.31947486194394614,295105,-6.010212221634441,-5.530634480777819,-4.871145451800203,0.0,10
PZU,2017-04,50,linear,,412f972a9e4129bd08d5979cc6c4f46d47a3339d54e082255f4820b61181bbd6,5,927045,923719,1.0,0.31947486194394614,295105,-6.265348728869217,-5.790035738209529,-5.236087244393821,0.0,10
PZU,2017-04,50,xgboost,,f4848c8f1b124de083453dcaf15218b041df020d81ac2420b8c62bd6d051b1b9,0,927045,923719,1.0,0.27036468882852904,249741,-6.881347333237302,-6.921144741555165,-5.925216660302491,0.0,10
PZU,2017-04,50,xgboost,,f4848c8f1b124de083453dcaf15218b041df020d81ac2420b8c62bd6d051b1b9,1,927045,923719,1.0,0.27036468882852904,249741,-6.997696218939684,-7.043490808030846,-6.088230205346606,0.0,10
PZU,2017-04,50,xgboost,,f4848c8f1b124de083453dcaf15218b041df020d81ac2420b8c62bd6d051b1b9,5,927045,923719,1.0,0.27036468882852904,249741,-7.202039438078068,-7.211908670808582,-6.399581777026502,0.0,10
PZU,2017-06,10,linear,,3e81f65f1a24259ed9f38a5fc277d068dc37b00e37ba3990d1adec159337dab8,0,970463,970358,1.0,2.6794234705129448e-05,26,-13.26096056617008,-6.117984649578165,-5.958577518655927,0.0,10
PZU,2017-06,10,linear,,3e81f65f1a24259ed9f38a5fc277d068dc37b00e37ba3990d1adec159337dab8,1,970463,970358,1.0,2.6794234705129448e-05,26,-12.484304049489612,-6.37524020690038,-6.193012498334267,0.0,10
PZU,2017-06,10,linear,,3e81f65f1a24259ed9f38a5fc277d068dc37b00e37ba3990d1adec159337dab8,5,970463,970358,1.0,2.6794234705129448e-05,26,-13.169595247365951,-6.714046051092606,-6.610087765180388,0.0,10
PZU,2017-06,10,xgboost,,f5cd5e99c454c916783a95072699b2251206a0a15d81d53e34df3addaf0e5576,0,970463,970358,1.0,0.013275512748902983,12882,-3.5367401189526615,-7.036016696156909,-7.1093566961666665,0.0,10
PZU,2017-06,10,xgboost,,f5cd5e99c454c916783a95072699b2251206a0a15d81d53e34df3addaf0e5576,1,970463,970358,1.0,0.013275512748902983,12882,-4.690864861291327,-7.300454158613056,-7.324295377765029,0.0,10
PZU,2017-06,10,xgboost,,f5cd5e99c454c916783a95072699b2251206a0a15d81d53e34df3addaf0e5576,5,970463,970358,1.0,0.013275512748902983,12882,-5.46126325603253,-7.685470144345408,-7.767851184937956,0.0,10
PZU,2017-06,10,xgboost,7.0,d1520f3df4335b0ec17cd8dc0a9f569bc698434417e34cd0a8744de8fa4fb6ff,0,970463,970358,1.0,0.0,0,,-13.032557652867126,-12.243150240886308,0.0,10
PZU,2017-06,10,xgboost,7.0,d1520f3df4335b0ec17cd8dc0a9f569bc698434417e34cd0a8744de8fa4fb6ff,1,970463,970358,1.0,0.0,0,,-13.034895546815882,-12.271633244794604,0.0,10
PZU,2017-06,10,xgboost,7.0,d1520f3df4335b0ec17cd8dc0a9f569bc698434417e34cd0a8744de8fa4fb6ff,5,970463,970358,1.0,0.0,0,,-13.021004364054301,-12.286157689201406,0.0,10
PZU,2017-06,20,linear,,ba2aec8520f327c57ad3ee398dc8ac76c05d61c1394eb5618b2113d5955397cd,0,970253,970148,1.0,0.0005586776450603413,542,-4.757038487597504,-6.31082999958853,-5.993389789715188,0.0,10
PZU,2017-06,20,linear,,ba2aec8520f327c57ad3ee398dc8ac76c05d61c1394eb5618b2113d5955397cd,1,970253,970148,1.0,0.0005586776450603413,542,-5.486617585858911,-6.56502831648068,-6.230181961162735,0.0,10
PZU,2017-06,20,linear,,ba2aec8520f327c57ad3ee398dc8ac76c05d61c1394eb5618b2113d5955397cd,5,970253,970148,1.0,0.0005586776450603413,542,-5.968496133405412,-6.911788882810708,-6.6658667314191575,0.0,10
PZU,2017-06,20,xgboost,,935727d4b49dc2444a5d9fce28a02e721cd586de66c8af16a4b6b1af5fe96600,0,970253,970148,1.0,0.039510466444295095,38331,-4.812660395537908,-7.399992196471376,-7.039464643059415,0.0,10
PZU,2017-06,20,xgboost,,935727d4b49dc2444a5d9fce28a02e721cd586de66c8af16a4b6b1af5fe96600,1,970253,970148,1.0,0.039510466444295095,38331,-5.4141870790196736,-7.629655934115101,-7.237502582621332,0.0,10
PZU,2017-06,20,xgboost,,935727d4b49dc2444a5d9fce28a02e721cd586de66c8af16a4b6b1af5fe96600,5,970253,970148,1.0,0.039510466444295095,38331,-5.980724030787537,-7.979187941618344,-7.653721096722874,0.0,10
PZU,2017-06,20,xgboost,7.0,8dfd6236043162f02bdbc7fef139d14aa85756c37d684017852855c9304249c5,0,970253,970148,1.0,0.0,0,,-12.78523044279823,-10.048272017845136,0.0,10
PZU,2017-06,20,xgboost,7.0,8dfd6236043162f02bdbc7fef139d14aa85756c37d684017852855c9304249c5,1,970253,970148,1.0,0.0,0,,-12.779157805874362,-10.068787996106535,0.0,10
PZU,2017-06,20,xgboost,7.0,8dfd6236043162f02bdbc7fef139d14aa85756c37d684017852855c9304249c5,5,970253,970148,1.0,0.0,0,,-12.733838956729137,-10.169292474360612,0.0,10
PZU,2017-06,50,linear,,9cf7adec707c3062f549b57be61014b20055d38611c75debf1f4f234bbe15663,0,969623,969518,1.0,0.1652119919382621,160176,-6.338142897329678,-6.9556851757836045,-6.228947456082404,0.0,10
PZU,2017-06,50,linear,,9cf7adec707c3062f549b57be61014b20055d38611c75debf1f4f234bbe15663,1,969623,969518,1.0,0.1652119919382621,160176,-6.599169853020651,-7.197897165704413,-6.46320667510149,0.0,10
PZU,2017-06,50,linear,,9cf7adec707c3062f549b57be61014b20055d38611c75debf1f4f234bbe15663,5,969623,969518,1.0,0.1652119919382621,160176,-6.987858414358685,-7.514188462169671,-6.907154719773435,0.0,10
PZU,2017-06,50,xgboost,,a7454416a3f33d7cfc653d89bea3fcd09ecffc0af1fc90ed5c11812f67b9280e,0,969623,969518,1.0,0.1455465499351224,141110,-7.744453135775248,-8.246432609186423,-7.7230075942008245,0.0,10
PZU,2017-06,50,xgboost,,a7454416a3f33d7cfc653d89bea3fcd09ecffc0af1fc90ed5c11812f67b9280e,1,969623,969518,1.0,0.1455465499351224,141110,-7.942506814500515,-8.401044406622956,-7.888544514248226,0.0,10
PZU,2017-06,50,xgboost,,a7454416a3f33d7cfc653d89bea3fcd09ecffc0af1fc90ed5c11812f67b9280e,5,969623,969518,1.0,0.1455465499351224,141110,-8.256322092323707,-8.644325839545282,-8.246090022131272,0.0,10
PZU,2017-06,50,xgboost,7.0,57fc3c170cf2c39e06928ff12a1e411dd40233568dacbfe3f0fec0dc15506f17,0,969623,969518,1.0,0.0,0,,-11.517669519680698,-10.314623240775076,0.0,10
PZU,2017-06,50,xgboost,7.0,57fc3c170cf2c39e06928ff12a1e411dd40233568dacbfe3f0fec0dc15506f17,1,969623,969518,1.0,0.0,0,,-11.498607943187713,-10.349705850198575,0.0,10
PZU,2017-06,50,xgboost,7.0,57fc3c170cf2c39e06928ff12a1e411dd40233568dacbfe3f0fec0dc15506f17,5,969623,969518,1.0,0.0,0,,-11.469587188943773,-10.413136711624581,0.0,10
PZU,2017-09,10,linear,,63af3a44280acabc6261ec165558f82f4565866f39d5c178036f5e2a981a9fd3,0,771171,771066,1.0,2.593811684084112e-06,2,-6.333122372682203,-4.3148801665861996,-4.212843414282039,0.0,10
PZU,2017-09,10,linear,,63af3a44280acabc6261ec165558f82f4565866f39d5c178036f5e2a981a9fd3,1,771171,771066,1.0,2.593811684084112e-06,2,-6.333122372682203,-4.470779338997001,-4.328301877862822,0.0,10
PZU,2017-09,10,linear,,63af3a44280acabc6261ec165558f82f4565866f39d5c178036f5e2a981a9fd3,5,771171,771066,1.0,2.593811684084112e-06,2,-6.386462068150787,-4.741432574927422,-4.526166499935424,0.0,10
PZU,2017-09,10,xgboost,,6578a7da8ce2fa5fe5136693937187b6b78487f4f2056a43e0da2423a7ab2487,0,771171,771066,1.0,0.008754114433783879,6750,-2.5332904392372013,-4.317368562759991,-4.274599336401264,0.0,10
PZU,2017-09,10,xgboost,,6578a7da8ce2fa5fe5136693937187b6b78487f4f2056a43e0da2423a7ab2487,1,771171,771066,1.0,0.008754114433783879,6750,-3.242904839007325,-4.472660087491611,-4.398234888155002,0.0,10
PZU,2017-09,10,xgboost,,6578a7da8ce2fa5fe5136693937187b6b78487f4f2056a43e0da2423a7ab2487,5,771171,771066,1.0,0.008754114433783879,6750,-3.567939432468082,-4.746659330284596,-4.642480442722454,0.0,10
PZU,2017-09,20,linear,,8c5e1b360dca1b585c45ba73daea40618e3cb8f440c9b8db4d700df96334cd4d,0,770961,770856,1.0,2.9836960469919154e-05,23,-3.8447688276158867,-4.343133521266899,-4.183328511606541,0.0,10
PZU,2017-09,20,linear,,8c5e1b360dca1b585c45ba73daea40618e3cb8f440c9b8db4d700df96334cd4d,1,770961,770856,1.0,2.9836960469919154e-05,23,-5.4997439991708905,-4.498238133621149,-4.302870955469586,0.0,10
PZU,2017-09,20,linear,,8c5e1b360dca1b585c45ba73daea40618e3cb8f440c9b8db4d700df96334cd4d,5,770961,770856,1.0,2.9836960469919154e-05,23,-5.948730582893322,-4.776214826248451,-4.518211809560043,0.0,10
PZU,2017-09,20,xgboost,,ea2e5dbba7772f7b903c64596d517d1a5059f1af2cab44a0873a1e6c68d3930d,0,770961,770856,1.0,0.03733641562107579,28781,-3.295184304679003,-4.681282094958249,-4.2403194245582885,0.0,10
PZU,2017-09,20,xgboost,,ea2e5dbba7772f7b903c64596d517d1a5059f1af2cab44a0873a1e6c68d3930d,1,770961,770856,1.0,0.03733641562107579,28781,-3.6545276512302136,-4.829815408262891,-4.36457548678423,0.0,10
PZU,2017-09,20,xgboost,,ea2e5dbba7772f7b903c64596d517d1a5059f1af2cab44a0873a1e6c68d3930d,5,770961,770856,1.0,0.03733641562107579,28781,-3.9842442317095603,-5.090144380828068,-4.611052733210044,0.0,10
PZU,2017-09,50,linear,,593bf7bbf2073eacc0635ac21a1503bec4f0f37c466ad25ade50ac455e38e4c6,0,770331,770226,1.0,0.14957687743597334,115208,-4.154265669280663,-4.570112303385602,-4.35982059544379,0.0,10
PZU,2017-09,50,linear,,593bf7bbf2073eacc0635ac21a1503bec4f0f37c466ad25ade50ac455e38e4c6,1,770331,770226,1.0,0.14957687743597334,115208,-4.316924117343072,-4.72678194294385,-4.484161197498195,0.0,10
PZU,2017-09,50,linear,,593bf7bbf2073eacc0635ac21a1503bec4f0f37c466ad25ade50ac455e38e4c6,5,770331,770226,1.0,0.14957687743597334,115208,-4.606677411758585,-5.017107712606978,-4.711264456304434,0.0,10
PZU,2017-09,50,xgboost,,7c5c8972766dd7affefa4d3449a55aedc8983a295d7e8af67c701d2e341378b8,0,770331,770226,1.0,0.1540171326337984,118628,-4.8385670218343835,-5.166210840996453,-5.148963328064539,0.0,10
PZU,2017-09,50,xgboost,,7c5c8972766dd7affefa4d3449a55aedc8983a295d7e8af67c701d2e341378b8,1,770331,770226,1.0,0.1540171326337984,118628,-4.9750083170994746,-5.295297743066957,-5.248020836958465,0.0,10
PZU,2017-09,50,xgboost,,7c5c8972766dd7affefa4d3449a55aedc8983a295d7e8af67c701d2e341378b8,5,770331,770226,1.0,0.1540171326337984,118628,-5.2266941934781075,-5.542522994712788,-5.452939570401933,0.0,10
PZU,2017-11,10,linear,,a7b3a423d95cf147a0486ab0bb3739f9f2473dcfe6a8c8def02532b0fcc77279,0,883585,883480,1.0,9.055100285235659e-06,8,-5.926504059639939,-5.427019371695294,-4.794154826234693,0.0,10
PZU,2017-11,10,linear,,a7b3a423d95cf147a0486ab0bb3739f9f2473dcfe6a8c8def02532b0fcc77279,1,883585,883480,1.0,9.055100285235659e-06,8,-8.560956895257275,-5.5445944466031625,-4.965503712974142,0.0,10
PZU,2017-11,10,linear,,a7b3a423d95cf147a0486ab0bb3739f9f2473dcfe6a8c8def02532b0fcc77279,5,883585,883480,1.0,9.055100285235659e-06,8,-8.833317485696455,-5.730156885425931,-5.2575150113247675,0.0,10
PZU,2017-11,10,xgboost,,4e29a608b47baf27a9abc50175e9b95ac33e060299fff3a10fc8ecb9a1df2a61,0,883585,883480,1.0,0.0026339022954679223,2327,-4.237049030569197,-6.181004247500722,-5.332974990772481,0.0,10
PZU,2017-11,10,xgboost,,4e29a608b47baf27a9abc50175e9b95ac33e060299fff3a10fc8ecb9a1df2a61,1,883585,883480,1.0,0.0026339022954679223,2327,-5.456975710383028,-6.3020517311840205,-5.503716354656941,0.0,10
PZU,2017-11,10,xgboost,,4e29a608b47baf27a9abc50175e9b95ac33e060299fff3a10fc8ecb9a1df2a61,5,883585,883480,1.0,0.0026339022954679223,2327,-6.092841152778779,-6.495981057605696,-5.83473084956574,0.0,10
PZU,2017-11,20,linear,,5eec291305e40a9d0b4f0ef8bfc845da814fb0ac564e55d60a380d5679af464d,0,883375,883270,1.0,6.0004302195251736e-05,53,-7.427478266656872,-5.5780100244139215,-4.863124747654842,0.0,10
PZU,2017-11,20,linear,,5eec291305e40a9d0b4f0ef8bfc845da814fb0ac564e55d60a380d5679af464d,1,883375,883270,1.0,6.0004302195251736e-05,53,-7.86550146012982,-5.696993815851456,-5.03557328556891,0.0,10
PZU,2017-11,20,linear,,5eec291305e40a9d0b4f0ef8bfc845da814fb0ac564e55d60a380d5679af464d,5,883375,883270,1.0,6.0004302195251736e-05,53,-8.034222513047443,-5.889618037975146,-5.340590278780957,0.0,10
PZU,2017-11,20,xgboost,,a81c71838975d4ca2167110092b61d1f080fa57be7c96989adf1cd732a1552ee,0,883375,883270,1.0,0.014363671357569033,12687,-3.952896259355807,-6.459778888260759,-5.387991582510955,0.0,10
PZU,2017-11,20,xgboost,,a81c71838975d4ca2167110092b61d1f080fa57be7c96989adf1cd732a1552ee,1,883375,883270,1.0,0.014363671357569033,12687,-4.5667102808340045,-6.573194823753605,-5.550661387872062,0.0,10
PZU,2017-11,20,xgboost,,a81c71838975d4ca2167110092b61d1f080fa57be7c96989adf1cd732a1552ee,5,883375,883270,1.0,0.014363671357569033,12687,-5.069556362156066,-6.755944782235914,-5.8723914899804495,0.0,10
PZU,2017-11,50,linear,,bba9f8eea049bcaa043be831544df3bfe1cde7929c8174968fd893fec015f456,0,882745,882640,1.0,0.08581641439318409,75745,-4.5217305152114315,-5.967630569546878,-5.168096457506131,0.0,10
PZU,2017-11,50,linear,,bba9f8eea049bcaa043be831544df3bfe1cde7929c8174968fd893fec015f456,1,882745,882640,1.0,0.08581641439318409,75745,-4.725898292522029,-6.080196869627788,-5.333633624450014,0.0,10
PZU,2017-11,50,linear,,bba9f8eea049bcaa043be831544df3bfe1cde7929c8174968fd893fec015f456,5,882745,882640,1.0,0.08581641439318409,75745,-5.058025253821368,-6.2733495106880675,-5.624360160471902,0.0,10
PZU,2017-11,50,xgboost,,d0930d9f3edc08196314733e30605a7253d50f94f433473c794c78bb8666289f,0,882745,882640,1.0,0.08560001812743587,75554,-5.836524259927982,-7.062502504661022,-6.382586653352493,0.0,10
PZU,2017-11,50,xgboost,,d0930d9f3edc08196314733e30605a7253d50f94f433473c794c78bb8666289f,1,882745,882640,1.0,0.08560001812743587,75554,-6.0240912155517865,-7.156316968658315,-6.511101890925281,0.0,10
PZU,2017-11,50,xgboost,,d0930d9f3edc08196314733e30605a7253d50f94f433473c794c78bb8666289f,5,882745,882640,1.0,0.08560001812743587,75554,-6.305128883037994,-7.3224613589706316,-6.754066063344586,0.0,10
PEKAO,2017-04,10,linear,,ca88699c64743c9402c5dbfb2ad37df6ffd0196fa958bbeba30735232cac7d5f,0,579536,579446,1.0,9.31924631458324e-05,54,-9.417031580341325,-5.886448186903087,-5.961197548556305,0.0,10
PEKAO,2017-04,10,linear,,ca88699c64743c9402c5dbfb2ad37df6ffd0196fa958bbeba30735232cac7d5f,1,579536,579446,1.0,9.31924631458324e-05,54,-10.661762320311235,-6.217428784729185,-6.2073547587472016,0.0,10
PEKAO,2017-04,10,linear,,ca88699c64743c9402c5dbfb2ad37df6ffd0196fa958bbeba30735232cac7d5f,5,579536,579446,1.0,9.31924631458324e-05,54,-10.238559825781644,-6.619680376204176,-6.631246412092557,0.0,10
PEKAO,2017-04,10,xgboost,,5a78fc65c4a25c1c0e9512d15a26a8c67d70c728f42bb8c84966ce44ca488d9e,0,579536,579446,1.0,0.037546207929643145,21756,-5.590751262552469,-6.322427824870287,-6.466340200981677,0.0,10
PEKAO,2017-04,10,xgboost,,5a78fc65c4a25c1c0e9512d15a26a8c67d70c728f42bb8c84966ce44ca488d9e,1,579536,579446,1.0,0.037546207929643145,21756,-6.486228008432864,-6.659740917537272,-6.754086263167539,0.0,10
PEKAO,2017-04,10,xgboost,,5a78fc65c4a25c1c0e9512d15a26a8c67d70c728f42bb8c84966ce44ca488d9e,5,579536,579446,1.0,0.037546207929643145,21756,-7.102105466797495,-7.14724045320029,-7.196912485021568,0.0,10
PEKAO,2017-04,20,linear,,05831c03be1c5fa861e971049d21af675e813f651763de9910471c580ccfd44d,0,579356,579266,1.0,0.08812359088915973,51047,-4.809030781221839,-5.839205962341141,-5.892528387018218,0.0,10
PEKAO,2017-04,20,linear,,05831c03be1c5fa861e971049d21af675e813f651763de9910471c580ccfd44d,1,579356,579266,1.0,0.08812359088915973,51047,-5.255782004023483,-6.1767664052859175,-6.137088843442312,0.0,10
PEKAO,2017-04,20,linear,,05831c03be1c5fa861e971049d21af675e813f651763de9910471c580ccfd44d,5,579356,579266,1.0,0.08812359088915973,51047,-5.8354044324679,-6.596699105926309,-6.5709544649846565,0.0,10
PEKAO,2017-04,20,xgboost,,b5c2eea7589da8eb34ba86498b25753e91416d4c167d191957cbc9688556fad6,0,579356,579266,1.0,0.12818463365707636,74253,-5.918306225021612,-6.2306255232701515,-6.4773612871483515,0.0,10
PEKAO,2017-04,20,xgboost,,b5c2eea7589da8eb34ba86498b25753e91416d4c167d191957cbc9688556fad6,1,579356,579266,1.0,0.12818463365707636,74253,-6.305924749802226,-6.561718888111099,-6.717013295230351,0.0,10
PEKAO,2017-04,20,xgboost,,b5c2eea7589da8eb34ba86498b25753e91416d4c167d191957cbc9688556fad6,5,579356,579266,1.0,0.12818463365707636,74253,-6.821687802488599,-7.045045098579921,-7.1305642777688965,0.0,10
PEKAO,2017-04,50,linear,,9e0562c9afc4d23cb255f06fb73979e127ebf03d397608409a569cf5013c65d2,0,578816,578726,1.0,0.36182580357543986,209398,-7.185345024037769,-6.097785157256082,-6.283521937381207,0.0,10
PEKAO,2017-04,50,linear,,9e0562c9afc4d23cb255f06fb73979e127ebf03d397608409a569cf5013c65d2,1,578816,578726,1.0,0.36182580357543986,209398,-7.369388988613643,-6.42292982480625,-6.513423869367631,0.0,10
PEKAO,2017-04,50,linear,,9e0562c9afc4d23cb255f06fb73979e127ebf03d397608409a569cf5013c65d2,5,578816,578726,1.0,0.36182580357543986,209398,-7.692682036917571,-6.84009588477629,-6.936228847348322,0.0,10
PEKAO,2017-04,50,xgboost,,4189eff69e9cfbd4322ff87756e26c1d70dc898985ae5ca87a86693279599173,0,578816,578726,1.0,0.3490822945573553,202023,-7.724480598975509,-6.835412430909388,-7.246970199139669,0.0,10
PEKAO,2017-04,50,xgboost,,4189eff69e9cfbd4322ff87756e26c1d70dc898985ae5ca87a86693279599173,1,578816,578726,1.0,0.3490822945573553,202023,-7.88980060713021,-7.125643822149605,-7.470608021512267,0.0,10
PEKAO,2017-04,50,xgboost,,4189eff69e9cfbd4322ff87756e26c1d70dc898985ae5ca87a86693279599173,5,578816,578726,1.0,0.3490822945573553,202023,-8.170878989642818,-7.537550448082199,-7.788890395286999,0.0,10
PEKAO,2017-06,10,linear,,261fa99a420879abe2bc89a2e6ab89c945fba0591bb18b8a55036b523b8eaea8,0,657688,657583,1.0,0.00025700177772235595,169,-6.870304492949648,-5.543520169289654,-5.021507547077835,0.0,10
PEKAO,2017-06,10,linear,,261fa99a420879abe2bc89a2e6ab89c945fba0591bb18b8a55036b523b8eaea8,1,657688,657583,1.0,0.00025700177772235595,169,-7.608720200472358,-5.8623840281111335,-5.3601719456027075,0.0,10
PEKAO,2017-06,10,linear,,261fa99a420879abe2bc89a2e6ab89c945fba0591bb18b8a55036b523b8eaea8,5,657688,657583,1.0,0.00025700177772235595,169,-8.29958962611771,-6.288572445543862,-5.851548569086582,0.0,10
PEKAO,2017-06,10,xgboost,,641c70da3d3f66eb90e9bb352a0c25266d42f487a25ee9fdc231327b85c3b598,0,657688,657583,1.0,0.046769761383734065,30755,-4.688964677816175,-5.767584474050204,-5.416376971177709,0.0,10
PEKAO,2017-06,10,xgboost,,641c70da3d3f66eb90e9bb352a0c25266d42f487a25ee9fdc231327b85c3b598,1,657688,657583,1.0,0.046769761383734065,30755,-5.462732828581702,-6.0869306342035125,-5.713765343445615,0.0,10
PEKAO,2017-06,10,xgboost,,641c70da3d3f66eb90e9bb352a0c25266d42f487a25ee9fdc231327b85c3b598,5,657688,657583,1.0,0.046769761383734065,30755,-6.00673073996853,-6.541434624289712,-6.197261427957298,0.0,10
PEKAO,2017-06,10,xgboost,7.0,92cceb0f0ce7d9f41e99b06e3eac72211f724c2d8c6e076466f29ab51a0cede3,0,657688,657583,1.0,0.0,0,,-9.249038795862257,-9.669277762182242,0.0,10
PEKAO,2017-06,10,xgboost,7.0,92cceb0f0ce7d9f41e99b06e3eac72211f724c2d8c6e076466f29ab51a0cede3,1,657688,657583,1.0,0.0,0,,-9.236720877918671,-9.634613388076266,0.0,10
PEKAO,2017-06,10,xgboost,7.0,92cceb0f0ce7d9f41e99b06e3eac72211f724c2d8c6e076466f29ab51a0cede3,5,657688,657583,1.0,0.0,0,,-9.23952738292281,-9.552432856828931,0.0,10
