adverse_before_fill,control_seed,decile,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions
0.1818364342,7.0,3,104594,0.0339885653,0.0627282636,6561,20,retain,0,0.1982969621,0.1592693984,6552,6561,0.2089743166,6558,0.2042988591,6561,12.6864807194,486.8428208119,13.0,497.0,xgboost,2017-06,0.7801881561,104594,417.0,553.0,0.0039868444,6.6596629389,6.5898728381,6552,6561,6.6853330524,6558,6.6717554721,6561,PKOBP,0.9372717364,0
0.161231592,7.0,4,105457,0.0318518448,0.0578908939,6105,20,retain,0,0.0767758184,0.1930027611,6087,6105,0.1700803972,6092,0.1321899377,6105,12.8337428337,682.8414045535,13.0,694.0,xgboost,2017-06,0.8031709607,105457,600.0,757.0,0.0037456025,5.9231242201,6.1543243943,6087,6105,6.1061306637,6092,6.0339279398,6105,PKOBP,0.9421091061,0
0.1404983745,7.0,5,105503,0.0224922514,0.0411647062,4343,20,retain,0,0.0078709497,-0.0397117972,4338,4343,0.0112655032,4340,0.0401311613,4343,13.0621690076,913.5051515123,13.0,915.0,xgboost,2017-06,0.8324407837,105503,804.0,1007.0,0.0045685905,5.5236754893,5.4282890278,4338,4343,5.5315434686,4340,5.588140306,4343,PKOBP,0.9588352938,0
0.1187819179,7.0,6,105740,0.0166446,0.0264422168,2796,20,retain,0,-0.0233979928,-0.4305336821,2785,2795,-0.2620569587,2793,-0.2420947258,2796,13.5886981402,1198.5746831852,14.0,1199.0,xgboost,2017-06,0.8620767921,105740,1070.0,1335.0,0.00249669,6.3088787686,5.5120801659,2785,2795,5.8328403845,2793,5.8752094087,2796,PKOBP,0.9735577832,0
0.102850707,7.0,7,105658,0.0154176683,0.0229892673,2429,20,retain,0,-0.2131387842,-0.8293907148,2420,2429,-0.4858166865,2425,-0.5518088693,2429,14.0419925895,1579.237265517,15.0,1571.0,xgboost,2017-06,0.8798387249,105658,1417.0,1753.0,0.0018928997,5.6778895475,4.469297679,2420,2429,5.1378872756,2425,5.000518973,2429,PKOBP,0.9770107327,0
0.1081142532,7.0,8,105555,0.0119463787,0.0193264175,2040,20,retain,0,-0.1189705223,-0.841343081,2032,2040,-0.4888888443,2039,-0.5113039907,2040,14.0485294118,2088.2946804983,15.0,2076.0,xgboost,2017-06,0.8778835678,105555,1858.0,2343.0,0.0020558003,4.9394757568,3.4942957612,2032,2040,4.2007513044,2039,4.1548054409,2040,PKOBP,0.9806735825,0
0.0911113004,7.0,9,105651,0.0087173808,0.0131659899,1391,20,retain,0,-0.1932677962,-0.9153314136,1385,1391,-0.7756710595,1390,-0.5727481261,1391,14.652767793,2879.8608910469,15.0,2859.0,xgboost,2017-06,0.8987704802,105651,2498.0,3322.0,0.0014008386,4.4824678661,3.0267897537,1385,1391,3.3189405794,1390,3.72336396,1391,PKOBP,0.9868340101,0
0.0972270873,7.0,10,105629,0.0046104763,0.0076399474,807,20,retain,0,-0.4222300505,-1.1610658581,804,807,-0.702975407,804,-0.672157525,807,15.0644361834,5224.8017116512,16.0,4584.0,xgboost,2017-06,0.897045319,105629,3620.0,7401.0,0.0011171175,3.7241370707,2.2330678202,804,807,3.1491241185,804,3.224347746,807,PKOBP,0.9923600526,0
0.1671859332,,1,111696,0.0301085088,0.0514073915,5742,20,retain,0,0.1440329726,0.2318687968,5736,5739,0.3252292845,5739,0.2837954221,5742,12.78892372,354.4761853603,13.0,363.0,xgboost,2017-06,0.7989184931,111696,210.0,500.0,0.0037870649,9.0035259466,9.1789104875,5736,5739,9.3660297338,5739,9.2815247703,5742,PKOBP,0.9485926085,0
0.1250098924,,2,101088,0.0203387148,0.0310917221,3143,20,retain,0,0.1912937526,0.0291394092,3138,3143,0.0447566908,3138,-0.004277813,3143,13.2383073497,648.7970481165,14.0,656.0,xgboost,2017-06,0.8517628205,101088,539.0,750.0,0.0028885723,8.1521685181,7.8329422116,3138,3143,7.8642808867,3138,7.7610303493,3143,PKOBP,0.9689082779,0
0.1125848744,,3,104419,0.0153803427,0.0238749653,2493,20,retain,0,-0.0189332289,-0.0917731635,2488,2493,-0.1274764606,2488,-0.0935727057,2493,13.7934215804,898.5797412348,14.0,902.0,xgboost,2017-06,0.8685775577,104419,791.0,1000.0,0.0034572252,7.6514022761,7.5176769464,2488,2493,7.4460572352,2488,7.5020794717,2493,PKOBP,0.9761250347,0
0.1010488616,,4,105543,0.0134542319,0.0217162673,2292,20,retain,0,0.119223241,-0.0739881177,2290,2292,0.0133117895,2290,0.0588466595,2292,13.6596858639,1162.7043669405,14.0,1161.0,xgboost,2017-06,0.8826544631,105543,1049.0,1279.0,0.0028424434,7.5846565422,7.1994791711,2290,2292,7.3740285264,2290,7.4637010735,2292,PKOBP,0.9782837327,0
0.0904866461,,5,105662,0.0114894664,0.0166095664,1755,20,retain,0,-0.0428557957,-0.4668081288,1753,1755,-0.2766043799,1755,-0.3912563518,1755,13.9868945869,1477.1393405387,15.0,1484.0,xgboost,2017-06,0.8967462285,105662,1343.0,1609.0,0.001277659,5.9508280333,5.1065963672,1753,1755,5.4833708633,1755,5.254080044,1755,PKOBP,0.9833904336,0
0.1052915562,,6,105640,0.0102139341,0.0159693298,1687,20,retain,0,-0.0670914201,-0.6555803156,1676,1687,-0.4324335869,1685,-0.388318323,1687,14.2353289864,1829.6772813328,15.0,1822.0,xgboost,2017-06,0.8829326013,105640,1675.0,1990.0,0.0015619084,5.1010953745,3.9313974278,1676,1687,4.3765276979,1685,4.4585485104,1687,PKOBP,0.9840306702,0
0.0873187171,,7,105636,0.0105835132,0.0163864592,1731,20,retain,0,0.0414857804,-0.5050519671,1731,1731,-0.3419403463,1731,-0.2239017653,1731,13.9052570768,2257.3131602863,14.0,2250.0,xgboost,2017-06,0.900109811,105636,2064.0,2459.0,0.0019879587,5.4554348159,4.3624167093,1731,1731,4.6886450343,1731,4.9247045853,1731,PKOBP,0.9836135408,0
0.0838050166,,8,105650,0.0091623284,0.0134973971,1426,20,retain,0,-0.2727747478,-1.0068306494,1423,1426,-0.63024609,1425,-0.5857443807,1426,14.3681626928,2810.8818078561,15.0,2799.0,xgboost,2017-06,0.9055750118,105650,2563.0,3080.0,0.0014576432,3.8264510878,2.3594098528,1423,1426,3.1124134649,1425,3.200400959,1426,PKOBP,0.9865026029,0
0.0943966211,,9,105597,0.0055872799,0.0092710967,979,20,retain,0,-0.1832695713,-0.6797667244,972,979,-0.4372197732,977,-0.3579158318,979,14.9765066394,3661.2203755789,16.0,3622.0,xgboost,2017-06,0.8986524238,105597,3245.0,4151.0,0.0013636751,3.622852393,2.5986078128,972,979,3.1063274982,977,3.2735368351,979,PKOBP,0.9907289033,0
0.0981795462,,10,105633,0.0035216268,0.0065888501,696,20,retain,0,-0.0342576306,-1.2100312831,695,696,-0.4430524173,695,-0.4933693268,696,15.2255747126,6615.6594814121,16.0,5464.0,xgboost,2017-06,0.8972290856,105633,4484.0,8599.0,0.0010697415,3.5528190801,1.1949150553,695,696,2.7286318517,695,2.6346545611,696,PKOBP,0.9934111499,0
0.1843667151,,1,116930,0.0342170529,0.0602753784,7048,20,retain,1,0.262560007,0.3218239124,7039,7043,0.3939771315,7042,0.3109044316,6598,12.2565266742,345.4479175575,13.0,350.0,linear,2017-06,0.7769263662,116930,207.0,500.0,0.0044898657,7.912565911,8.0309214384,7039,7043,8.1765400725,7042,7.9330632192,6598,PKOBP,0.9397246216,0
0.1321127893,,2,94548,0.021523459,0.0347442569,3285,20,retain,1,0.1606396023,0.036655991,3277,3285,-0.0317265776,3277,-0.0608304684,3047,12.6919330289,643.2543364217,13.0,647.0,linear,2017-06,0.8434128697,94548,535.0,744.0,0.0029508821,7.4697142111,7.2281044863,3277,3285,7.0913077385,3277,6.9079141664,3047,PKOBP,0.9652557431,0
0.1180612737,,3,105657,0.015654429,0.0241725584,2554,20,retain,1,-0.0140465804,-0.0840650177,2545,2554,-0.1315739441,2548,-0.1110613703,2354,13.5814408771,892.1697568547,14.0,898.0,linear,2017-06,0.8633408104,105657,777.0,1000.0,0.0029434869,7.5096413602,7.3859869654,2545,2554,7.285299704,2548,7.216530156,2354,PKOBP,0.9758274416,0
0.1059848256,,4,105968,0.0128434999,0.0214876189,2277,20,retain,1,0.1405710231,-0.1664454666,2274,2277,-0.0123805476,2274,-0.010612077,2078,13.5015371102,1162.3758115658,14.0,1160.0,linear,2017-06,0.8784161256,105968,1049.0,1280.0,0.0027555488,7.564908538,6.9527429663,2274,2277,7.2608141569,2274,7.2297833375,2078,PKOBP,0.9785123811,0
0.0929120686,,5,105207,0.0119383691,0.0176128965,1853,20,retain,1,-0.0386691525,-0.4841171843,1852,1853,-0.2203980921,1853,-0.3779411295,1695,13.7803561792,1479.126322393,14.0,1487.0,linear,2017-06,0.8938473676,105207,1346.0,1610.0,0.0013021947,6.0953998635,5.2064921713,1852,1853,5.7319820084,1853,5.4252255631,1695,PKOBP,0.9823871035,0
0.10676059,,6,105760,0.0101739788,0.0161970499,1713,20,retain,1,-0.0744424822,-0.6709925948,1704,1713,-0.4200984644,1713,-0.3341148296,1559,14.1704611792,1832.5992908472,15.0,1826.0,linear,2017-06,0.8814769289,105760,1677.0,1994.0,0.0015885023,4.9686268497,3.775922128,1704,1713,4.277257184,1713,4.4379256298,1559,PKOBP,0.9838029501,0
0.0890510811,,7,105636,0.0108959067,0.0170869779,1805,20,retain,1,0.048168543,-0.555026065,1804,1805,-0.3531010558,1805,-0.2384537292,1639,14.0216066482,2261.1007895036,14.0,2254.0,linear,2017-06,0.8980082548,105636,2068.0,2464.0,0.0020447575,5.3422527955,4.1388641301,1804,1805,4.5398086622,1805,4.720718956,1639,PKOBP,0.9829130221,0
0.0865915178,,8,105657,0.0096065571,0.014206347,1501,20,retain,1,-0.2825820131,-1.0073249987,1499,1501,-0.6575862191,1499,-0.5448686254,1356,14.2498334444,2817.0390698203,15.0,2804.0,linear,2017-06,0.9022591972,105657,2568.0,3091.0,0.0015427279,3.5398270851,2.091955967,1499,1501,2.7913979341,1499,2.9876097723,1356,PKOBP,0.985793653,0
0.0963252881,,9,105777,0.0062395417,0.010219613,1081,20,retain,1,-0.2222940996,-0.7140766954,1072,1081,-0.4280518224,1077,-0.3113249417,971,14.9158186864,3671.5331782902,16.0,3631.0,linear,2017-06,0.8959603695,105777,3254.0,4164.0,0.0014748008,3.4268748651,2.4061614024,1072,1081,2.9993165972,1077,3.2451991142,971,PKOBP,0.989780387,0
0.098782061,,10,105424,0.0039649416,0.0068580209,723,20,retain,1,-0.1389924659,-1.3646649313,722,723,-0.5797729816,722,-0.6104479539,636,15.1825726141,6609.9380975869,16.0,5482.0,linear,2017-06,0.8964846714,105424,4491.0,8580.0,0.000768326,3.3767138177,0.9193187268,722,723,2.4888643125,722,2.3766471058,636,PKOBP,0.9931419791,0
0.2444872376,7.0,1,105936,0.0518520616,0.0911588129,9657,20,retain,1,0.1412302026,-0.0833385256,9642,9653,0.0173748091,9649,3.2068e-05,9092,12.2396189293,137.4452216433,12.0,158.0,xgboost,2017-06,0.6978081106,105936,12.0,215.0,0.0058525902,5.8640032643,5.4204335021,9642,9653,5.6150492251,9649,5.4650193106,9092,PKOBP,0.9088411871,0
0.2088972189,7.0,2,108843,0.0373198093,0.0648916329,7063,20,retain,1,0.2482158238,0.2601311814,7049,7055,0.3657592434,7053,0.2035244595,6568,12.7478408608,309.8022380861,13.0,300.0,xgboost,2017-06,0.7491340738,108843,258.0,384.0,0.004648898,8.160889229,8.1876669416,7049,7055,8.3982306212,7053,7.9948581066,6568,PKOBP,0.9351083671,0
0.1834285435,7.0,3,102405,0.0345393291,0.0629266149,6444,20,retain,1,0.1922510491,0.1270674902,6435,6444,0.1828021839,6440,0.1475060046,6048,12.5841092489,485.1838093843,13.0,495.0,xgboost,2017-06,0.7778135833,102405,417.0,550.0,0.004218544,6.7216765865,6.5997930441,6435,6444,6.7085984821,6440,6.5550769073,6048,PKOBP,0.9370733851,0
0.1624570984,7.0,4,105474,0.031789825,0.0583461327,6154,20,retain,1,0.0967052495,0.2038732904,6131,6154,0.1890461229,6136,0.1088582803,5763,12.862040949,678.7363141627,13.0,690.0,xgboost,2017-06,0.8019132677,105474,596.0,752.0,0.0038398089,5.934128683,6.1467222937,6131,6154,6.1147965905,6136,5.850010993,5763,PKOBP,0.9416538673,0
0.1402658386,7.0,5,105628,0.022711781,0.0401314046,4239,20,retain,1,-0.0046325235,-0.0342800388,4231,4239,-0.0201318013,4236,-0.0287297676,3946,13.1623024298,908.2972601962,14.0,909.0,xgboost,2017-06,0.8327148105,105628,800.0,1001.0,0.00430757,5.8855986542,5.8273375525,4231,4239,5.8559550009,4236,5.718354466,3946,PKOBP,0.9598685954,0
0.1193493296,7.0,6,105983,0.0171065171,0.0273157016,2895,20,retain,1,-0.0167919035,-0.4346408916,2885,2895,-0.2597716089,2892,-0.2184547616,2647,13.4825561313,1193.4715567591,14.0,1192.0,xgboost,2017-06,0.8608173009,105983,1065.0,1330.0,0.0027268524,6.3287049019,5.5109374471,2885,2895,5.8452002114,2892,5.8899791688,2647,PKOBP,0.9726842984,0
0.1036611385,7.0,7,105459,0.0156458908,0.0232222949,2449,20,retain,1,-0.2181300206,-0.8247995977,2435,2448,-0.4857039856,2442,-0.5322976452,2233,14.0032666394,1575.1285618108,15.0,1567.0,xgboost,2017-06,0.8788533933,105459,1410.0,1748.0,0.0018395775,5.4543786446,4.2725401824,2435,2448,4.9278859707,2442,4.8275138397,2233,PKOBP,0.9767777051,0
0.108417655,7.0,8,105647,0.0123903187,0.0198585857,2098,20,retain,1,-0.0970872558,-0.7935302086,2090,2098,-0.4463492448,2097,-0.4687980279,1917,14.0819828408,2084.2057701591,15.0,2071.0,xgboost,2017-06,0.8771096198,105647,1854.0,2337.0,0.0020824065,5.0543204048,3.663945516,2090,2098,4.3568873442,2097,4.2862802324,1917,PKOBP,0.9801414143,0
0.090604154,7.0,9,105536,0.0088121589,0.0135498787,1430,20,retain,1,-0.1960001437,-0.8874659822,1422,1430,-0.7259134645,1428,-0.509838418,1280,14.5608391608,2875.6299461795,15.0,2853.0,xgboost,2017-06,0.899181322,105536,2496.0,3316.0,0.0014023651,4.4111637687,3.015763811,1422,1430,3.3501872004,1428,3.7671502608,1280,PKOBP,0.9864501213,0
0.0968264034,7.0,10,105653,0.004599964,0.0076476768,808,20,retain,1,-0.3937712623,-1.1513417139,805,808,-0.6623130735,805,-0.6159801374,720,15.021039604,5216.3249221508,16.0,4571.0,xgboost,2017-06,0.8974756987,105653,3614.0,7367.0,0.0010979338,3.7429933844,2.2143633642,805,808,3.1922786404,805,3.3184391083,720,PKOBP,0.9923523232,0
0.188483308,,1,105829,0.0377495771,0.0650388835,6883,20,retain,1,0.1537437555,0.1978120515,6876,6879,0.3090246136,6879,0.2068138918,6434,12.2963823914,318.5154447269,13.0,320.0,xgboost,2017-06,0.7690141644,105829,200.0,462.0,0.0047529505,8.5364319856,8.624094322,6876,6879,8.8471064713,6879,8.55350041,6434,PKOBP,0.9349611165,0
0.1355124696,,2,105577,0.0216808585,0.0352823058,3725,20,retain,1,0.2564589086,0.1313259788,3719,3724,0.1029021193,3719,0.1005567506,3455,12.8142281879,611.7486668498,13.0,608.0,xgboost,2017-06,0.8400314462,105577,500.0,720.0,0.0027752257,7.5565386014,7.3102519481,3719,3724,7.2534202343,3719,7.1108281104,3455,PKOBP,0.9647176942,0
0.1173455895,,3,109659,0.014964572,0.0234362889,2570,20,retain,1,-0.0027270624,-0.1034004669,2562,2570,-0.1207843799,2564,-0.1135770947,2359,13.6607003891,874.9983494287,14.0,873.0,xgboost,2017-06,0.8644890068,109659,758.0,995.0,0.0032008317,7.6786835043,7.4937013997,2562,2570,7.4549630529,2564,7.3746498681,2359,PKOBP,0.9765637111,0
0.1028893102,,4,101789,0.0139602511,0.0217115798,2210,20,retain,1,0.0583858635,-0.169345079,2206,2209,-0.0805194114,2206,-0.0722630019,2003,13.9447963801,1140.4930591714,14.0,1138.0,xgboost,2017-06,0.8801245714,101789,1026.0,1255.0,0.0030258672,7.3698177683,6.9162123064,2206,2209,7.0938918885,2206,7.060779333,2003,PKOBP,0.9782884202,0
0.0931879592,,5,105475,0.0115003555,0.0179284191,1891,20,retain,1,-0.0297971447,-0.3799015315,1888,1891,-0.2263232547,1889,-0.2922537107,1729,13.6890534109,1450.3896847594,14.0,1455.0,xgboost,2017-06,0.8938800664,105475,1314.0,1581.0,0.0014316189,6.0273032121,5.3352759599,1888,1891,5.6406500632,1889,5.4953301733,1729,PKOBP,0.9820715809,0
0.1052193122,,6,106834,0.0104741936,0.0161184642,1722,20,retain,1,-0.0875770621,-0.6724575973,1719,1722,-0.4675948606,1721,-0.3648718036,1577,13.9535423926,1806.6549225902,14.0,1801.0,xgboost,2017-06,0.8828275643,106834,1652.0,1970.0,0.0014789299,4.8133734521,3.6504596657,1719,1722,4.0578426924,1721,4.2372154078,1577,PKOBP,0.9838815358,0
0.0899769486,,7,104549,0.0108944131,0.0169968149,1777,20,retain,1,0.0429336568,-0.5376837408,1769,1777,-0.3378010218,1777,-0.221217224,1612,14.2160945414,2236.031564147,15.0,2230.0,xgboost,2017-06,0.8969861022,104549,2047.0,2435.0,0.002142536,5.3070939912,4.1473536938,1769,1777,4.5456981833,1777,4.7749612363,1612,PKOBP,0.9830031851,0
0.0829765063,,8,105560,0.0091227738,0.0134236453,1417,20,retain,1,-0.2896463426,-0.9974926602,1414,1417,-0.6531911133,1415,-0.5728145954,1285,14.2321806634,2790.0920519136,15.0,2775.0,xgboost,2017-06,0.9064797272,105560,2541.0,3055.0,0.0014209928,3.6699086019,2.255037286,1414,1417,2.9446874675,1415,3.0584059501,1285,PKOBP,0.9865763547,0
0.0937085842,,9,105636,0.0059544095,0.0097977962,1035,20,retain,1,-0.2008922455,-0.7185777951,1027,1035,-0.4389348739,1032,-0.3246167764,924,14.9777777778,3642.0814589723,16.0,3601.0,xgboost,2017-06,0.8989359688,105636,3223.0,4133.0,0.0014010375,3.6403321465,2.5716960579,1027,1035,3.152179911,1032,3.3557398582,924,PKOBP,0.9902022038,0
0.0984042553,,10,105656,0.0035492542,0.0066725979,705,20,retain,1,-0.0397851963,-1.2416435666,704,705,-0.4614626475,704,-0.5041682781,620,15.1617021277,6583.8796187628,16.0,5449.0,xgboost,2017-06,0.8969675172,105656,4462.0,8577.0,0.0010789733,3.5015154766,1.0914848372,704,705,2.6515968839,704,2.5202460344,620,PKOBP,0.9933274021,0
0.2246656901,,1,105815,0.0412890422,0.0795728394,8420,20,retain,5,0.1323913615,0.1208411127,8390,8402,0.2072409261,8397,0.1389007124,5883,12.1358669834,262.0117847186,12.0,258.0,linear,2017-06,0.7280158768,105815,104.0,389.0,0.0060293909,6.4153030613,6.3894529114,8390,8402,6.5666618356,8397,5.7762451855,5883,PKOBP,0.9204271606,0
0.162068477,,2,105875,0.025038961,0.0449775679,4762,20,retain,5,0.1404542532,0.1494707104,4748,4761,0.0503764602,4751,0.0758379061,3188,12.5779084418,549.878961039,13.0,539.0,linear,2017-06,0.8105218418,105875,454.0,662.0,0.0023707202,6.6756524754,6.7105727436,4748,4761,6.5107494782,4751,5.9314798612,3188,PKOBP,0.9550224321,0
0.1278577875,,3,106376,0.0164040761,0.0267353538,2844,20,retain,5,0.0015974365,-0.091974882,2826,2842,-0.1470369798,2826,-0.1532613286,1804,13.1571729958,815.4051853802,14.0,808.0,linear,2017-06,0.8527111379,106376,714.0,932.0,0.0030269986,6.7886159156,6.6142292815,2826,2842,6.503888066,2826,5.8695702636,1804,PKOBP,0.9732646462,0
0.120779593,,4,104670,0.0162128595,0.0256329416,2683,20,retain,5,0.0322999039,-0.1365754096,2671,2683,-0.0427055614,2675,0.0017207408,1622,13.5724934775,1087.6676029426,14.0,1088.0,linear,2017-06,0.8598547817,104670,990.0,1202.0,0.0031527658,6.8719259599,6.5440883211,2671,2683,6.7259361509,2675,6.3508651459,1622,PKOBP,0.9743670584,0
0.1021455975,,5,105565,0.0117747359,0.0194572065,2054,20,retain,5,0.0327472028,-0.4169988388,2050,2054,-0.1051412478,2054,-0.1846280994,1244,13.5204479065,1401.4573201345,14.0,1400.0,linear,2017-06,0.884601904,105565,1261.0,1533.0,0.0014777625,6.2259694387,5.3329490115,2050,2054,5.9501869492,2054,5.6846263386,1244,PKOBP,0.9805427935,0
0.1090368913,,6,105689,0.0117609212,0.0176082658,1861,20,retain,5,-0.0477272045,-0.6070842754,1859,1861,-0.3672056031,1861,-0.1584651849,1098,13.7479849543,1760.8046911221,14.0,1757.0,linear,2017-06,0.8778018526,105689,1606.0,1926.0,0.0014003349,4.8656247143,3.7489279645,1859,1861,4.2266284075,1861,4.7166153512,1098,PKOBP,0.9823917342,0
0.0972352102,,7,105867,0.0115144474,0.0183248793,1940,20,retain,5,-0.070600446,-0.7314699912,1932,1940,-0.5258857314,1940,-0.1940722767,1114,14.1242268041,2195.4638083633,15.0,2188.0,linear,2017-06,0.8891533717,105867,2000.0,2399.0,0.0020969707,4.8574621564,3.5362440062,1932,1940,3.9470247781,1940,4.4063544547,1114,PKOBP,0.9816751207,0
0.0861419668,,8,105419,0.0099887117,0.0150067825,1582,20,retain,5,-0.1625411499,-0.8892953908,1576,1582,-0.5734537597,1577,-0.3371008658,908,14.0568900126,2758.7171762206,15.0,2741.0,linear,2017-06,0.9020480179,105419,2507.0,3025.0,0.0018213036,3.9029642266,2.4445775715,1576,1582,3.0753310227,1577,3.2399142289,908,PKOBP,0.9849932175,0
0.0985876829,,9,105642,0.0067113459,0.0110467428,1167,20,retain,5,-0.2660108395,-0.7931386217,1157,1167,-0.4500025661,1162,-0.2061464954,570,14.9160239931,3614.7955453323,16.0,3576.0,linear,2017-06,0.8931201605,105642,3205.0,4106.0,0.0015808107,3.1910282023,2.0972977985,1157,1167,2.8037556896,1162,3.0604447426,570,PKOBP,0.9889532572,0
0.1000889764,,10,105646,0.0038998164,0.0068814721,727,20,retain,5,-0.1538146033,-1.3587263214,726,727,-0.595975657,726,-0.4748029701,339,15.2338376891,6509.3737292467,16.0,5412.0,linear,2017-06,0.8951877023,105646,4429.0,8463.0,0.0008235049,3.3082501871,0.892349771,726,727,2.4176390794,726,2.3835262405,339,PKOBP,0.9931185279,0
0.2417423383,7.0,1,105720,0.0521093454,0.0903045781,9547,20,retain,5,0.138717076,-0.062406526,9507,9540,0.029310652,9523,0.0264118452,6697,12.2183932125,136.1209610291,12.0,155.0,xgboost,2017-06,0.7002743095,105720,12.0,215.0,0.0058740068,5.9426316778,5.5539856539,9507,9540,5.7283816475,9523,5.1922979574,6697,PKOBP,0.9096954219,0
0.2104690738,7.0,2,106657,0.0377565467,0.0660341093,7043,20,retain,5,0.2671098471,0.2414263695,7021,7031,0.3833385595,7024,0.2438800087,4598,12.7356240239,302.4779058102,13.0,298.0,xgboost,2017-06,0.7470958306,106657,258.0,372.0,0.004678549,8.3107422238,8.2656295615,7021,7031,8.547310872,7024,7.6886399376,4598,PKOBP,0.9339658907,0
0.1870225723,7.0,3,104597,0.0338155014,0.06150272,6433,20,retain,5,0.1936880988,0.0677210911,6413,6430,0.1845753774,6420,0.1465245841,4354,12.5933468055,475.8032257139,13.0,483.0,xgboost,2017-06,0.7747449736,104597,407.0,537.0,0.0044169527,6.8127291581,6.5791344765,6413,6430,6.8071472016,6420,6.3397198634,4354,PKOBP,0.93849728,0
0.1580823265,7.0,4,105774,0.031898198,0.0566963526,5997,20,retain,5,0.1089863955,0.145742581,5964,5997,0.1392108543,5969,0.0646481947,3968,12.9586459897,669.5434700399,13.0,679.0,xgboost,2017-06,0.806408002,105774,582.0,750.0,0.0036114735,5.9830501685,6.0594530174,5964,5997,6.0440741466,5969,5.4296354404,3968,PKOBP,0.9433036474,0
0.1385418732,7.0,5,105903,0.024031425,0.0404898823,4288,20,retain,5,-0.0264221869,-0.0828251749,4266,4282,-0.0866757094,4274,0.0312849515,2790,13.1522854478,897.9884989094,14.0,900.0,xgboost,2017-06,0.8330170061,105903,791.0,1000.0,0.0044096957,6.1295785149,6.0175932396,4266,4282,6.0126962602,4274,5.6516424863,2790,PKOBP,0.9595101177,0
0.1215990906,7.0,6,105560,0.017961349,0.028685108,3028,20,retain,5,0.0436587154,-0.3684155076,3011,3028,-0.1861497228,3023,-0.0660596304,1849,13.4851387054,1180.5620500189,14.0,1177.0,xgboost,2017-06,0.8575312618,105560,1051.0,1315.0,0.0029082986,6.4208396863,5.6266916214,3011,3028,5.9649257469,3023,6.1308835339,1849,PKOBP,0.971314892,0
0.1034947257,7.0,7,105416,0.0156807316,0.023127419,2438,20,retain,5,-0.1937527858,-0.790288084,2420,2438,-0.445641282,2426,-0.4197591286,1439,13.8531583265,1561.6967063823,14.0,1554.0,xgboost,2017-06,0.8789083251,105416,1396.0,1734.0,0.0019162177,5.6719083913,4.5203923004,2420,2438,5.1922988881,2426,5.2197033283,1439,PKOBP,0.976872581,0
0.1073528022,7.0,8,105810,0.0129855401,0.0205179095,2171,20,retain,5,-0.1177149473,-0.7757640631,2160,2171,-0.4411385587,2171,-0.3192988889,1258,13.959465684,2070.3339287402,15.0,2058.0,xgboost,2017-06,0.877497401,105810,1833.0,2325.0,0.0021642567,4.973987614,3.6580600338,2160,2171,4.3270724515,2171,4.4726446082,1258,PKOBP,0.9794820905,0
0.0908513944,7.0,9,105568,0.00878107,0.0133563201,1410,20,retain,5,-0.2269915198,-0.9804018824,1396,1410,-0.7558994127,1402,-0.4133386072,740,14.614893617,2862.6641690664,15.0,2835.0,xgboost,2017-06,0.8990603213,105568,2488.0,3302.0,0.0013072143,4.5217973103,3.0010868945,1396,1410,3.4609149987,1402,4.1983819871,740,PKOBP,0.9866436799,0
0.0955484611,7.0,10,105559,0.0048598414,0.0080902623,854,20,retain,5,-0.3355119307,-1.1450629027,853,854,-0.6612944469,853,-0.4972893455,412,14.9906323185,5200.5705434875,16.0,4551.0,xgboost,2017-06,0.8983791055,105559,3600.0,7341.0,0.001212592,3.7527614741,2.1293772739,853,854,3.0968496495,853,3.4014659495,412,PKOBP,0.9919097377,0
0.2234003415,,1,106007,0.0414123596,0.0798060505,8460,20,retain,5,0.1070173276,0.0875737637,8438,8451,0.1938422407,8445,0.1085217581,5929,12.0865248227,256.2302017791,12.0,258.0,xgboost,2017-06,0.7290933618,106007,100.0,380.0,0.0060939372,6.6728183857,6.6327990585,8438,8451,6.8487417111,8445,6.0032745302,5929,PKOBP,0.9201939495,0
0.1618068335,,2,105422,0.0271859764,0.0481019142,5071,20,retain,5,0.1339454077,0.1580455475,5058,5067,0.0729293481,5061,0.1253987308,3376,12.7156379412,536.6744417674,13.0,522.0,xgboost,2017-06,0.8084934833,105422,443.0,642.0,0.0025137068,7.1133335584,7.1681065793,5058,5067,6.9960696414,5061,6.4048364252,3376,PKOBP,0.9518980858,0
0.1280296793,,3,105663,0.0171015398,0.0271807539,2872,20,retain,5,-0.0361658961,-0.1187933677,2859,2870,-0.1512054046,2859,-0.1824683627,1826,13.1692200557,795.5626188921,14.0,786.0,xgboost,2017-06,0.8516510037,105663,700.0,903.0,0.0032177773,7.0792806299,6.9257145324,2859,2870,6.8607342843,2859,6.1718538726,1826,PKOBP,0.9728192461,0
