model,horizon,control_seed,latency,interpretation,decile,adverse_before_fill,eligible_decisions,fill_before_adverse,fill_probability,fills,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions,blocks,adverse_before_fill_defined_blocks,eligible_decisions_defined_blocks,fill_before_adverse_defined_blocks,fill_probability_defined_blocks,fills_defined_blocks,markout_1_defined_blocks,markout_10_defined_blocks,markout_10_observations_defined_blocks,markout_1_observations_defined_blocks,markout_5_defined_blocks,markout_5_observations_defined_blocks,markout_remaining_defined_blocks,markout_remaining_observations_defined_blocks,mean_fill_time_defined_blocks,mean_queue_ahead_defined_blocks,median_fill_time_defined_blocks,median_queue_ahead_defined_blocks,no_event_fraction_defined_blocks,placed_orders_defined_blocks,queue_ahead_p10_defined_blocks,queue_ahead_p90_defined_blocks,simultaneous_defined_blocks,spread_1_defined_blocks,spread_10_defined_blocks,spread_10_observations_defined_blocks,spread_1_observations_defined_blocks,spread_5_defined_blocks,spread_5_observations_defined_blocks,spread_remaining_defined_blocks,spread_remaining_observations_defined_blocks,unfilled_fraction_defined_blocks,zero_signal_decisions_defined_blocks
xgboost,20,17.0,0,reset,1,0.221650265,66050.0,0.1270704012,0.1628463285,10756.0,-0.2863541236,-0.3670912177,10756.0,10756.0,-0.3364506326,10756.0,-0.3301397853,10756.0,11.5926924507,36.8737168812,12.0,38.0,0.6445722937,66050.0,2.0,72.0,0.0067070401,3.3664318923,3.2049672992,10756.0,10756.0,3.266268531,10756.0,3.2788652518,10756.0,0.8371536715,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,2,0.1730305159,65474.0,0.0896997281,0.1120750221,7338.0,-0.1758994369,-0.31019187,7338.0,7338.0,-0.203627996,7338.0,-0.2350676859,7338.0,12.3828018534,105.6464550814,13.0,100.0,0.7311451874,65474.0,86.0,135.0,0.0061245685,5.6253442609,5.3567988318,7338.0,7338.0,5.5698940396,7338.0,5.5070562845,7338.0,0.8879249779,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,3,0.1758818271,68239.0,0.0929966735,0.1190521549,8124.0,-0.288303335,-0.4489164538,8124.0,8124.0,-0.4106689991,8124.0,-0.4260763743,8124.0,12.5211718365,173.5044476033,13.0,175.0,0.7262709008,68239.0,150.0,200.0,0.0048505986,3.7303123593,3.4091160342,8124.0,8124.0,3.4856007743,8124.0,3.4547895712,8124.0,0.8809478451,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,4,0.1300184278,63491.0,0.080058591,0.0997936715,6336.0,-0.2725030419,-0.5250307433,6336.0,6336.0,-0.4345161358,6336.0,-0.4137515174,6336.0,12.8997790404,249.6818761714,13.0,250.0,0.7852924036,63491.0,211.0,286.0,0.0046305776,3.9722488826,3.4671340515,6336.0,6336.0,3.6482082608,6336.0,3.6897398311,6336.0,0.9002063285,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,5,0.1104786192,65877.0,0.0630872687,0.0777509601,5122.0,-0.2818179039,-0.7430307488,5122.0,5122.0,-0.5356490019,5122.0,-0.5892673422,5122.0,13.1395939086,346.1543786147,14.0,345.0,0.822472183,65877.0,305.0,389.0,0.003961929,3.4781135204,2.5557309258,5122.0,5122.0,2.9704592622,5122.0,2.8632084965,5122.0,0.9222490399,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,6,0.1019956322,66395.0,0.0584531968,0.0698697191,4639.0,-0.2825341382,-0.6944519633,4639.0,4639.0,-0.535367874,4639.0,-0.5106259682,4639.0,13.6977796939,466.1744709692,14.0,467.0,0.8367497553,66395.0,415.0,515.0,0.0028014158,3.6816776419,2.8578471927,4639.0,4639.0,3.176004383,4639.0,3.2254624331,4639.0,0.9301302809,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,7,0.0885513552,65047.0,0.0494257998,0.0570971759,3714.0,-0.3605853684,-0.6470757774,3714.0,3714.0,-0.6087438135,3714.0,-0.4972094266,3714.0,14.134356489,611.9087582825,15.0,610.0,0.8592248682,65047.0,545.0,682.0,0.0027979768,3.5143471781,2.9414284913,3714.0,3714.0,3.0180491181,3714.0,3.2411184711,3714.0,0.9429028241,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,8,0.0781894261,65482.0,0.0411258056,0.0476008674,3117.0,-0.3644761634,-0.8353794807,3117.0,3117.0,-0.5782629351,3117.0,-0.5828042195,3117.0,14.010587103,823.3572737546,14.0,816.0,0.8783024343,65482.0,721.0,936.0,0.0023823341,2.8547117361,1.9128485297,3117.0,3117.0,2.4270481367,3117.0,2.4179970126,3117.0,0.9523991326,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,9,0.0690117049,65699.0,0.0298482473,0.0350233641,2301.0,-0.5249463529,-0.8751472389,2301.0,2301.0,-0.8076455339,2301.0,-0.6709686768,2301.0,14.6362451108,1183.6008310629,15.0,1160.0,0.8991917685,65699.0,1000.0,1406.0,0.0019482793,2.3754246317,1.6749817844,2301.0,2301.0,1.8100627483,2301.0,2.0833808236,2301.0,0.9649766359,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,reset,10,0.0585782971,65724.0,0.0181820948,0.0218489441,1436.0,-0.5431384932,-1.1517260331,1436.0,1436.0,-0.9725284142,1436.0,-0.854059863,1436.0,15.1455431755,2852.6937039742,16.0,2187.0,0.9219006756,65724.0,1577.0,5119.0,0.0013389325,2.5413789294,1.3240863183,1436.0,1436.0,1.6825336862,1436.0,1.9194354531,1436.0,0.9781510559,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,1,0.221650265,66050.0,0.1270704012,0.1628463285,10756.0,-0.2863541236,-0.3670912177,10756.0,10756.0,-0.3364506326,10756.0,-0.3301397853,10756.0,11.5926924507,36.8737168812,12.0,38.0,0.6445722937,66050.0,2.0,72.0,0.0067070401,3.3664318923,3.2049672992,10756.0,10756.0,3.266268531,10756.0,3.2788652518,10756.0,0.8371536715,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,2,0.1730305159,65474.0,0.0896997281,0.1120750221,7338.0,-0.1758994369,-0.31019187,7338.0,7338.0,-0.203627996,7338.0,-0.2350676859,7338.0,12.3828018534,105.6464550814,13.0,100.0,0.7311451874,65474.0,86.0,135.0,0.0061245685,5.6253442609,5.3567988318,7338.0,7338.0,5.5698940396,7338.0,5.5070562845,7338.0,0.8879249779,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,3,0.1758818271,68239.0,0.0929966735,0.1190521549,8124.0,-0.288303335,-0.4489164538,8124.0,8124.0,-0.4106689991,8124.0,-0.4260763743,8124.0,12.5211718365,173.5044476033,13.0,175.0,0.7262709008,68239.0,150.0,200.0,0.0048505986,3.7303123593,3.4091160342,8124.0,8124.0,3.4856007743,8124.0,3.4547895712,8124.0,0.8809478451,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,4,0.1300184278,63491.0,0.080058591,0.0997936715,6336.0,-0.2725030419,-0.5250307433,6336.0,6336.0,-0.4345161358,6336.0,-0.4137515174,6336.0,12.8997790404,249.6818761714,13.0,250.0,0.7852924036,63491.0,211.0,286.0,0.0046305776,3.9722488826,3.4671340515,6336.0,6336.0,3.6482082608,6336.0,3.6897398311,6336.0,0.9002063285,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,5,0.1104786192,65877.0,0.0630872687,0.0777509601,5122.0,-0.2818179039,-0.7430307488,5122.0,5122.0,-0.5356490019,5122.0,-0.5892673422,5122.0,13.1395939086,346.1543786147,14.0,345.0,0.822472183,65877.0,305.0,389.0,0.003961929,3.4781135204,2.5557309258,5122.0,5122.0,2.9704592622,5122.0,2.8632084965,5122.0,0.9222490399,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,6,0.1019956322,66395.0,0.0584531968,0.0698697191,4639.0,-0.2825341382,-0.6944519633,4639.0,4639.0,-0.535367874,4639.0,-0.5106259682,4639.0,13.6977796939,466.1744709692,14.0,467.0,0.8367497553,66395.0,415.0,515.0,0.0028014158,3.6816776419,2.8578471927,4639.0,4639.0,3.176004383,4639.0,3.2254624331,4639.0,0.9301302809,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,7,0.0885513552,65047.0,0.0494257998,0.0570971759,3714.0,-0.3605853684,-0.6470757774,3714.0,3714.0,-0.6087438135,3714.0,-0.4972094266,3714.0,14.134356489,611.9087582825,15.0,610.0,0.8592248682,65047.0,545.0,682.0,0.0027979768,3.5143471781,2.9414284913,3714.0,3714.0,3.0180491181,3714.0,3.2411184711,3714.0,0.9429028241,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,8,0.0781894261,65482.0,0.0411258056,0.0476008674,3117.0,-0.3644761634,-0.8353794807,3117.0,3117.0,-0.5782629351,3117.0,-0.5828042195,3117.0,14.010587103,823.3572737546,14.0,816.0,0.8783024343,65482.0,721.0,936.0,0.0023823341,2.8547117361,1.9128485297,3117.0,3117.0,2.4270481367,3117.0,2.4179970126,3117.0,0.9523991326,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,9,0.0690117049,65699.0,0.0298482473,0.0350233641,2301.0,-0.5249463529,-0.8751472389,2301.0,2301.0,-0.8076455339,2301.0,-0.6709686768,2301.0,14.6362451108,1183.6008310629,15.0,1160.0,0.8991917685,65699.0,1000.0,1406.0,0.0019482793,2.3754246317,1.6749817844,2301.0,2301.0,1.8100627483,2301.0,2.0833808236,2301.0,0.9649766359,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,0,retain,10,0.0585782971,65724.0,0.0181820948,0.0218489441,1436.0,-0.5431384932,-1.1517260331,1436.0,1436.0,-0.9725284142,1436.0,-0.854059863,1436.0,15.1455431755,2852.6937039742,16.0,2187.0,0.9219006756,65724.0,1577.0,5119.0,0.0013389325,2.5413789294,1.3240863183,1436.0,1436.0,1.6825336862,1436.0,1.9194354531,1436.0,0.9781510559,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,1,0.2209778128,65984.0,0.1260002425,0.1611148157,10631.0,-0.2971087936,-0.3663316639,10631.0,10631.0,-0.3520304499,10631.0,-0.3573863851,10089.0,11.6195089832,37.0507395732,12.0,38.0,0.6461263337,65984.0,2.0,72.0,0.0068956111,3.3537758022,3.2153353931,10631.0,10631.0,3.2439530299,10631.0,3.1729157391,10089.0,0.8388851843,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,2,0.1720609667,65872.0,0.0917081613,0.1136750061,7488.0,-0.1672297721,-0.2947050787,7488.0,7488.0,-0.1957689098,7488.0,-0.2271614234,7037.0,12.3948985043,105.6148743017,13.0,100.0,0.7302951178,65872.0,86.0,135.0,0.0059357542,5.6751306427,5.4202253069,7488.0,7488.0,5.6180609455,7488.0,5.4548602672,7037.0,0.8863249939,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,3,0.1746783522,67776.0,0.0924073418,0.1179916195,7997.0,-0.2836835404,-0.4310861077,7997.0,7997.0,-0.3973571344,7997.0,-0.3914574159,7478.0,12.5088158059,173.5145626771,13.0,175.0,0.7281338527,67776.0,150.0,200.0,0.0047804533,3.7869926583,3.4922162486,7997.0,7997.0,3.5596701233,7997.0,3.5162966824,7478.0,0.8820083805,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,4,0.1307406591,63538.0,0.0797947685,0.0991847398,6302.0,-0.2824754489,-0.5162970834,6302.0,6302.0,-0.4385730166,6302.0,-0.3978610597,5894.0,12.9414471596,249.891466524,13.0,250.0,0.7848531587,63538.0,211.0,286.0,0.0046114136,3.9573639152,3.489662873,6302.0,6302.0,3.6451518333,6302.0,3.6667270633,5894.0,0.9008152602,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,5,0.1096830129,65744.0,0.063655999,0.078258092,5145.0,-0.2822287491,-0.7531946503,5145.0,5145.0,-0.5477149053,5145.0,-0.5602490209,4786.0,13.1273080661,346.2147116087,13.0,345.0,0.8227062546,65744.0,305.0,390.0,0.0039547335,3.5149976648,2.5731085152,5145.0,5145.0,2.9840273842,5145.0,2.9146445996,4786.0,0.921741908,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,6,0.101860626,66483.0,0.0586616127,0.0702736038,4672.0,-0.2664302106,-0.6838808796,4672.0,4672.0,-0.5290335989,4672.0,-0.487945556,4285.0,13.7069777397,466.127957523,14.0,467.0,0.8366499707,66483.0,415.0,515.0,0.0028277906,3.7445825375,2.9096913609,4672.0,4672.0,3.2193741057,4672.0,3.2583452744,4285.0,0.9297263962,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,7,0.0879981571,65115.0,0.0492820395,0.0567764724,3697.0,-0.3723817082,-0.6640588376,3697.0,3697.0,-0.6271515985,3697.0,-0.4928866788,3389.0,14.0765485529,611.8547185748,15.0,610.0,0.8599554634,65115.0,545.0,682.0,0.00276434,3.4510874779,2.867785599,3697.0,3697.0,2.9415681914,3697.0,3.1733237583,3389.0,0.9432235276,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,8,0.0769841149,65533.0,0.0406360154,0.0471365572,3089.0,-0.3528692972,-0.8365517879,3089.0,3089.0,-0.5950314484,3089.0,-0.5648319937,2814.0,14.0378763354,823.5756946882,14.0,817.0,0.8799383517,65533.0,721.0,936.0,0.002441518,2.8608578079,1.8934500321,3089.0,3089.0,2.3764534513,3089.0,2.4152120385,2814.0,0.9528634428,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,9,0.068244744,65734.0,0.0296193751,0.0347613107,2285.0,-0.524331269,-0.8865130389,2285.0,2285.0,-0.8054131836,2285.0,-0.6614986819,2068.0,14.6656455142,1183.3594030487,15.0,1160.0,0.9001734262,65734.0,1000.0,1405.0,0.0019624547,2.4076762064,1.6832624664,2285.0,2285.0,1.8455336731,2285.0,2.1129988284,2068.0,0.9652386893,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,reset,10,0.0578699828,65699.0,0.0182042345,0.0219790256,1444.0,-0.5382477656,-1.1480291203,1444.0,1444.0,-0.9559583922,1444.0,-0.8361014397,1284.0,15.0934903047,2850.967625078,16.0,2187.0,0.9226015617,65699.0,1576.0,5119.0,0.0013242211,2.524182391,1.3044973052,1444.0,1444.0,1.6887025131,1444.0,1.9313447816,1284.0,0.9780209744,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,1,0.2209778128,65984.0,0.1260002425,0.1611148157,10631.0,-0.2971087936,-0.3663316639,10631.0,10631.0,-0.3520304499,10631.0,-0.3573863851,10089.0,11.6195089832,37.0507395732,12.0,38.0,0.6461263337,65984.0,2.0,72.0,0.0068956111,3.3537758022,3.2153353931,10631.0,10631.0,3.2439530299,10631.0,3.1729157391,10089.0,0.8388851843,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,2,0.1720609667,65872.0,0.0917081613,0.1136750061,7488.0,-0.1672297721,-0.2947050787,7488.0,7488.0,-0.1957689098,7488.0,-0.2271614234,7037.0,12.3948985043,105.6148743017,13.0,100.0,0.7302951178,65872.0,86.0,135.0,0.0059357542,5.6751306427,5.4202253069,7488.0,7488.0,5.6180609455,7488.0,5.4548602672,7037.0,0.8863249939,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,3,0.1746783522,67776.0,0.0924073418,0.1179916195,7997.0,-0.2836835404,-0.4310861077,7997.0,7997.0,-0.3973571344,7997.0,-0.3914574159,7478.0,12.5088158059,173.5145626771,13.0,175.0,0.7281338527,67776.0,150.0,200.0,0.0047804533,3.7869926583,3.4922162486,7997.0,7997.0,3.5596701233,7997.0,3.5162966824,7478.0,0.8820083805,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,4,0.1307406591,63538.0,0.0797947685,0.0991847398,6302.0,-0.2824754489,-0.5162970834,6302.0,6302.0,-0.4385730166,6302.0,-0.3978610597,5894.0,12.9414471596,249.891466524,13.0,250.0,0.7848531587,63538.0,211.0,286.0,0.0046114136,3.9573639152,3.489662873,6302.0,6302.0,3.6451518333,6302.0,3.6667270633,5894.0,0.9008152602,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,5,0.1096830129,65744.0,0.063655999,0.078258092,5145.0,-0.2822287491,-0.7531946503,5145.0,5145.0,-0.5477149053,5145.0,-0.5602490209,4786.0,13.1273080661,346.2147116087,13.0,345.0,0.8227062546,65744.0,305.0,390.0,0.0039547335,3.5149976648,2.5731085152,5145.0,5145.0,2.9840273842,5145.0,2.9146445996,4786.0,0.921741908,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,6,0.101860626,66483.0,0.0586616127,0.0702736038,4672.0,-0.2664302106,-0.6838808796,4672.0,4672.0,-0.5290335989,4672.0,-0.487945556,4285.0,13.7069777397,466.127957523,14.0,467.0,0.8366499707,66483.0,415.0,515.0,0.0028277906,3.7445825375,2.9096913609,4672.0,4672.0,3.2193741057,4672.0,3.2583452744,4285.0,0.9297263962,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,7,0.0879981571,65115.0,0.0492820395,0.0567764724,3697.0,-0.3723817082,-0.6640588376,3697.0,3697.0,-0.6271515985,3697.0,-0.4928866788,3389.0,14.0765485529,611.8547185748,15.0,610.0,0.8599554634,65115.0,545.0,682.0,0.00276434,3.4510874779,2.867785599,3697.0,3697.0,2.9415681914,3697.0,3.1733237583,3389.0,0.9432235276,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,8,0.0769841149,65533.0,0.0406360154,0.0471365572,3089.0,-0.3528692972,-0.8365517879,3089.0,3089.0,-0.5950314484,3089.0,-0.5648319937,2814.0,14.0378763354,823.5756946882,14.0,817.0,0.8799383517,65533.0,721.0,936.0,0.002441518,2.8608578079,1.8934500321,3089.0,3089.0,2.3764534513,3089.0,2.4152120385,2814.0,0.9528634428,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,9,0.068244744,65734.0,0.0296193751,0.0347613107,2285.0,-0.524331269,-0.8865130389,2285.0,2285.0,-0.8054131836,2285.0,-0.6614986819,2068.0,14.6656455142,1183.3594030487,15.0,1160.0,0.9001734262,65734.0,1000.0,1405.0,0.0019624547,2.4076762064,1.6832624664,2285.0,2285.0,1.8455336731,2285.0,2.1129988284,2068.0,0.9652386893,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,1,retain,10,0.0578699828,65699.0,0.0182042345,0.0219790256,1444.0,-0.5382477656,-1.1480291203,1444.0,1444.0,-0.9559583922,1444.0,-0.8361014397,1284.0,15.0934903047,2850.967625078,16.0,2187.0,0.9226015617,65699.0,1576.0,5119.0,0.0013242211,2.524182391,1.3044973052,1444.0,1444.0,1.6887025131,1444.0,1.9313447816,1284.0,0.9780209744,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,1,0.2193683699,65798.0,0.1255205325,0.1591385756,10471.0,-0.306721401,-0.3821052543,10471.0,10471.0,-0.3773793603,10471.0,-0.3386756171,7609.0,11.6935345239,36.7720143469,12.0,38.0,0.6481655977,65798.0,2.0,72.0,0.0069454999,3.4356084128,3.2848053401,10471.0,10471.0,3.2942737908,10471.0,3.0271095955,7609.0,0.8408614244,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,2,0.1708510927,66397.0,0.095651912,0.1175203699,7803.0,-0.1572823533,-0.2546528559,7803.0,7803.0,-0.1661291855,7803.0,-0.173416192,5305.0,12.4568755607,104.4412849978,13.0,100.0,0.7275178095,66397.0,86.0,132.0,0.0059791858,5.5203140518,5.3256397773,7803.0,7803.0,5.5026384979,7803.0,5.0414079056,5305.0,0.8824796301,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,3,0.1719627539,68195.0,0.092250165,0.116372168,7936.0,-0.2800034877,-0.4277837212,7936.0,7936.0,-0.413837743,7936.0,-0.2829951365,5458.0,12.4279233871,172.7789867292,13.0,174.0,0.7310653274,68195.0,149.0,200.0,0.0047217538,3.9178432729,3.6222871981,7936.0,7936.0,3.6502132634,7936.0,3.5154444865,5458.0,0.883627832,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,4,0.1305646943,62919.0,0.0790699153,0.0971884486,6115.0,-0.3009229272,-0.5200624736,6115.0,6115.0,-0.4659993467,6115.0,-0.310750652,4057.0,12.9442354865,249.8028735358,13.0,250.0,0.7859629047,62919.0,211.0,286.0,0.0044024857,4.0111365514,3.5727918111,6115.0,6115.0,3.6809656432,6115.0,3.6694181824,4057.0,0.9028115514,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,5,0.1086323957,65984.0,0.0627273278,0.0777461203,5130.0,-0.2546102917,-0.6888578764,5130.0,5130.0,-0.5048040568,5130.0,-0.3220721473,3280.0,13.2122807018,346.6779370757,14.0,345.0,0.8246696169,65984.0,304.0,390.0,0.0039706596,3.5836527812,2.7151851894,5130.0,5130.0,3.083261523,5130.0,3.0650273212,3280.0,0.9222538797,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,6,0.1005994584,65726.0,0.057800566,0.0698810212,4593.0,-0.2387174859,-0.6645275681,4593.0,4593.0,-0.5058671208,4593.0,-0.369737808,2780.0,13.6542564772,466.6297964276,14.0,468.0,0.8383288196,65726.0,416.0,515.0,0.003271156,3.748820726,2.8972174539,4593.0,4593.0,3.2145181858,4593.0,3.2390151817,2780.0,0.9301189788,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,7,0.0852707238,65251.0,0.047493525,0.0551255919,3597.0,-0.3911776342,-0.6986288167,3597.0,3597.0,-0.6297890988,3597.0,-0.4385753205,2045.0,14.1187100361,612.0342063723,15.0,610.0,0.864415871,65251.0,545.0,683.0,0.0028198802,3.2641392878,2.6492885338,3597.0,3597.0,2.786928553,3597.0,2.9822205158,2045.0,0.9448744081,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,8,0.0746252758,65715.0,0.0401734764,0.0468081869,3076.0,-0.3704503062,-0.8583585692,3076.0,3076.0,-0.6100954147,3076.0,-0.4816420019,1766.0,14.1209362809,824.0813512897,15.0,817.0,0.8827360572,65715.0,722.0,936.0,0.0024651906,2.8597073185,1.8838732158,3076.0,3076.0,2.3803340743,3076.0,2.4858521443,1766.0,0.9531918131,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
